state,counts_all,updated_date,scrape_date
ALABAMA,116426,2022-12-02,2022-12-02
ALASKA,21946,2022-12-02,2022-12-02
AMERICAN SAMOA,299,2022-12-02,2022-12-02
ARIZONA,118325,2022-12-02,2022-12-02
ARKANSAS,59546,2022-12-02,2022-12-02
CALIFORNIA,600252,2022-12-02,2022-12-02
COLORADO,95491,2022-12-02,2022-12-02
CONNECTICUT,102344,2022-12-02,2022-12-02
DELAWARE,23963,2022-12-02,2022-12-02
DISTRICT OF COLUMBIA,38185,2022-12-02,2022-12-02
FLORIDA,425555,2022-12-02,2022-12-02
GEORGIA,170725,2022-12-02,2022-12-02
GUAM,1512,2022-12-02,2022-12-02
HAWAII,34854,2022-12-02,2022-12-02
IDAHO,31707,2022-12-02,2022-12-02
ILLINOIS,239087,2022-12-02,2022-12-02
INDIANA,148301,2022-12-02,2022-12-02
IOWA,67049,2022-12-02,2022-12-02
KANSAS,62515,2022-12-02,2022-12-02
KENTUCKY,86028,2022-12-02,2022-12-02
LOUISIANA,87363,2022-12-02,2022-12-02
MAINE,30654,2022-12-02,2022-12-02
MARYLAND,98909,2022-12-02,2022-12-02
MASSACHUSETTS,189252,2022-12-02,2022-12-02
MICHIGAN (Non-Participating),NA,2022-12-02,2022-12-02
MINNESOTA,146990,2022-12-02,2022-12-02
MISSISSIPPI,66229,2022-12-02,2022-12-02
MISSOURI,144764,2022-12-02,2022-12-02
MONTANA,24070,2022-12-02,2022-12-02
NEBRASKA,36670,2022-12-02,2022-12-02
NEVADA,61233,2022-12-02,2022-12-02
NEW HAMPSHIRE,29756,2022-12-02,2022-12-02
NEW JERSEY,165622,2022-12-02,2022-12-02
NEW MEXICO,33754,2022-12-02,2022-12-02
NEW YORK,454729,2022-12-02,2022-12-02
NORTH CAROLINA,176725,2022-12-02,2022-12-02
NORTH DAKOTA,20731,2022-12-02,2022-12-02
NORTHERN MARIANA ISLANDS,3648,2022-12-02,2022-12-02
OHIO,288468,2022-12-02,2022-12-02
OKLAHOMA,67025,2022-12-02,2022-12-02
OREGON,87186,2022-12-02,2022-12-02
PENNSYLVANIA,292774,2022-12-02,2022-12-02
RHODE ISLAND,31796,2022-12-02,2022-12-02
SOUTH CAROLINA,90902,2022-12-02,2022-12-02
SOUTH DAKOTA,22387,2022-12-02,2022-12-02
TENNESSEE,143300,2022-12-02,2022-12-02
TEXAS,482879,2022-12-02,2022-12-02
UTAH,46643,2022-12-02,2022-12-02
VERMONT,23783,2022-12-02,2022-12-02
VIRGIN ISLANDS,1161,2022-12-02,2022-12-02
VIRGINIA,142113,2022-12-02,2022-12-02
WASHINGTON,137635,2022-12-02,2022-12-02
WEST VIRGINIA,42149,2022-12-02,2022-12-02
WISCONSIN,133550,2022-12-02,2022-12-02
WYOMING,10583,2022-12-02,2022-12-02
