state,counts_all,updated_date,scrape_date
ALABAMA,117489,2023-02-04,2023-02-05
ALASKA,17875,2023-02-04,2023-02-05
AMERICAN SAMOA,299,2023-02-04,2023-02-05
ARIZONA,119205,2023-02-04,2023-02-05
ARKANSAS,59967,2023-02-04,2023-02-05
CALIFORNIA,607041,2023-02-04,2023-02-05
COLORADO,93412,2023-02-04,2023-02-05
CONNECTICUT,106637,2023-02-04,2023-02-05
DELAWARE,24321,2023-02-04,2023-02-05
DISTRICT OF COLUMBIA,39591,2023-02-04,2023-02-05
FLORIDA,430272,2023-02-04,2023-02-05
GEORGIA,172280,2023-02-04,2023-02-05
GUAM,1559,2023-02-04,2023-02-05
HAWAII,35752,2023-02-04,2023-02-05
IDAHO,32414,2023-02-04,2023-02-05
ILLINOIS,241566,2023-02-04,2023-02-05
INDIANA,150127,2023-02-04,2023-02-05
IOWA,67051,2023-02-04,2023-02-05
KANSAS,62319,2023-02-04,2023-02-05
KENTUCKY,87261,2023-02-04,2023-02-05
LOUISIANA,85487,2023-02-04,2023-02-05
MAINE,30522,2023-02-04,2023-02-05
MARYLAND,99075,2023-02-04,2023-02-05
MASSACHUSETTS,171798,2023-02-04,2023-02-05
MICHIGAN,193914,2023-02-04,2023-02-05
MINNESOTA,148284,2023-02-04,2023-02-05
MISSISSIPPI,63650,2023-02-04,2023-02-05
MISSOURI,145915,2023-02-04,2023-02-05
MONTANA,24453,2023-02-04,2023-02-05
NEBRASKA,37000,2023-02-04,2023-02-05
NEVADA,61712,2023-02-04,2023-02-05
NEW HAMPSHIRE,29780,2023-02-04,2023-02-05
NEW JERSEY,167239,2023-02-04,2023-02-05
NEW MEXICO,33982,2023-02-04,2023-02-05
NEW YORK,460903,2023-02-04,2023-02-05
NORTH CAROLINA,177287,2023-02-04,2023-02-05
NORTH DAKOTA,19406,2023-02-04,2023-02-05
NORTHERN MARIANA ISLANDS,3912,2023-02-04,2023-02-05
OHIO,290620,2023-02-04,2023-02-05
OKLAHOMA,67027,2023-02-04,2023-02-05
OREGON,86960,2023-02-04,2023-02-05
PENNSYLVANIA,290579,2023-02-04,2023-02-05
RHODE ISLAND,32568,2023-02-04,2023-02-05
SOUTH CAROLINA,92156,2023-02-04,2023-02-05
SOUTH DAKOTA,22405,2023-02-04,2023-02-05
TENNESSEE,143511,2023-02-04,2023-02-05
TEXAS,486682,2023-02-04,2023-02-05
UTAH,43185,2023-02-04,2023-02-05
VERMONT,23906,2023-02-04,2023-02-05
VIRGIN ISLANDS,1258,2023-02-04,2023-02-05
VIRGINIA,142554,2023-02-04,2023-02-05
WASHINGTON,138572,2023-02-04,2023-02-05
WEST VIRGINIA,42865,2023-02-04,2023-02-05
WISCONSIN,135116,2023-02-04,2023-02-05
WYOMING,8923,2023-02-04,2023-02-05
