state,counts_all,updated_date,scrape_date
ALABAMA,110275,2021-10-16,2021-10-18
ALASKA,18064,2021-10-16,2021-10-18
AMERICAN SAMOA,297,2021-10-16,2021-10-18
ARIZONA,111950,2021-10-16,2021-10-18
ARKANSAS,58985,2021-10-16,2021-10-18
CALIFORNIA,567894,2021-10-16,2021-10-18
COLORADO,91983,2021-10-16,2021-10-18
CONNECTICUT,93489,2021-10-16,2021-10-18
DELAWARE,22110,2021-10-16,2021-10-18
DISTRICT OF COLUMBIA,31619,2021-10-16,2021-10-18
FLORIDA,402755,2021-10-16,2021-10-18
GEORGIA,167522,2021-10-16,2021-10-18
GUAM,1709,2021-10-16,2021-10-18
HAWAII,27013,2021-10-16,2021-10-18
IDAHO,28391,2021-10-16,2021-10-18
ILLINOIS,242077,2021-10-16,2021-10-18
INDIANA,155944,2021-10-16,2021-10-18
IOWA,69010,2021-10-16,2021-10-18
KANSAS,63731,2021-10-16,2021-10-18
KENTUCKY,89789,2021-10-16,2021-10-18
LOUISIANA,87079,2021-10-16,2021-10-18
MAINE,29764,2021-10-16,2021-10-18
MARYLAND,98119,2021-10-16,2021-10-18
MASSACHUSETTS,171398,2021-10-16,2021-10-18
MICHIGAN (Non-Participating),NA,2021-10-16,2021-10-18
MINNESOTA,139155,2021-10-16,2021-10-18
MISSISSIPPI,64246,2021-10-16,2021-10-18
MISSOURI,140052,2021-10-16,2021-10-18
MONTANA,22058,2021-10-16,2021-10-18
NEBRASKA,40075,2021-10-16,2021-10-18
NEVADA,55298,2021-10-16,2021-10-18
NEW HAMPSHIRE,28413,2021-10-16,2021-10-18
NEW JERSEY,161496,2021-10-16,2021-10-18
NEW MEXICO,32460,2021-10-16,2021-10-18
NEW YORK,487441,2021-10-16,2021-10-18
NORTH CAROLINA,171390,2021-10-16,2021-10-18
NORTH DAKOTA,19968,2021-10-16,2021-10-18
NORTHERN MARIANA ISLANDS,3413,2021-10-16,2021-10-18
OHIO,284437,2021-10-16,2021-10-18
OKLAHOMA,67603,2021-10-16,2021-10-18
OREGON,78284,2021-10-16,2021-10-18
PENNSYLVANIA,288872,2021-10-16,2021-10-18
RHODE ISLAND,29029,2021-10-16,2021-10-18
SOUTH CAROLINA,88532,2021-10-16,2021-10-18
SOUTH DAKOTA,21928,2021-10-16,2021-10-18
TENNESSEE,140287,2021-10-16,2021-10-18
TEXAS,468817,2021-10-16,2021-10-18
UTAH,42353,2021-10-16,2021-10-18
VERMONT,22061,2021-10-16,2021-10-18
VIRGIN ISLANDS,1377,2021-10-16,2021-10-18
VIRGINIA,139202,2021-10-16,2021-10-18
WASHINGTON,127121,2021-10-16,2021-10-18
WEST VIRGINIA,42174,2021-10-16,2021-10-18
WISCONSIN,125242,2021-10-16,2021-10-18
WYOMING,9585,2021-10-16,2021-10-18
