state,counts_rn,updated_date,scrape_date
ALABAMA,109390,2024-07-23,2024-07-23
ALASKA,22878,2024-07-23,2024-07-23
AMERICAN SAMOA,174,2024-07-23,2024-07-23
ARIZONA,116463,2024-07-23,2024-07-23
ARKANSAS,47904,2024-07-23,2024-07-23
CALIFORNIA-RN,524144,2024-07-23,2024-07-23
CALIFORNIA-VN (Non-Participating),NA,2024-07-23,2024-07-23
COLORADO,91052,2024-07-23,2024-07-23
CONNECTICUT,81794,2024-07-23,2024-07-23
DELAWARE,20965,2024-07-23,2024-07-23
DISTRICT OF COLUMBIA,47573,2024-07-23,2024-07-23
FLORIDA,383238,2024-07-23,2024-07-23
GEORGIA,143855,2024-07-23,2024-07-23
GUAM,1134,2024-07-23,2024-07-23
HAWAII,35653,2024-07-23,2024-07-23
IDAHO,28730,2024-07-23,2024-07-23
ILLINOIS,245734,2024-07-23,2024-07-23
INDIANA,129455,2024-07-23,2024-07-23
IOWA,58434,2024-07-23,2024-07-23
KANSAS,53616,2024-07-23,2024-07-23
KENTUCKY,77577,2024-07-23,2024-07-23
LOUISIANA-PN (Non-Participating),NA,2024-07-23,2024-07-23
LOUISIANA-RN,66656,2024-07-23,2024-07-23
MAINE,28999,2024-07-23,2024-07-23
MARYLAND,89795,2024-07-23,2024-07-23
MASSACHUSETTS,162972,2024-07-23,2024-07-23
MICHIGAN,177187,2024-07-23,2024-07-23
MINNESOTA,135372,2024-07-23,2024-07-23
MISSISSIPPI,54448,2024-07-23,2024-07-23
MISSOURI,123095,2024-07-23,2024-07-23
MONTANA,23963,2024-07-23,2024-07-23
NEBRASKA,34201,2024-07-23,2024-07-23
NEVADA,60157,2024-07-23,2024-07-23
NEW HAMPSHIRE,27266,2024-07-23,2024-07-23
NEW JERSEY,144568,2024-07-23,2024-07-23
NEW MEXICO,33825,2024-07-23,2024-07-23
NEW YORK,467934,2024-07-23,2024-07-23
NORTH CAROLINA,161972,2024-07-23,2024-07-23
NORTH DAKOTA,17605,2024-07-23,2024-07-23
NORTHERN MARIANA ISLANDS,4678,2024-07-23,2024-07-23
OHIO,230473,2024-07-23,2024-07-23
OKLAHOMA,53776,2024-07-23,2024-07-23
OREGON,85842,2024-07-23,2024-07-23
PENNSYLVANIA,242870,2024-07-23,2024-07-23
RHODE ISLAND,25080,2024-07-23,2024-07-23
SOUTH CAROLINA,81755,2024-07-23,2024-07-23
SOUTH DAKOTA,19952,2024-07-23,2024-07-23
TENNESSEE,116798,2024-07-23,2024-07-23
TEXAS,412952,2024-07-23,2024-07-23
UTAH,46514,2024-07-23,2024-07-23
VERMONT,12761,2024-07-23,2024-07-23
VIRGIN ISLANDS,1213,2024-07-23,2024-07-23
VIRGINIA,120375,2024-07-23,2024-07-23
WASHINGTON,110362,2024-07-23,2024-07-23
WEST VIRGINIA-PN (Non-Participating),NA,2024-07-23,2024-07-23
WEST VIRGINIA-RN,38128,2024-07-23,2024-07-23
WISCONSIN,111895,2024-07-23,2024-07-23
WYOMING,9359,2024-07-23,2024-07-23
TOTALS,5754561,2024-07-23,2024-07-23
