state,counts_lpn,updated_date,scrape_date
ALABAMA,15004,2024-09-02,2024-09-02
ALASKA,853,2024-09-02,2024-09-02
AMERICAN SAMOA,6,2024-09-02,2024-09-02
ARIZONA,10677,2024-09-02,2024-09-02
ARKANSAS,13864,2024-09-02,2024-09-02
CALIFORNIA-RN (Non-Participating),NA,2024-09-02,2024-09-02
CALIFORNIA-VN,112875,2024-09-02,2024-09-02
COLORADO,8472,2024-09-02,2024-09-02
CONNECTICUT,12774,2024-09-02,2024-09-02
DELAWARE,2963,2024-09-02,2024-09-02
DISTRICT OF COLUMBIA,2809,2024-09-02,2024-09-02
FLORIDA,63818,2024-09-02,2024-09-02
GEORGIA,29646,2024-09-02,2024-09-02
GUAM,190,2024-09-02,2024-09-02
HAWAII,2038,2024-09-02,2024-09-02
IDAHO,3544,2024-09-02,2024-09-02
ILLINOIS,26379,2024-09-02,2024-09-02
INDIANA,22776,2024-09-02,2024-09-02
IOWA,8990,2024-09-02,2024-09-02
KANSAS,9261,2024-09-02,2024-09-02
KENTUCKY,13173,2024-09-02,2024-09-02
LOUISIANA-PN,21834,2024-09-02,2024-09-02
LOUISIANA-RN (Non-Participating),NA,2024-09-02,2024-09-02
MAINE,1672,2024-09-02,2024-09-02
MARYLAND,11040,2024-09-02,2024-09-02
MASSACHUSETTS,19680,2024-09-02,2024-09-02
MICHIGAN,20857,2024-09-02,2024-09-02
MINNESOTA,17815,2024-09-02,2024-09-02
MISSISSIPPI,13671,2024-09-02,2024-09-02
MISSOURI,22095,2024-09-02,2024-09-02
MONTANA,2216,2024-09-02,2024-09-02
NEBRASKA,5293,2024-09-02,2024-09-02
NEVADA,4804,2024-09-02,2024-09-02
NEW HAMPSHIRE,3130,2024-09-02,2024-09-02
NEW JERSEY,23605,2024-09-02,2024-09-02
NEW MEXICO,2427,2024-09-02,2024-09-02
NEW YORK,75144,2024-09-02,2024-09-02
NORTH CAROLINA,22930,2024-09-02,2024-09-02
NORTH DAKOTA,2975,2024-09-02,2024-09-02
NORTHERN MARIANA ISLANDS,57,2024-09-02,2024-09-02
OHIO,55847,2024-09-02,2024-09-02
OKLAHOMA,16888,2024-09-02,2024-09-02
OREGON,6479,2024-09-02,2024-09-02
PENNSYLVANIA,47717,2024-09-02,2024-09-02
RHODE ISLAND,2612,2024-09-02,2024-09-02
SOUTH CAROLINA,11983,2024-09-02,2024-09-02
SOUTH DAKOTA,2763,2024-09-02,2024-09-02
TENNESSEE,29286,2024-09-02,2024-09-02
TEXAS,101429,2024-09-02,2024-09-02
UTAH,2549,2024-09-02,2024-09-02
VERMONT,1483,2024-09-02,2024-09-02
VIRGIN ISLANDS,83,2024-09-02,2024-09-02
VIRGINIA,26309,2024-09-02,2024-09-02
WASHINGTON,10462,2024-09-02,2024-09-02
WEST VIRGINIA-PN,7245,2024-09-02,2024-09-02
WEST VIRGINIA-RN (Non-Participating),NA,2024-09-02,2024-09-02
WISCONSIN,11740,2024-09-02,2024-09-02
WYOMING,1005,2024-09-02,2024-09-02
TOTALS,967237,2024-09-02,2024-09-02
