state,counts_all,updated_date,scrape_date
ALABAMA,106214,2025-07-11,2025-07-11
ALASKA,21548,2025-07-11,2025-07-11
AMERICAN SAMOA,152,2025-07-11,2025-07-11
ARIZONA,129997,2025-07-11,2025-07-11
ARKANSAS,62826,2025-07-11,2025-07-11
CALIFORNIA,687641,2025-07-11,2025-07-11
COLORADO,98654,2025-07-11,2025-07-11
CONNECTICUT,94628,2025-07-11,2025-07-11
DELAWARE,25403,2025-07-11,2025-07-11
DISTRICT OF COLUMBIA,48829,2025-07-11,2025-07-11
FLORIDA,447697,2025-07-11,2025-07-11
GEORGIA,173810,2025-07-11,2025-07-11
GUAM,1487,2025-07-11,2025-07-11
HAWAII,33311,2025-07-11,2025-07-11
IDAHO,34603,2025-07-11,2025-07-11
ILLINOIS,268674,2025-07-11,2025-07-11
INDIANA,157474,2025-07-11,2025-07-11
IOWA,67151,2025-07-11,2025-07-11
KANSAS,62991,2025-07-11,2025-07-11
KENTUCKY,91626,2025-07-11,2025-07-11
LOUISIANA,89744,2025-07-11,2025-07-11
MAINE,30791,2025-07-11,2025-07-11
MARYLAND,102207,2025-07-11,2025-07-11
MASSACHUSETTS,184956,2025-07-11,2025-07-11
MICHIGAN,200079,2025-07-11,2025-07-11
MINNESOTA,156204,2025-07-11,2025-07-11
MISSISSIPPI,67757,2025-07-11,2025-07-11
MISSOURI,140963,2025-07-11,2025-07-11
MONTANA,27859,2025-07-11,2025-07-11
NEBRASKA,38005,2025-07-11,2025-07-11
NEVADA,66716,2025-07-11,2025-07-11
NEW HAMPSHIRE,30858,2025-07-11,2025-07-11
NEW JERSEY,170968,2025-07-11,2025-07-11
NEW MEXICO,36852,2025-07-11,2025-07-11
NEW YORK,585510,2025-07-11,2025-07-11
NORTH CAROLINA,187814,2025-07-11,2025-07-11
NORTH DAKOTA,20303,2025-07-11,2025-07-11
NORTHERN MARIANA ISLANDS,4314,2025-07-11,2025-07-11
OHIO,292338,2025-07-11,2025-07-11
OKLAHOMA,71871,2025-07-11,2025-07-11
OREGON,96635,2025-07-11,2025-07-11
PENNSYLVANIA,288959,2025-07-11,2025-07-11
RHODE ISLAND,23584,2025-07-11,2025-07-11
SOUTH CAROLINA,100441,2025-07-11,2025-07-11
SOUTH DAKOTA,22970,2025-07-11,2025-07-11
TENNESSEE,147038,2025-07-11,2025-07-11
TEXAS,526226,2025-07-11,2025-07-11
UTAH,47834,2025-07-11,2025-07-11
VERMONT,12779,2025-07-11,2025-07-11
VIRGIN ISLANDS,1319,2025-07-11,2025-07-11
VIRGINIA,149148,2025-07-11,2025-07-11
WASHINGTON,117423,2025-07-11,2025-07-11
WEST VIRGINIA,42351,2025-07-11,2025-07-11
WISCONSIN,129551,2025-07-11,2025-07-11
WYOMING,9385,2025-07-11,2025-07-11
