state,counts_all,updated_date,scrape_date
ALABAMA,113243,2022-06-14,2022-06-15
ALASKA,20363,2022-06-14,2022-06-15
AMERICAN SAMOA,298,2022-06-14,2022-06-15
ARIZONA,117827,2022-06-14,2022-06-15
ARKANSAS,59707,2022-06-14,2022-06-15
CALIFORNIA,582477,2022-06-14,2022-06-15
COLORADO,92464,2022-06-14,2022-06-15
CONNECTICUT,99290,2022-06-14,2022-06-15
DELAWARE,22845,2022-06-14,2022-06-15
DISTRICT OF COLUMBIA,33513,2022-06-14,2022-06-15
FLORIDA,418062,2022-06-14,2022-06-15
GEORGIA,167954,2022-06-14,2022-06-15
GUAM,1879,2022-06-14,2022-06-15
HAWAII,31832,2022-06-14,2022-06-15
IDAHO,30938,2022-06-14,2022-06-15
ILLINOIS,252022,2022-06-14,2022-06-15
INDIANA,146955,2022-06-14,2022-06-15
IOWA,69220,2022-06-14,2022-06-15
KANSAS,63023,2022-06-14,2022-06-15
KENTUCKY,88002,2022-06-14,2022-06-15
LOUISIANA,85578,2022-06-14,2022-06-15
MAINE,30334,2022-06-14,2022-06-15
MARYLAND,99124,2022-06-14,2022-06-15
MASSACHUSETTS,180390,2022-06-14,2022-06-15
MICHIGAN (Non-Participating),NA,2022-06-14,2022-06-15
MINNESOTA,140765,2022-06-14,2022-06-15
MISSISSIPPI,64715,2022-06-14,2022-06-15
MISSOURI,140821,2022-06-14,2022-06-15
MONTANA,22763,2022-06-14,2022-06-15
NEBRASKA,37427,2022-06-14,2022-06-15
NEVADA,59308,2022-06-14,2022-06-15
NEW HAMPSHIRE,29200,2022-06-14,2022-06-15
NEW JERSEY,166685,2022-06-14,2022-06-15
NEW MEXICO,33135,2022-06-14,2022-06-15
NEW YORK,435281,2022-06-14,2022-06-15
NORTH CAROLINA,173969,2022-06-14,2022-06-15
NORTH DAKOTA,19715,2022-06-14,2022-06-15
NORTHERN MARIANA ISLANDS,3612,2022-06-14,2022-06-15
OHIO,284906,2022-06-14,2022-06-15
OKLAHOMA,67051,2022-06-14,2022-06-15
OREGON,82565,2022-06-14,2022-06-15
PENNSYLVANIA,288167,2022-06-14,2022-06-15
RHODE ISLAND,29216,2022-06-14,2022-06-15
SOUTH CAROLINA,87302,2022-06-14,2022-06-15
SOUTH DAKOTA,22179,2022-06-14,2022-06-15
TENNESSEE,140760,2022-06-14,2022-06-15
TEXAS,477133,2022-06-14,2022-06-15
UTAH,44503,2022-06-14,2022-06-15
VERMONT,22943,2022-06-14,2022-06-15
VIRGIN ISLANDS,1648,2022-06-14,2022-06-15
VIRGINIA,140260,2022-06-14,2022-06-15
WASHINGTON,133252,2022-06-14,2022-06-15
WEST VIRGINIA,43143,2022-06-14,2022-06-15
WISCONSIN,130013,2022-06-14,2022-06-15
WYOMING,10278,2022-06-14,2022-06-15
