state,counts_rn,updated_date,scrape_date
ALABAMA,97502,2022-08-20,2022-08-21
ALASKA,20458,2022-08-20,2022-08-21
AMERICAN SAMOA,167,2022-08-20,2022-08-21
ARIZONA,104444,2022-08-20,2022-08-21
ARKANSAS,45852,2022-08-20,2022-08-21
CALIFORNIA-RN,485431,2022-08-20,2022-08-21
CALIFORNIA-VN (Non-Participating),NA,2022-08-20,2022-08-21
COLORADO,86124,2022-08-20,2022-08-21
CONNECTICUT,86985,2022-08-20,2022-08-21
DELAWARE,20586,2022-08-20,2022-08-21
DISTRICT OF COLUMBIA,33477,2022-08-20,2022-08-21
FLORIDA,351845,2022-08-20,2022-08-21
GEORGIA,138026,2022-08-20,2022-08-21
GUAM,1190,2022-08-20,2022-08-21
HAWAII,31039,2022-08-20,2022-08-21
IDAHO,27937,2022-08-20,2022-08-21
ILLINOIS,228838,2022-08-20,2022-08-21
INDIANA,126064,2022-08-20,2022-08-21
IOWA,59588,2022-08-20,2022-08-21
KANSAS,53741,2022-08-20,2022-08-21
KENTUCKY,76141,2022-08-20,2022-08-21
LOUISIANA-PN (Non-Participating),NA,2022-08-20,2022-08-21
LOUISIANA-RN,65280,2022-08-20,2022-08-21
MAINE,28761,2022-08-20,2022-08-21
MARYLAND,88162,2022-08-20,2022-08-21
MASSACHUSETTS,164136,2022-08-20,2022-08-21
MICHIGAN (Non-Participating),NA,2022-08-20,2022-08-21
MINNESOTA,125221,2022-08-20,2022-08-21
MISSISSIPPI,52456,2022-08-20,2022-08-21
MISSOURI,120861,2022-08-20,2022-08-21
MONTANA,20995,2022-08-20,2022-08-21
NEBRASKA,32671,2022-08-20,2022-08-21
NEVADA,55899,2022-08-20,2022-08-21
NEW HAMPSHIRE,26445,2022-08-20,2022-08-21
NEW JERSEY,138821,2022-08-20,2022-08-21
NEW MEXICO,31134,2022-08-20,2022-08-21
NEW YORK,373686,2022-08-20,2022-08-21
NORTH CAROLINA,153725,2022-08-20,2022-08-21
NORTH DAKOTA,17069,2022-08-20,2022-08-21
NORTHERN MARIANA ISLANDS,3817,2022-08-20,2022-08-21
OHIO,234676,2022-08-20,2022-08-21
OKLAHOMA,51390,2022-08-20,2022-08-21
OREGON,79472,2022-08-20,2022-08-21
PENNSYLVANIA,238921,2022-08-20,2022-08-21
RHODE ISLAND,27849,2022-08-20,2022-08-21
SOUTH CAROLINA,77170,2022-08-20,2022-08-21
SOUTH DAKOTA,19660,2022-08-20,2022-08-21
TENNESSEE,112671,2022-08-20,2022-08-21
TEXAS,376842,2022-08-20,2022-08-21
UTAH,43041,2022-08-20,2022-08-21
VERMONT,21724,2022-08-20,2022-08-21
VIRGIN ISLANDS,1589,2022-08-20,2022-08-21
VIRGINIA,115174,2022-08-20,2022-08-21
WASHINGTON,125474,2022-08-20,2022-08-21
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-20,2022-08-21
WEST VIRGINIA-RN,35232,2022-08-20,2022-08-21
WISCONSIN,115910,2022-08-20,2022-08-21
WYOMING,9437,2022-08-20,2022-08-21
TOTALS,5260806,2022-08-20,2022-08-21
