state,counts_lpn,updated_date,scrape_date
ALABAMA,17664,2022-10-28,2022-10-29
ALASKA,612,2022-10-28,2022-10-29
AMERICAN SAMOA,132,2022-10-28,2022-10-29
ARIZONA,10896,2022-10-28,2022-10-29
ARKANSAS,14041,2022-10-28,2022-10-29
CALIFORNIA-RN (Non-Participating),NA,2022-10-28,2022-10-29
CALIFORNIA-VN,107715,2022-10-28,2022-10-29
COLORADO,8520,2022-10-28,2022-10-29
CONNECTICUT,14261,2022-10-28,2022-10-29
DELAWARE,2879,2022-10-28,2022-10-29
DISTRICT OF COLUMBIA,2285,2022-10-28,2022-10-29
FLORIDA,65767,2022-10-28,2022-10-29
GEORGIA,30422,2022-10-28,2022-10-29
GUAM,222,2022-10-28,2022-10-29
HAWAII,1949,2022-10-28,2022-10-29
IDAHO,3223,2022-10-28,2022-10-29
ILLINOIS,26925,2022-10-28,2022-10-29
INDIANA,23831,2022-10-28,2022-10-29
IOWA,9998,2022-10-28,2022-10-29
KANSAS,9537,2022-10-28,2022-10-29
KENTUCKY,13502,2022-10-28,2022-10-29
LOUISIANA-PN,21677,2022-10-28,2022-10-29
LOUISIANA-RN (Non-Participating),NA,2022-10-28,2022-10-29
MAINE,1836,2022-10-28,2022-10-29
MARYLAND,11233,2022-10-28,2022-10-29
MASSACHUSETTS,21020,2022-10-28,2022-10-29
MICHIGAN (Non-Participating),NA,2022-10-28,2022-10-29
MINNESOTA,18986,2022-10-28,2022-10-29
MISSISSIPPI,13542,2022-10-28,2022-10-29
MISSOURI,22713,2022-10-28,2022-10-29
MONTANA,2393,2022-10-28,2022-10-29
NEBRASKA,5586,2022-10-28,2022-10-29
NEVADA,4637,2022-10-28,2022-10-29
NEW HAMPSHIRE,3110,2022-10-28,2022-10-29
NEW JERSEY,23520,2022-10-28,2022-10-29
NEW MEXICO,2434,2022-10-28,2022-10-29
NEW YORK,70312,2022-10-28,2022-10-29
NORTH CAROLINA,23077,2022-10-28,2022-10-29
NORTH DAKOTA,3304,2022-10-28,2022-10-29
NORTHERN MARIANA ISLANDS,56,2022-10-28,2022-10-29
OHIO,55610,2022-10-28,2022-10-29
OKLAHOMA,16641,2022-10-28,2022-10-29
OREGON,6168,2022-10-28,2022-10-29
PENNSYLVANIA,48260,2022-10-28,2022-10-29
RHODE ISLAND,2719,2022-10-28,2022-10-29
SOUTH CAROLINA,12071,2022-10-28,2022-10-29
SOUTH DAKOTA,2713,2022-10-28,2022-10-29
TENNESSEE,30018,2022-10-28,2022-10-29
TEXAS,104640,2022-10-28,2022-10-29
UTAH,2575,2022-10-28,2022-10-29
VERMONT,1832,2022-10-28,2022-10-29
VIRGIN ISLANDS,113,2022-10-28,2022-10-29
VIRGINIA,26789,2022-10-28,2022-10-29
WASHINGTON,11131,2022-10-28,2022-10-29
WEST VIRGINIA-PN,7853,2022-10-28,2022-10-29
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-28,2022-10-29
WISCONSIN,16013,2022-10-28,2022-10-29
WYOMING,999,2022-10-28,2022-10-29
TOTALS,959962,2022-10-28,2022-10-29
