state,counts_lpn,updated_date,scrape_date
ALABAMA,17200,2021-12-11,2021-12-13
ALASKA,757,2021-12-11,2021-12-13
AMERICAN SAMOA,132,2021-12-11,2021-12-13
ARIZONA,10794,2021-12-11,2021-12-13
ARKANSAS,14160,2021-12-11,2021-12-13
CALIFORNIA-RN (Non-Participating),NA,2021-12-11,2021-12-13
CALIFORNIA-VN,105523,2021-12-11,2021-12-13
COLORADO,8005,2021-12-11,2021-12-13
CONNECTICUT,13804,2021-12-11,2021-12-13
DELAWARE,3165,2021-12-11,2021-12-13
DISTRICT OF COLUMBIA,2174,2021-12-11,2021-12-13
FLORIDA,61208,2021-12-11,2021-12-13
GEORGIA,29666,2021-12-11,2021-12-13
GUAM,202,2021-12-11,2021-12-13
HAWAII,1672,2021-12-11,2021-12-13
IDAHO,3499,2021-12-11,2021-12-13
ILLINOIS,25577,2021-12-11,2021-12-13
INDIANA,22856,2021-12-11,2021-12-13
IOWA,10118,2021-12-11,2021-12-13
KANSAS,9618,2021-12-11,2021-12-13
KENTUCKY,12710,2021-12-11,2021-12-13
LOUISIANA-PN,21797,2021-12-11,2021-12-13
LOUISIANA-RN (Non-Participating),NA,2021-12-11,2021-12-13
MAINE,1904,2021-12-11,2021-12-13
MARYLAND,11289,2021-12-11,2021-12-13
MASSACHUSETTS,20035,2021-12-11,2021-12-13
MICHIGAN (Non-Participating),NA,2021-12-11,2021-12-13
MINNESOTA,19601,2021-12-11,2021-12-13
MISSISSIPPI,14099,2021-12-11,2021-12-13
MISSOURI,24473,2021-12-11,2021-12-13
MONTANA,2413,2021-12-11,2021-12-13
NEBRASKA,5194,2021-12-11,2021-12-13
NEVADA,4399,2021-12-11,2021-12-13
NEW HAMPSHIRE,3083,2021-12-11,2021-12-13
NEW JERSEY,23790,2021-12-11,2021-12-13
NEW MEXICO,2476,2021-12-11,2021-12-13
NEW YORK,67848,2021-12-11,2021-12-13
NORTH CAROLINA,22711,2021-12-11,2021-12-13
NORTH DAKOTA,3442,2021-12-11,2021-12-13
NORTHERN MARIANA ISLANDS,47,2021-12-11,2021-12-13
OHIO,53538,2021-12-11,2021-12-13
OKLAHOMA,15510,2021-12-11,2021-12-13
OREGON,6033,2021-12-11,2021-12-13
PENNSYLVANIA,52586,2021-12-11,2021-12-13
RHODE ISLAND,2544,2021-12-11,2021-12-13
SOUTH CAROLINA,12325,2021-12-11,2021-12-13
SOUTH DAKOTA,2683,2021-12-11,2021-12-13
TENNESSEE,30070,2021-12-11,2021-12-13
TEXAS,105402,2021-12-11,2021-12-13
UTAH,2781,2021-12-11,2021-12-13
VERMONT,2575,2021-12-11,2021-12-13
VIRGIN ISLANDS,92,2021-12-11,2021-12-13
VIRGINIA,26958,2021-12-11,2021-12-13
WASHINGTON,11091,2021-12-11,2021-12-13
WEST VIRGINIA-PN,7954,2021-12-11,2021-12-13
WEST VIRGINIA-RN (Non-Participating),NA,2021-12-11,2021-12-13
WISCONSIN,15019,2021-12-11,2021-12-13
WYOMING,849,2021-12-11,2021-12-13
TOTALS,949451,2021-12-11,2021-12-13
