state,counts_lpn,updated_date,scrape_date
ALABAMA,16813,2026-01-05,2026-02-11
ALASKA,850,2026-01-05,2026-02-11
AMERICAN SAMOA,69,2026-01-05,2026-02-11
ARIZONA,10911,2026-01-05,2026-02-11
ARKANSAS,13790,2026-01-05,2026-02-11
CALIFORNIA-RN (Non-Participating),NA,2026-01-05,2026-02-11
CALIFORNIA-VN,115536,2026-01-05,2026-02-11
COLORADO,7909,2026-01-05,2026-02-11
CONNECTICUT,12809,2026-01-05,2026-02-11
DELAWARE,3390,2026-01-05,2026-02-11
DISTRICT OF COLUMBIA,3041,2026-01-05,2026-02-11
FLORIDA,59436,2026-01-05,2026-02-11
GEORGIA,28318,2026-01-05,2026-02-11
GUAM,181,2026-01-05,2026-02-11
HAWAII,1836,2026-01-05,2026-02-11
IDAHO,3463,2026-01-05,2026-02-11
ILLINOIS,25364,2026-01-05,2026-02-11
INDIANA,21405,2026-01-05,2026-02-11
IOWA,8827,2026-01-05,2026-02-11
KANSAS,9023,2026-01-05,2026-02-11
KENTUCKY,12334,2026-01-05,2026-02-11
LOUISIANA-PN,22331,2026-01-05,2026-02-11
LOUISIANA-RN (Non-Participating),NA,2026-01-05,2026-02-11
MAINE,1571,2026-01-05,2026-02-11
MARYLAND,11323,2026-01-05,2026-02-11
MASSACHUSETTS,21408,2026-01-05,2026-02-11
MICHIGAN,20758,2026-01-05,2026-02-11
MINNESOTA,17183,2026-01-05,2026-02-11
MISSISSIPPI,12948,2026-01-05,2026-02-11
MISSOURI,23858,2026-01-05,2026-02-11
MONTANA,2206,2026-01-05,2026-02-11
NEBRASKA,4776,2026-01-05,2026-02-11
NEVADA,4748,2026-01-05,2026-02-11
NEW HAMPSHIRE,3136,2026-01-05,2026-02-11
NEW JERSEY,24223,2026-01-05,2026-02-11
NEW MEXICO,2481,2026-01-05,2026-02-11
NEW YORK,79178,2026-01-05,2026-02-11
NORTH CAROLINA,22924,2026-01-05,2026-02-11
NORTH DAKOTA,2472,2026-01-05,2026-02-11
NORTHERN MARIANA ISLANDS,52,2026-01-05,2026-02-11
OHIO,54263,2026-01-05,2026-02-11
OKLAHOMA,16125,2026-01-05,2026-02-11
OREGON,6740,2026-01-05,2026-02-11
PENNSYLVANIA,51594,2026-01-05,2026-02-11
RHODE ISLAND,2676,2026-01-05,2026-02-11
SOUTH CAROLINA,12813,2026-01-05,2026-02-11
SOUTH DAKOTA,2783,2026-01-05,2026-02-11
TENNESSEE,29189,2026-01-05,2026-02-11
TEXAS,100397,2026-01-05,2026-02-11
UTAH,2850,2026-01-05,2026-02-11
VERMONT,1791,2026-01-05,2026-02-11
VIRGIN ISLANDS,79,2026-01-05,2026-02-11
VIRGINIA,26026,2026-01-05,2026-02-11
WASHINGTON,10145,2026-01-05,2026-02-11
WEST VIRGINIA-PN,7442,2026-01-05,2026-02-11
WEST VIRGINIA-RN (Non-Participating),NA,2026-01-05,2026-02-11
WISCONSIN,10829,2026-01-05,2026-02-11
WYOMING,844,2026-01-05,2026-02-11
TOTALS,969467,2026-01-05,2026-02-11
