state,counts_all,updated_date,scrape_date
ALABAMA,103688,2025-02-07,2025-02-07
ALASKA,19515,2025-02-07,2025-02-07
AMERICAN SAMOA,92,2025-02-07,2025-02-07
ARIZONA,126674,2025-02-07,2025-02-07
ARKANSAS,62021,2025-02-07,2025-02-07
CALIFORNIA,666839,2025-02-07,2025-02-07
COLORADO,95769,2025-02-07,2025-02-07
CONNECTICUT,95600,2025-02-07,2025-02-07
DELAWARE,24864,2025-02-07,2025-02-07
DISTRICT OF COLUMBIA,45497,2025-02-07,2025-02-07
FLORIDA,448159,2025-02-07,2025-02-07
GEORGIA,178298,2025-02-07,2025-02-07
GUAM,1444,2025-02-07,2025-02-07
HAWAII,41504,2025-02-07,2025-02-07
IDAHO,33400,2025-02-07,2025-02-07
ILLINOIS,262166,2025-02-07,2025-02-07
INDIANA,153036,2025-02-07,2025-02-07
IOWA,67075,2025-02-07,2025-02-07
KANSAS,62123,2025-02-07,2025-02-07
KENTUCKY,88806,2025-02-07,2025-02-07
LOUISIANA,87160,2025-02-07,2025-02-07
MAINE,30492,2025-02-07,2025-02-07
MARYLAND,100727,2025-02-07,2025-02-07
MASSACHUSETTS,178578,2025-02-07,2025-02-07
MICHIGAN,197000,2025-02-07,2025-02-07
MINNESOTA,151488,2025-02-07,2025-02-07
MISSISSIPPI,65729,2025-02-07,2025-02-07
MISSOURI,148070,2025-02-07,2025-02-07
MONTANA,27966,2025-02-07,2025-02-07
NEBRASKA,36753,2025-02-07,2025-02-07
NEVADA,65351,2025-02-07,2025-02-07
NEW HAMPSHIRE,30629,2025-02-07,2025-02-07
NEW JERSEY,174215,2025-02-07,2025-02-07
NEW MEXICO,36425,2025-02-07,2025-02-07
NEW YORK,567526,2025-02-07,2025-02-07
NORTH CAROLINA,185226,2025-02-07,2025-02-07
NORTH DAKOTA,19471,2025-02-07,2025-02-07
NORTHERN MARIANA ISLANDS,4561,2025-02-07,2025-02-07
OHIO,285766,2025-02-07,2025-02-07
OKLAHOMA,70306,2025-02-07,2025-02-07
OREGON,94113,2025-02-07,2025-02-07
PENNSYLVANIA,288443,2025-02-07,2025-02-07
RHODE ISLAND,28605,2025-02-07,2025-02-07
SOUTH CAROLINA,97365,2025-02-07,2025-02-07
SOUTH DAKOTA,22841,2025-02-07,2025-02-07
TENNESSEE,146285,2025-02-07,2025-02-07
TEXAS,519696,2025-02-07,2025-02-07
UTAH,45627,2025-02-07,2025-02-07
VERMONT,14789,2025-02-07,2025-02-07
VIRGIN ISLANDS,1384,2025-02-07,2025-02-07
VIRGINIA,147271,2025-02-07,2025-02-07
WASHINGTON,118680,2025-02-07,2025-02-07
WEST VIRGINIA,41483,2025-02-07,2025-02-07
WISCONSIN,127884,2025-02-07,2025-02-07
WYOMING,8937,2025-02-07,2025-02-07
