state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-19,2026-09-19
ALASKA,25088,2026-09-19,2026-09-19
AMERICAN SAMOA,174,2026-09-19,2026-09-19
ARIZONA,117021,2026-09-19,2026-09-19
ARKANSAS,50145,2026-09-19,2026-09-19
CALIFORNIA-RN,625189,2026-09-19,2026-09-19
CALIFORNIA-VN (Non-Participating),NA,2026-09-19,2026-09-19
COLORADO,93670,2026-09-19,2026-09-19
CONNECTICUT,74737,2026-09-19,2026-09-19
DELAWARE,20056,2026-09-19,2026-09-19
DISTRICT OF COLUMBIA,39462,2026-09-19,2026-09-19
FLORIDA,388771,2026-09-19,2026-09-19
GEORGIA,151926,2026-09-19,2026-09-19
GUAM,1320,2026-09-19,2026-09-19
HAWAII,38741,2026-09-19,2026-09-19
IDAHO,30424,2026-09-19,2026-09-19
ILLINOIS,242834,2026-09-19,2026-09-19
INDIANA,135005,2026-09-19,2026-09-19
IOWA,59397,2026-09-19,2026-09-19
KANSAS,54185,2026-09-19,2026-09-19
KENTUCKY,81564,2026-09-19,2026-09-19
LOUISIANA-PN (Non-Participating),NA,2026-09-19,2026-09-19
LOUISIANA-RN,69347,2026-09-19,2026-09-19
MAINE,29008,2026-09-19,2026-09-19
MARYLAND,91903,2026-09-19,2026-09-19
MASSACHUSETTS,161702,2026-09-19,2026-09-19
MICHIGAN,192311,2026-09-19,2026-09-19
MINNESOTA,141501,2026-09-19,2026-09-19
MISSISSIPPI,56597,2026-09-19,2026-09-19
MISSOURI,123180,2026-09-19,2026-09-19
MONTANA,27592,2026-09-19,2026-09-19
NEBRASKA,34518,2026-09-19,2026-09-19
NEVADA,65511,2026-09-19,2026-09-19
NEW HAMPSHIRE,28067,2026-09-19,2026-09-19
NEW JERSEY,151981,2026-09-19,2026-09-19
NEW MEXICO,35995,2026-09-19,2026-09-19
NEW YORK,565506,2026-09-19,2026-09-19
NORTH CAROLINA,169973,2026-09-19,2026-09-19
NORTH DAKOTA,17989,2026-09-19,2026-09-19
NORTHERN MARIANA ISLANDS,3567,2026-09-19,2026-09-19
OHIO,236195,2026-09-19,2026-09-19
OKLAHOMA,56683,2026-09-19,2026-09-19
OREGON,93721,2026-09-19,2026-09-19
PENNSYLVANIA,240358,2026-09-19,2026-09-19
RHODE ISLAND,21550,2026-09-19,2026-09-19
SOUTH CAROLINA,89281,2026-09-19,2026-09-19
SOUTH DAKOTA,20780,2026-09-19,2026-09-19
TENNESSEE,119762,2026-09-19,2026-09-19
TEXAS,439075,2026-09-19,2026-09-19
UTAH,49313,2026-09-19,2026-09-19
VERMONT,12649,2026-09-19,2026-09-19
VIRGIN ISLANDS,1204,2026-09-19,2026-09-19
VIRGINIA,125971,2026-09-19,2026-09-19
WASHINGTON,108237,2026-09-19,2026-09-19
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-19,2026-09-19
WEST VIRGINIA-RN,33251,2026-09-19,2026-09-19
WISCONSIN,116064,2026-09-19,2026-09-19
WYOMING,9215,2026-09-19,2026-09-19
TOTALS,6062879,2026-09-19,2026-09-19
