state,counts_lpn,updated_date,scrape_date
ALABAMA,14941,2024-08-22,2024-08-22
ALASKA,850,2024-08-22,2024-08-22
AMERICAN SAMOA,136,2024-08-22,2024-08-22
ARIZONA,10650,2024-08-22,2024-08-22
ARKANSAS,13937,2024-08-22,2024-08-22
CALIFORNIA-RN (Non-Participating),NA,2024-08-22,2024-08-22
CALIFORNIA-VN,112608,2024-08-22,2024-08-22
COLORADO,8453,2024-08-22,2024-08-22
CONNECTICUT,12743,2024-08-22,2024-08-22
DELAWARE,2955,2024-08-22,2024-08-22
DISTRICT OF COLUMBIA,2797,2024-08-22,2024-08-22
FLORIDA,63766,2024-08-22,2024-08-22
GEORGIA,29556,2024-08-22,2024-08-22
GUAM,189,2024-08-22,2024-08-22
HAWAII,2028,2024-08-22,2024-08-22
IDAHO,3534,2024-08-22,2024-08-22
ILLINOIS,26273,2024-08-22,2024-08-22
INDIANA,22694,2024-08-22,2024-08-22
IOWA,8950,2024-08-22,2024-08-22
KANSAS,9337,2024-08-22,2024-08-22
KENTUCKY,13164,2024-08-22,2024-08-22
LOUISIANA-PN,21819,2024-08-22,2024-08-22
LOUISIANA-RN (Non-Participating),NA,2024-08-22,2024-08-22
MAINE,1673,2024-08-22,2024-08-22
MARYLAND,11118,2024-08-22,2024-08-22
MASSACHUSETTS,19580,2024-08-22,2024-08-22
MICHIGAN,20879,2024-08-22,2024-08-22
MINNESOTA,17940,2024-08-22,2024-08-22
MISSISSIPPI,13577,2024-08-22,2024-08-22
MISSOURI,22011,2024-08-22,2024-08-22
MONTANA,2214,2024-08-22,2024-08-22
NEBRASKA,5283,2024-08-22,2024-08-22
NEVADA,4806,2024-08-22,2024-08-22
NEW HAMPSHIRE,3129,2024-08-22,2024-08-22
NEW JERSEY,23529,2024-08-22,2024-08-22
NEW MEXICO,2445,2024-08-22,2024-08-22
NEW YORK,75046,2024-08-22,2024-08-22
NORTH CAROLINA,22918,2024-08-22,2024-08-22
NORTH DAKOTA,2957,2024-08-22,2024-08-22
NORTHERN MARIANA ISLANDS,56,2024-08-22,2024-08-22
OHIO,55793,2024-08-22,2024-08-22
OKLAHOMA,16845,2024-08-22,2024-08-22
OREGON,6479,2024-08-22,2024-08-22
PENNSYLVANIA,47556,2024-08-22,2024-08-22
RHODE ISLAND,2608,2024-08-22,2024-08-22
SOUTH CAROLINA,11957,2024-08-22,2024-08-22
SOUTH DAKOTA,2730,2024-08-22,2024-08-22
TENNESSEE,29283,2024-08-22,2024-08-22
TEXAS,101919,2024-08-22,2024-08-22
UTAH,2540,2024-08-22,2024-08-22
VERMONT,1479,2024-08-22,2024-08-22
VIRGIN ISLANDS,85,2024-08-22,2024-08-22
VIRGINIA,26256,2024-08-22,2024-08-22
WASHINGTON,10485,2024-08-22,2024-08-22
WEST VIRGINIA-PN,7204,2024-08-22,2024-08-22
WEST VIRGINIA-RN (Non-Participating),NA,2024-08-22,2024-08-22
WISCONSIN,11696,2024-08-22,2024-08-22
WYOMING,1003,2024-08-22,2024-08-22
TOTALS,966459,2024-08-22,2024-08-22
