state,counts_all,updated_date,scrape_date
ALABAMA,106021,2025-08-18,2025-08-18
ALASKA,21922,2025-08-18,2025-08-18
AMERICAN SAMOA,183,2025-08-18,2025-08-18
ARIZONA,125219,2025-08-18,2025-08-18
ARKANSAS,63010,2025-08-18,2025-08-18
CALIFORNIA,693638,2025-08-18,2025-08-18
COLORADO,99498,2025-08-18,2025-08-18
CONNECTICUT,95104,2025-08-18,2025-08-18
DELAWARE,25767,2025-08-18,2025-08-18
DISTRICT OF COLUMBIA,49663,2025-08-18,2025-08-18
FLORIDA,440708,2025-08-18,2025-08-18
GEORGIA,174994,2025-08-18,2025-08-18
GUAM,1523,2025-08-18,2025-08-18
HAWAII,34309,2025-08-18,2025-08-18
IDAHO,34854,2025-08-18,2025-08-18
ILLINOIS,271909,2025-08-18,2025-08-18
INDIANA,158508,2025-08-18,2025-08-18
IOWA,67358,2025-08-18,2025-08-18
KANSAS,63114,2025-08-18,2025-08-18
KENTUCKY,92031,2025-08-18,2025-08-18
LOUISIANA,89995,2025-08-18,2025-08-18
MAINE,30652,2025-08-18,2025-08-18
MARYLAND,102684,2025-08-18,2025-08-18
MASSACHUSETTS,187347,2025-08-18,2025-08-18
MICHIGAN,200985,2025-08-18,2025-08-18
MINNESOTA,156944,2025-08-18,2025-08-18
MISSISSIPPI,68154,2025-08-18,2025-08-18
MISSOURI,141887,2025-08-18,2025-08-18
MONTANA,28202,2025-08-18,2025-08-18
NEBRASKA,38244,2025-08-18,2025-08-18
NEVADA,67018,2025-08-18,2025-08-18
NEW HAMPSHIRE,30836,2025-08-18,2025-08-18
NEW JERSEY,172972,2025-08-18,2025-08-18
NEW MEXICO,36992,2025-08-18,2025-08-18
NEW YORK,591705,2025-08-18,2025-08-18
NORTH CAROLINA,188218,2025-08-18,2025-08-18
NORTH DAKOTA,20491,2025-08-18,2025-08-18
NORTHERN MARIANA ISLANDS,4222,2025-08-18,2025-08-18
OHIO,292969,2025-08-18,2025-08-18
OKLAHOMA,72280,2025-08-18,2025-08-18
OREGON,97279,2025-08-18,2025-08-18
PENNSYLVANIA,290660,2025-08-18,2025-08-18
RHODE ISLAND,23863,2025-08-18,2025-08-18
SOUTH CAROLINA,100997,2025-08-18,2025-08-18
SOUTH DAKOTA,22980,2025-08-18,2025-08-18
TENNESSEE,147171,2025-08-18,2025-08-18
TEXAS,527142,2025-08-18,2025-08-18
UTAH,48268,2025-08-18,2025-08-18
VERMONT,12994,2025-08-18,2025-08-18
VIRGIN ISLANDS,1307,2025-08-18,2025-08-18
VIRGINIA,149775,2025-08-18,2025-08-18
WASHINGTON,119398,2025-08-18,2025-08-18
WEST VIRGINIA,42610,2025-08-18,2025-08-18
WISCONSIN,130555,2025-08-18,2025-08-18
WYOMING,9441,2025-08-18,2025-08-18
