state,counts_all,updated_date,scrape_date
ALABAMA,103004,2024-10-26,2024-10-26
ALASKA,24406,2024-10-26,2024-10-26
AMERICAN SAMOA,64,2024-10-26,2024-10-26
ARIZONA,124867,2024-10-26,2024-10-26
ARKANSAS,61698,2024-10-26,2024-10-26
CALIFORNIA,656562,2024-10-26,2024-10-26
COLORADO,100983,2024-10-26,2024-10-26
CONNECTICUT,95383,2024-10-26,2024-10-26
DELAWARE,24406,2024-10-26,2024-10-26
DISTRICT OF COLUMBIA,43548,2024-10-26,2024-10-26
FLORIDA,443869,2024-10-26,2024-10-26
GEORGIA,176240,2024-10-26,2024-10-26
GUAM,1403,2024-10-26,2024-10-26
HAWAII,39814,2024-10-26,2024-10-26
IDAHO,32553,2024-10-26,2024-10-26
ILLINOIS,279372,2024-10-26,2024-10-26
INDIANA,154186,2024-10-26,2024-10-26
IOWA,67276,2024-10-26,2024-10-26
KANSAS,62751,2024-10-26,2024-10-26
KENTUCKY,91465,2024-10-26,2024-10-26
LOUISIANA,89120,2024-10-26,2024-10-26
MAINE,30665,2024-10-26,2024-10-26
MARYLAND,101035,2024-10-26,2024-10-26
MASSACHUSETTS,178860,2024-10-26,2024-10-26
MICHIGAN,197484,2024-10-26,2024-10-26
MINNESOTA,152707,2024-10-26,2024-10-26
MISSISSIPPI,68852,2024-10-26,2024-10-26
MISSOURI,146568,2024-10-26,2024-10-26
MONTANA,27101,2024-10-26,2024-10-26
NEBRASKA,39620,2024-10-26,2024-10-26
NEVADA,65207,2024-10-26,2024-10-26
NEW HAMPSHIRE,30523,2024-10-26,2024-10-26
NEW JERSEY,171507,2024-10-26,2024-10-26
NEW MEXICO,36601,2024-10-26,2024-10-26
NEW YORK,556614,2024-10-26,2024-10-26
NORTH CAROLINA,185328,2024-10-26,2024-10-26
NORTH DAKOTA,20842,2024-10-26,2024-10-26
NORTHERN MARIANA ISLANDS,4724,2024-10-26,2024-10-26
OHIO,289137,2024-10-26,2024-10-26
OKLAHOMA,70450,2024-10-26,2024-10-26
OREGON,92784,2024-10-26,2024-10-26
PENNSYLVANIA,294109,2024-10-26,2024-10-26
RHODE ISLAND,28210,2024-10-26,2024-10-26
SOUTH CAROLINA,95531,2024-10-26,2024-10-26
SOUTH DAKOTA,22783,2024-10-26,2024-10-26
TENNESSEE,146449,2024-10-26,2024-10-26
TEXAS,517908,2024-10-26,2024-10-26
UTAH,49972,2024-10-26,2024-10-26
VERMONT,14530,2024-10-26,2024-10-26
VIRGIN ISLANDS,1380,2024-10-26,2024-10-26
VIRGINIA,147571,2024-10-26,2024-10-26
WASHINGTON,118962,2024-10-26,2024-10-26
WEST VIRGINIA,45542,2024-10-26,2024-10-26
WISCONSIN,125674,2024-10-26,2024-10-26
WYOMING,10539,2024-10-26,2024-10-26
