state,counts_all,updated_date,scrape_date
ALABAMA,111494,2022-03-10,2022-03-11
ALASKA,19328,2022-03-10,2022-03-11
AMERICAN SAMOA,299,2022-03-10,2022-03-11
ARIZONA,115679,2022-03-10,2022-03-11
ARKANSAS,59126,2022-03-10,2022-03-11
CALIFORNIA,575372,2022-03-10,2022-03-11
COLORADO,90703,2022-03-10,2022-03-11
CONNECTICUT,96874,2022-03-10,2022-03-11
DELAWARE,22216,2022-03-10,2022-03-11
DISTRICT OF COLUMBIA,33048,2022-03-10,2022-03-11
FLORIDA,414740,2022-03-10,2022-03-11
GEORGIA,165911,2022-03-10,2022-03-11
GUAM,1849,2022-03-10,2022-03-11
HAWAII,29619,2022-03-10,2022-03-11
IDAHO,29971,2022-03-10,2022-03-11
ILLINOIS,248180,2022-03-10,2022-03-11
INDIANA,144587,2022-03-10,2022-03-11
IOWA,69036,2022-03-10,2022-03-11
KANSAS,62960,2022-03-10,2022-03-11
KENTUCKY,86238,2022-03-10,2022-03-11
LOUISIANA,84400,2022-03-10,2022-03-11
MAINE,30017,2022-03-10,2022-03-11
MARYLAND,97381,2022-03-10,2022-03-11
MASSACHUSETTS,176408,2022-03-10,2022-03-11
MICHIGAN (Non-Participating),NA,2022-03-10,2022-03-11
MINNESOTA,139920,2022-03-10,2022-03-11
MISSISSIPPI,63915,2022-03-10,2022-03-11
MISSOURI,142395,2022-03-10,2022-03-11
MONTANA,22089,2022-03-10,2022-03-11
NEBRASKA,36957,2022-03-10,2022-03-11
NEVADA,57416,2022-03-10,2022-03-11
NEW HAMPSHIRE,28908,2022-03-10,2022-03-11
NEW JERSEY,165624,2022-03-10,2022-03-11
NEW MEXICO,32798,2022-03-10,2022-03-11
NEW YORK,428701,2022-03-10,2022-03-11
NORTH CAROLINA,172367,2022-03-10,2022-03-11
NORTH DAKOTA,19220,2022-03-10,2022-03-11
NORTHERN MARIANA ISLANDS,3312,2022-03-10,2022-03-11
OHIO,279120,2022-03-10,2022-03-11
OKLAHOMA,67343,2022-03-10,2022-03-11
OREGON,80243,2022-03-10,2022-03-11
PENNSYLVANIA,288963,2022-03-10,2022-03-11
RHODE ISLAND,30682,2022-03-10,2022-03-11
SOUTH CAROLINA,90960,2022-03-10,2022-03-11
SOUTH DAKOTA,22071,2022-03-10,2022-03-11
TENNESSEE,140538,2022-03-10,2022-03-11
TEXAS,473430,2022-03-10,2022-03-11
UTAH,43629,2022-03-10,2022-03-11
VERMONT,22277,2022-03-10,2022-03-11
VIRGIN ISLANDS,1426,2022-03-10,2022-03-11
VIRGINIA,139758,2022-03-10,2022-03-11
WASHINGTON,130025,2022-03-10,2022-03-11
WEST VIRGINIA,41821,2022-03-10,2022-03-11
WISCONSIN,128223,2022-03-10,2022-03-11
WYOMING,9925,2022-03-10,2022-03-11
