state,counts_all,updated_date,scrape_date
ALABAMA,104698,2025-05-28,2025-05-28
ALASKA,20916,2025-05-28,2025-05-28
AMERICAN SAMOA,134,2025-05-28,2025-05-28
ARIZONA,128166,2025-05-28,2025-05-28
ARKANSAS,62256,2025-05-28,2025-05-28
CALIFORNIA,680857,2025-05-28,2025-05-28
COLORADO,97746,2025-05-28,2025-05-28
CONNECTICUT,94368,2025-05-28,2025-05-28
DELAWARE,25174,2025-05-28,2025-05-28
DISTRICT OF COLUMBIA,47869,2025-05-28,2025-05-28
FLORIDA,442541,2025-05-28,2025-05-28
GEORGIA,171634,2025-05-28,2025-05-28
GUAM,1472,2025-05-28,2025-05-28
HAWAII,43091,2025-05-28,2025-05-28
IDAHO,34150,2025-05-28,2025-05-28
ILLINOIS,265140,2025-05-28,2025-05-28
INDIANA,155167,2025-05-28,2025-05-28
IOWA,66719,2025-05-28,2025-05-28
KANSAS,62155,2025-05-28,2025-05-28
KENTUCKY,90777,2025-05-28,2025-05-28
LOUISIANA,88296,2025-05-28,2025-05-28
MAINE,30432,2025-05-28,2025-05-28
MARYLAND,101423,2025-05-28,2025-05-28
MASSACHUSETTS,182712,2025-05-28,2025-05-28
MICHIGAN,198362,2025-05-28,2025-05-28
MINNESOTA,153634,2025-05-28,2025-05-28
MISSISSIPPI,66612,2025-05-28,2025-05-28
MISSOURI,138703,2025-05-28,2025-05-28
MONTANA,27285,2025-05-28,2025-05-28
NEBRASKA,37107,2025-05-28,2025-05-28
NEVADA,66058,2025-05-28,2025-05-28
NEW HAMPSHIRE,30631,2025-05-28,2025-05-28
NEW JERSEY,176742,2025-05-28,2025-05-28
NEW MEXICO,36731,2025-05-28,2025-05-28
NEW YORK,581651,2025-05-28,2025-05-28
NORTH CAROLINA,185951,2025-05-28,2025-05-28
NORTH DAKOTA,19990,2025-05-28,2025-05-28
NORTHERN MARIANA ISLANDS,4397,2025-05-28,2025-05-28
OHIO,289095,2025-05-28,2025-05-28
OKLAHOMA,70833,2025-05-28,2025-05-28
OREGON,95944,2025-05-28,2025-05-28
PENNSYLVANIA,284958,2025-05-28,2025-05-28
RHODE ISLAND,23149,2025-05-28,2025-05-28
SOUTH CAROLINA,99008,2025-05-28,2025-05-28
SOUTH DAKOTA,22806,2025-05-28,2025-05-28
TENNESSEE,145897,2025-05-28,2025-05-28
TEXAS,522896,2025-05-28,2025-05-28
UTAH,47067,2025-05-28,2025-05-28
VERMONT,12493,2025-05-28,2025-05-28
VIRGIN ISLANDS,1353,2025-05-28,2025-05-28
VIRGINIA,148096,2025-05-28,2025-05-28
WASHINGTON,116118,2025-05-28,2025-05-28
WEST VIRGINIA,42311,2025-05-28,2025-05-28
WISCONSIN,127376,2025-05-28,2025-05-28
WYOMING,9201,2025-05-28,2025-05-28
