state,counts_all,updated_date,scrape_date
ALABAMA,106930,2025-09-05,2025-09-05
ALASKA,22102,2025-09-05,2025-09-05
AMERICAN SAMOA,200,2025-09-05,2025-09-05
ARIZONA,125636,2025-09-05,2025-09-05
ARKANSAS,62886,2025-09-05,2025-09-05
CALIFORNIA,695205,2025-09-05,2025-09-05
COLORADO,99809,2025-09-05,2025-09-05
CONNECTICUT,95683,2025-09-05,2025-09-05
DELAWARE,25818,2025-09-05,2025-09-05
DISTRICT OF COLUMBIA,50068,2025-09-05,2025-09-05
FLORIDA,442408,2025-09-05,2025-09-05
GEORGIA,175262,2025-09-05,2025-09-05
GUAM,1529,2025-09-05,2025-09-05
HAWAII,34621,2025-09-05,2025-09-05
IDAHO,30851,2025-09-05,2025-09-05
ILLINOIS,272979,2025-09-05,2025-09-05
INDIANA,158937,2025-09-05,2025-09-05
IOWA,67605,2025-09-05,2025-09-05
KANSAS,62915,2025-09-05,2025-09-05
KENTUCKY,92250,2025-09-05,2025-09-05
LOUISIANA,90228,2025-09-05,2025-09-05
MAINE,30609,2025-09-05,2025-09-05
MARYLAND,102574,2025-09-05,2025-09-05
MASSACHUSETTS,187889,2025-09-05,2025-09-05
MICHIGAN,201320,2025-09-05,2025-09-05
MINNESOTA,156713,2025-09-05,2025-09-05
MISSISSIPPI,68377,2025-09-05,2025-09-05
MISSOURI,140949,2025-09-05,2025-09-05
MONTANA,28405,2025-09-05,2025-09-05
NEBRASKA,38321,2025-09-05,2025-09-05
NEVADA,67081,2025-09-05,2025-09-05
NEW HAMPSHIRE,30955,2025-09-05,2025-09-05
NEW JERSEY,173581,2025-09-05,2025-09-05
NEW MEXICO,36897,2025-09-05,2025-09-05
NEW YORK,595582,2025-09-05,2025-09-05
NORTH CAROLINA,188346,2025-09-05,2025-09-05
NORTH DAKOTA,20570,2025-09-05,2025-09-05
NORTHERN MARIANA ISLANDS,4210,2025-09-05,2025-09-05
OHIO,292871,2025-09-05,2025-09-05
OKLAHOMA,72256,2025-09-05,2025-09-05
OREGON,97353,2025-09-05,2025-09-05
PENNSYLVANIA,291246,2025-09-05,2025-09-05
RHODE ISLAND,23978,2025-09-05,2025-09-05
SOUTH CAROLINA,101374,2025-09-05,2025-09-05
SOUTH DAKOTA,23044,2025-09-05,2025-09-05
TENNESSEE,147513,2025-09-05,2025-09-05
TEXAS,526724,2025-09-05,2025-09-05
UTAH,48405,2025-09-05,2025-09-05
VERMONT,13081,2025-09-05,2025-09-05
VIRGIN ISLANDS,1262,2025-09-05,2025-09-05
VIRGINIA,149526,2025-09-05,2025-09-05
WASHINGTON,119921,2025-09-05,2025-09-05
WEST VIRGINIA,42744,2025-09-05,2025-09-05
WISCONSIN,130972,2025-09-05,2025-09-05
WYOMING,9479,2025-09-05,2025-09-05
