state,counts_lpn,updated_date,scrape_date
ALABAMA,16954,2026-09-02,2026-09-02
ALASKA,972,2026-09-02,2026-09-02
AMERICAN SAMOA,73,2026-09-02,2026-09-02
ARIZONA,10765,2026-09-02,2026-09-02
ARKANSAS,13868,2026-09-02,2026-09-02
CALIFORNIA-RN (Non-Participating),NA,2026-09-02,2026-09-02
CALIFORNIA-VN,118019,2026-09-02,2026-09-02
COLORADO,8288,2026-09-02,2026-09-02
CONNECTICUT,12570,2026-09-02,2026-09-02
DELAWARE,3210,2026-09-02,2026-09-02
DISTRICT OF COLUMBIA,2208,2026-09-02,2026-09-02
FLORIDA,62762,2026-09-02,2026-09-02
GEORGIA,29478,2026-09-02,2026-09-02
GUAM,195,2026-09-02,2026-09-02
HAWAII,2039,2026-09-02,2026-09-02
IDAHO,3091,2026-09-02,2026-09-02
ILLINOIS,26987,2026-09-02,2026-09-02
INDIANA,22368,2026-09-02,2026-09-02
IOWA,9141,2026-09-02,2026-09-02
KANSAS,9224,2026-09-02,2026-09-02
KENTUCKY,12959,2026-09-02,2026-09-02
LOUISIANA-PN,22063,2026-09-02,2026-09-02
LOUISIANA-RN (Non-Participating),NA,2026-09-02,2026-09-02
MAINE,1542,2026-09-02,2026-09-02
MARYLAND,11382,2026-09-02,2026-09-02
MASSACHUSETTS,19903,2026-09-02,2026-09-02
MICHIGAN,20825,2026-09-02,2026-09-02
MINNESOTA,17151,2026-09-02,2026-09-02
MISSISSIPPI,13969,2026-09-02,2026-09-02
MISSOURI,21343,2026-09-02,2026-09-02
MONTANA,2167,2026-09-02,2026-09-02
NEBRASKA,5094,2026-09-02,2026-09-02
NEVADA,4810,2026-09-02,2026-09-02
NEW HAMPSHIRE,3085,2026-09-02,2026-09-02
NEW JERSEY,23672,2026-09-02,2026-09-02
NEW MEXICO,2544,2026-09-02,2026-09-02
NEW YORK,81130,2026-09-02,2026-09-02
NORTH CAROLINA,23046,2026-09-02,2026-09-02
NORTH DAKOTA,2699,2026-09-02,2026-09-02
NORTHERN MARIANA ISLANDS,48,2026-09-02,2026-09-02
OHIO,56939,2026-09-02,2026-09-02
OKLAHOMA,17328,2026-09-02,2026-09-02
OREGON,6925,2026-09-02,2026-09-02
PENNSYLVANIA,47004,2026-09-02,2026-09-02
RHODE ISLAND,2663,2026-09-02,2026-09-02
SOUTH CAROLINA,12274,2026-09-02,2026-09-02
SOUTH DAKOTA,2831,2026-09-02,2026-09-02
TENNESSEE,29149,2026-09-02,2026-09-02
TEXAS,99901,2026-09-02,2026-09-02
UTAH,2702,2026-09-02,2026-09-02
VERMONT,1359,2026-09-02,2026-09-02
VIRGIN ISLANDS,81,2026-09-02,2026-09-02
VIRGINIA,26087,2026-09-02,2026-09-02
WASHINGTON,10008,2026-09-02,2026-09-02
WEST VIRGINIA-PN,7093,2026-09-02,2026-09-02
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-02,2026-09-02
WISCONSIN,12180,2026-09-02,2026-09-02
WYOMING,972,2026-09-02,2026-09-02
TOTALS,977140,2026-09-02,2026-09-02
