state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-12,2026-09-12
ALASKA,25011,2026-09-12,2026-09-12
AMERICAN SAMOA,174,2026-09-12,2026-09-12
ARIZONA,116766,2026-09-12,2026-09-12
ARKANSAS,50130,2026-09-12,2026-09-12
CALIFORNIA-RN,624122,2026-09-12,2026-09-12
CALIFORNIA-VN (Non-Participating),NA,2026-09-12,2026-09-12
COLORADO,93551,2026-09-12,2026-09-12
CONNECTICUT,74626,2026-09-12,2026-09-12
DELAWARE,20033,2026-09-12,2026-09-12
DISTRICT OF COLUMBIA,43688,2026-09-12,2026-09-12
FLORIDA,387927,2026-09-12,2026-09-12
GEORGIA,151644,2026-09-12,2026-09-12
GUAM,1314,2026-09-12,2026-09-12
HAWAII,38624,2026-09-12,2026-09-12
IDAHO,30366,2026-09-12,2026-09-12
ILLINOIS,242468,2026-09-12,2026-09-12
INDIANA,134876,2026-09-12,2026-09-12
IOWA,59563,2026-09-12,2026-09-12
KANSAS,54162,2026-09-12,2026-09-12
KENTUCKY,81545,2026-09-12,2026-09-12
LOUISIANA-PN (Non-Participating),NA,2026-09-12,2026-09-12
LOUISIANA-RN,69301,2026-09-12,2026-09-12
MAINE,28986,2026-09-12,2026-09-12
MARYLAND,91830,2026-09-12,2026-09-12
MASSACHUSETTS,161875,2026-09-12,2026-09-12
MICHIGAN,192312,2026-09-12,2026-09-12
MINNESOTA,141314,2026-09-12,2026-09-12
MISSISSIPPI,56573,2026-09-12,2026-09-12
MISSOURI,123041,2026-09-12,2026-09-12
MONTANA,27539,2026-09-12,2026-09-12
NEBRASKA,34477,2026-09-12,2026-09-12
NEVADA,65305,2026-09-12,2026-09-12
NEW HAMPSHIRE,28066,2026-09-12,2026-09-12
NEW JERSEY,151833,2026-09-12,2026-09-12
NEW MEXICO,35900,2026-09-12,2026-09-12
NEW YORK,564393,2026-09-12,2026-09-12
NORTH CAROLINA,169848,2026-09-12,2026-09-12
NORTH DAKOTA,17963,2026-09-12,2026-09-12
NORTHERN MARIANA ISLANDS,3578,2026-09-12,2026-09-12
OHIO,235969,2026-09-12,2026-09-12
OKLAHOMA,56587,2026-09-12,2026-09-12
OREGON,93630,2026-09-12,2026-09-12
PENNSYLVANIA,240139,2026-09-12,2026-09-12
RHODE ISLAND,21511,2026-09-12,2026-09-12
SOUTH CAROLINA,89178,2026-09-12,2026-09-12
SOUTH DAKOTA,20754,2026-09-12,2026-09-12
TENNESSEE,119667,2026-09-12,2026-09-12
TEXAS,438326,2026-09-12,2026-09-12
UTAH,49256,2026-09-12,2026-09-12
VERMONT,12624,2026-09-12,2026-09-12
VIRGIN ISLANDS,1201,2026-09-12,2026-09-12
VIRGINIA,125842,2026-09-12,2026-09-12
WASHINGTON,108226,2026-09-12,2026-09-12
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-12,2026-09-12
WEST VIRGINIA-RN,33184,2026-09-12,2026-09-12
WISCONSIN,115954,2026-09-12,2026-09-12
WYOMING,9214,2026-09-12,2026-09-12
TOTALS,6059599,2026-09-12,2026-09-12
