state,counts_lpn,updated_date,scrape_date
ALABAMA,16697,2026-07-22,2026-07-22
ALASKA,952,2026-07-22,2026-07-22
AMERICAN SAMOA,72,2026-07-22,2026-07-22
ARIZONA,11342,2026-07-22,2026-07-22
ARKANSAS,13879,2026-07-22,2026-07-22
CALIFORNIA-RN (Non-Participating),NA,2026-07-22,2026-07-22
CALIFORNIA-VN,118148,2026-07-22,2026-07-22
COLORADO,8178,2026-07-22,2026-07-22
CONNECTICUT,12568,2026-07-22,2026-07-22
DELAWARE,3139,2026-07-22,2026-07-22
DISTRICT OF COLUMBIA,2181,2026-07-22,2026-07-22
FLORIDA,62061,2026-07-22,2026-07-22
GEORGIA,29040,2026-07-22,2026-07-22
GUAM,192,2026-07-22,2026-07-22
HAWAII,2009,2026-07-22,2026-07-22
IDAHO,3554,2026-07-22,2026-07-22
ILLINOIS,26643,2026-07-22,2026-07-22
INDIANA,22100,2026-07-22,2026-07-22
IOWA,9030,2026-07-22,2026-07-22
KANSAS,9283,2026-07-22,2026-07-22
KENTUCKY,12818,2026-07-22,2026-07-22
LOUISIANA-PN,21994,2026-07-22,2026-07-22
LOUISIANA-RN (Non-Participating),NA,2026-07-22,2026-07-22
MAINE,1555,2026-07-22,2026-07-22
MARYLAND,11383,2026-07-22,2026-07-22
MASSACHUSETTS,19520,2026-07-22,2026-07-22
MICHIGAN,20893,2026-07-22,2026-07-22
MINNESOTA,17237,2026-07-22,2026-07-22
MISSISSIPPI,13715,2026-07-22,2026-07-22
MISSOURI,21034,2026-07-22,2026-07-22
MONTANA,2153,2026-07-22,2026-07-22
NEBRASKA,5067,2026-07-22,2026-07-22
NEVADA,4798,2026-07-22,2026-07-22
NEW HAMPSHIRE,3104,2026-07-22,2026-07-22
NEW JERSEY,23462,2026-07-22,2026-07-22
NEW MEXICO,2550,2026-07-22,2026-07-22
NEW YORK,80583,2026-07-22,2026-07-22
NORTH CAROLINA,22810,2026-07-22,2026-07-22
NORTH DAKOTA,2614,2026-07-22,2026-07-22
NORTHERN MARIANA ISLANDS,49,2026-07-22,2026-07-22
OHIO,56605,2026-07-22,2026-07-22
OKLAHOMA,17105,2026-07-22,2026-07-22
OREGON,6890,2026-07-22,2026-07-22
PENNSYLVANIA,46420,2026-07-22,2026-07-22
RHODE ISLAND,2603,2026-07-22,2026-07-22
SOUTH CAROLINA,12186,2026-07-22,2026-07-22
SOUTH DAKOTA,2798,2026-07-22,2026-07-22
TENNESSEE,29192,2026-07-22,2026-07-22
TEXAS,100259,2026-07-22,2026-07-22
UTAH,2617,2026-07-22,2026-07-22
VERMONT,1277,2026-07-22,2026-07-22
VIRGIN ISLANDS,80,2026-07-22,2026-07-22
VIRGINIA,26202,2026-07-22,2026-07-22
WASHINGTON,9962,2026-07-22,2026-07-22
WEST VIRGINIA-PN,6947,2026-07-22,2026-07-22
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-22,2026-07-22
WISCONSIN,12017,2026-07-22,2026-07-22
WYOMING,959,2026-07-22,2026-07-22
TOTALS,972526,2026-07-22,2026-07-22
