state,counts_lpn,updated_date,scrape_date
ALABAMA,15896,2025-05-17,2025-05-18
ALASKA,732,2025-05-17,2025-05-18
AMERICAN SAMOA,23,2025-05-17,2025-05-18
ARIZONA,11130,2025-05-17,2025-05-18
ARKANSAS,13719,2025-05-17,2025-05-18
CALIFORNIA-RN (Non-Participating),NA,2025-05-17,2025-05-18
CALIFORNIA-VN,114279,2025-05-17,2025-05-18
COLORADO,7517,2025-05-17,2025-05-18
CONNECTICUT,12729,2025-05-17,2025-05-18
DELAWARE,3143,2025-05-17,2025-05-18
DISTRICT OF COLUMBIA,2894,2025-05-17,2025-05-18
FLORIDA,66095,2025-05-17,2025-05-18
GEORGIA,27309,2025-05-17,2025-05-18
GUAM,192,2025-05-17,2025-05-18
HAWAII,2286,2025-05-17,2025-05-18
IDAHO,3285,2025-05-17,2025-05-18
ILLINOIS,23716,2025-05-17,2025-05-18
INDIANA,20507,2025-05-17,2025-05-18
IOWA,8636,2025-05-17,2025-05-18
KANSAS,9021,2025-05-17,2025-05-18
KENTUCKY,12587,2025-05-17,2025-05-18
LOUISIANA-PN,21390,2025-05-17,2025-05-18
LOUISIANA-RN (Non-Participating),NA,2025-05-17,2025-05-18
MAINE,1636,2025-05-17,2025-05-18
MARYLAND,11212,2025-05-17,2025-05-18
MASSACHUSETTS,20344,2025-05-17,2025-05-18
MICHIGAN,20651,2025-05-17,2025-05-18
MINNESOTA,17415,2025-05-17,2025-05-18
MISSISSIPPI,14377,2025-05-17,2025-05-18
MISSOURI,22956,2025-05-17,2025-05-18
MONTANA,2142,2025-05-17,2025-05-18
NEBRASKA,5407,2025-05-17,2025-05-18
NEVADA,4777,2025-05-17,2025-05-18
NEW HAMPSHIRE,3173,2025-05-17,2025-05-18
NEW JERSEY,24567,2025-05-17,2025-05-18
NEW MEXICO,2423,2025-05-17,2025-05-18
NEW YORK,76952,2025-05-17,2025-05-18
NORTH CAROLINA,22835,2025-05-17,2025-05-18
NORTH DAKOTA,2676,2025-05-17,2025-05-18
NORTHERN MARIANA ISLANDS,55,2025-05-17,2025-05-18
OHIO,51462,2025-05-17,2025-05-18
OKLAHOMA,16805,2025-05-17,2025-05-18
OREGON,6604,2025-05-17,2025-05-18
PENNSYLVANIA,49827,2025-05-17,2025-05-18
RHODE ISLAND,2385,2025-05-17,2025-05-18
SOUTH CAROLINA,12456,2025-05-17,2025-05-18
SOUTH DAKOTA,2752,2025-05-17,2025-05-18
TENNESSEE,29152,2025-05-17,2025-05-18
TEXAS,101215,2025-05-17,2025-05-18
UTAH,2723,2025-05-17,2025-05-18
VERMONT,1577,2025-05-17,2025-05-18
VIRGIN ISLANDS,77,2025-05-17,2025-05-18
VIRGINIA,26223,2025-05-17,2025-05-18
WASHINGTON,10268,2025-05-17,2025-05-18
WEST VIRGINIA-PN,7641,2025-05-17,2025-05-18
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-17,2025-05-18
WISCONSIN,9734,2025-05-17,2025-05-18
WYOMING,727,2025-05-17,2025-05-18
TOTALS,962312,2025-05-17,2025-05-18
