state,counts_rn,updated_date,scrape_date
ALABAMA,94724,2022-03-25,2022-03-26
ALASKA,18697,2022-03-25,2022-03-26
AMERICAN SAMOA,166,2022-03-25,2022-03-26
ARIZONA,104862,2022-03-25,2022-03-26
ARKANSAS,45091,2022-03-25,2022-03-26
CALIFORNIA-RN,471701,2022-03-25,2022-03-26
CALIFORNIA-VN (Non-Participating),NA,2022-03-25,2022-03-26
COLORADO,82860,2022-03-25,2022-03-26
CONNECTICUT,83449,2022-03-25,2022-03-26
DELAWARE,19694,2022-03-25,2022-03-26
DISTRICT OF COLUMBIA,30961,2022-03-25,2022-03-26
FLORIDA,353440,2022-03-25,2022-03-26
GEORGIA,136084,2022-03-25,2022-03-26
GUAM,1634,2022-03-25,2022-03-26
HAWAII,28305,2022-03-25,2022-03-26
IDAHO,26557,2022-03-25,2022-03-26
ILLINOIS,223264,2022-03-25,2022-03-26
INDIANA,121801,2022-03-25,2022-03-26
IOWA,58868,2022-03-25,2022-03-26
KANSAS,53494,2022-03-25,2022-03-26
KENTUCKY,73471,2022-03-25,2022-03-26
LOUISIANA-PN (Non-Participating),NA,2022-03-25,2022-03-26
LOUISIANA-RN,63563,2022-03-25,2022-03-26
MAINE,28138,2022-03-25,2022-03-26
MARYLAND,86667,2022-03-25,2022-03-26
MASSACHUSETTS,156844,2022-03-25,2022-03-26
MICHIGAN (Non-Participating),NA,2022-03-25,2022-03-26
MINNESOTA,120888,2022-03-25,2022-03-26
MISSISSIPPI,51145,2022-03-25,2022-03-26
MISSOURI,117857,2022-03-25,2022-03-26
MONTANA,19913,2022-03-25,2022-03-26
NEBRASKA,31693,2022-03-25,2022-03-26
NEVADA,53376,2022-03-25,2022-03-26
NEW HAMPSHIRE,25838,2022-03-25,2022-03-26
NEW JERSEY,141931,2022-03-25,2022-03-26
NEW MEXICO,30519,2022-03-25,2022-03-26
NEW YORK,361692,2022-03-25,2022-03-26
NORTH CAROLINA,150063,2022-03-25,2022-03-26
NORTH DAKOTA,16216,2022-03-25,2022-03-26
NORTHERN MARIANA ISLANDS,3320,2022-03-25,2022-03-26
OHIO,225578,2022-03-25,2022-03-26
OKLAHOMA,51861,2022-03-25,2022-03-26
OREGON,74439,2022-03-25,2022-03-26
PENNSYLVANIA,236361,2022-03-25,2022-03-26
RHODE ISLAND,25872,2022-03-25,2022-03-26
SOUTH CAROLINA,78764,2022-03-25,2022-03-26
SOUTH DAKOTA,19368,2022-03-25,2022-03-26
TENNESSEE,110857,2022-03-25,2022-03-26
TEXAS,369265,2022-03-25,2022-03-26
UTAH,41314,2022-03-25,2022-03-26
VERMONT,20825,2022-03-25,2022-03-26
VIRGIN ISLANDS,1342,2022-03-25,2022-03-26
VIRGINIA,113262,2022-03-25,2022-03-26
WASHINGTON,119448,2022-03-25,2022-03-26
WEST VIRGINIA-PN (Non-Participating),NA,2022-03-25,2022-03-26
WEST VIRGINIA-RN,33816,2022-03-25,2022-03-26
WISCONSIN,113181,2022-03-25,2022-03-26
WYOMING,9064,2022-03-25,2022-03-26
TOTALS,5133403,2022-03-25,2022-03-26
