state,counts_lpn,updated_date,scrape_date
ALABAMA,17106,2021-10-29,2021-10-29
ALASKA,736,2021-10-29,2021-10-29
AMERICAN SAMOA,131,2021-10-29,2021-10-29
ARIZONA,10736,2021-10-29,2021-10-29
ARKANSAS,14289,2021-10-29,2021-10-29
CALIFORNIA-RN (Non-Participating),NA,2021-10-29,2021-10-29
CALIFORNIA-VN,105876,2021-10-29,2021-10-29
COLORADO,7950,2021-10-29,2021-10-29
CONNECTICUT,13718,2021-10-29,2021-10-29
DELAWARE,3143,2021-10-29,2021-10-29
DISTRICT OF COLUMBIA,2161,2021-10-29,2021-10-29
FLORIDA,60540,2021-10-29,2021-10-29
GEORGIA,29516,2021-10-29,2021-10-29
GUAM,197,2021-10-29,2021-10-29
HAWAII,1640,2021-10-29,2021-10-29
IDAHO,3485,2021-10-29,2021-10-29
ILLINOIS,25393,2021-10-29,2021-10-29
INDIANA,22727,2021-10-29,2021-10-29
IOWA,10168,2021-10-29,2021-10-29
KANSAS,9756,2021-10-29,2021-10-29
KENTUCKY,13769,2021-10-29,2021-10-29
LOUISIANA-PN,21718,2021-10-29,2021-10-29
LOUISIANA-RN (Non-Participating),NA,2021-10-29,2021-10-29
MAINE,1905,2021-10-29,2021-10-29
MARYLAND,11354,2021-10-29,2021-10-29
MASSACHUSETTS,20389,2021-10-29,2021-10-29
MICHIGAN (Non-Participating),NA,2021-10-29,2021-10-29
MINNESOTA,19848,2021-10-29,2021-10-29
MISSISSIPPI,14068,2021-10-29,2021-10-29
MISSOURI,24416,2021-10-29,2021-10-29
MONTANA,2401,2021-10-29,2021-10-29
NEBRASKA,6107,2021-10-29,2021-10-29
NEVADA,4392,2021-10-29,2021-10-29
NEW HAMPSHIRE,3087,2021-10-29,2021-10-29
NEW JERSEY,23607,2021-10-29,2021-10-29
NEW MEXICO,2494,2021-10-29,2021-10-29
NEW YORK,86652,2021-10-29,2021-10-29
NORTH CAROLINA,22805,2021-10-29,2021-10-29
NORTH DAKOTA,3419,2021-10-29,2021-10-29
NORTHERN MARIANA ISLANDS,45,2021-10-29,2021-10-29
OHIO,53114,2021-10-29,2021-10-29
OKLAHOMA,15933,2021-10-29,2021-10-29
OREGON,6012,2021-10-29,2021-10-29
PENNSYLVANIA,52158,2021-10-29,2021-10-29
RHODE ISLAND,2492,2021-10-29,2021-10-29
SOUTH CAROLINA,12242,2021-10-29,2021-10-29
SOUTH DAKOTA,2676,2021-10-29,2021-10-29
TENNESSEE,30092,2021-10-29,2021-10-29
TEXAS,106378,2021-10-29,2021-10-29
UTAH,2751,2021-10-29,2021-10-29
VERMONT,2534,2021-10-29,2021-10-29
VIRGIN ISLANDS,91,2021-10-29,2021-10-29
VIRGINIA,27060,2021-10-29,2021-10-29
WASHINGTON,11098,2021-10-29,2021-10-29
WEST VIRGINIA-PN,7872,2021-10-29,2021-10-29
WEST VIRGINIA-RN (Non-Participating),NA,2021-10-29,2021-10-29
WISCONSIN,14931,2021-10-29,2021-10-29
WYOMING,845,2021-10-29,2021-10-29
TOTALS,970023,2021-10-29,2021-10-29
