state,counts_all,updated_date,scrape_date
ALABAMA,110473,2021-11-02,2021-11-02
ALASKA,18289,2021-11-02,2021-11-02
AMERICAN SAMOA,297,2021-11-02,2021-11-02
ARIZONA,112363,2021-11-02,2021-11-02
ARKANSAS,58827,2021-11-02,2021-11-02
CALIFORNIA,570095,2021-11-02,2021-11-02
COLORADO,92352,2021-11-02,2021-11-02
CONNECTICUT,93977,2021-11-02,2021-11-02
DELAWARE,22222,2021-11-02,2021-11-02
DISTRICT OF COLUMBIA,31807,2021-11-02,2021-11-02
FLORIDA,404194,2021-11-02,2021-11-02
GEORGIA,167907,2021-11-02,2021-11-02
GUAM,1710,2021-11-02,2021-11-02
HAWAII,27386,2021-11-02,2021-11-02
IDAHO,28652,2021-11-02,2021-11-02
ILLINOIS,242782,2021-11-02,2021-11-02
INDIANA,156323,2021-11-02,2021-11-02
IOWA,68821,2021-11-02,2021-11-02
KANSAS,63372,2021-11-02,2021-11-02
KENTUCKY,83710,2021-11-02,2021-11-02
LOUISIANA,87098,2021-11-02,2021-11-02
MAINE,29791,2021-11-02,2021-11-02
MARYLAND,98007,2021-11-02,2021-11-02
MASSACHUSETTS,172119,2021-11-02,2021-11-02
MICHIGAN (Non-Participating),NA,2021-11-02,2021-11-02
MINNESOTA,138813,2021-11-02,2021-11-02
MISSISSIPPI,64326,2021-11-02,2021-11-02
MISSOURI,140283,2021-11-02,2021-11-02
MONTANA,22227,2021-11-02,2021-11-02
NEBRASKA,39988,2021-11-02,2021-11-02
NEVADA,55434,2021-11-02,2021-11-02
NEW HAMPSHIRE,28514,2021-11-02,2021-11-02
NEW JERSEY,162078,2021-11-02,2021-11-02
NEW MEXICO,32412,2021-11-02,2021-11-02
NEW YORK,488742,2021-11-02,2021-11-02
NORTH CAROLINA,171095,2021-11-02,2021-11-02
NORTH DAKOTA,20063,2021-11-02,2021-11-02
NORTHERN MARIANA ISLANDS,3422,2021-11-02,2021-11-02
OHIO,278518,2021-11-02,2021-11-02
OKLAHOMA,67752,2021-11-02,2021-11-02
OREGON,78597,2021-11-02,2021-11-02
PENNSYLVANIA,288620,2021-11-02,2021-11-02
RHODE ISLAND,29228,2021-11-02,2021-11-02
SOUTH CAROLINA,88916,2021-11-02,2021-11-02
SOUTH DAKOTA,21927,2021-11-02,2021-11-02
TENNESSEE,140758,2021-11-02,2021-11-02
TEXAS,467948,2021-11-02,2021-11-02
UTAH,42492,2021-11-02,2021-11-02
VERMONT,22255,2021-11-02,2021-11-02
VIRGIN ISLANDS,1384,2021-11-02,2021-11-02
VIRGINIA,138696,2021-11-02,2021-11-02
WASHINGTON,127455,2021-11-02,2021-11-02
WEST VIRGINIA,40394,2021-11-02,2021-11-02
WISCONSIN,125476,2021-11-02,2021-11-02
WYOMING,9608,2021-11-02,2021-11-02
