state,counts_lpn,updated_date,scrape_date
ALABAMA,17645,2022-10-14,2022-10-14
ALASKA,845,2022-10-14,2022-10-14
AMERICAN SAMOA,132,2022-10-14,2022-10-14
ARIZONA,10857,2022-10-14,2022-10-14
ARKANSAS,14022,2022-10-14,2022-10-14
CALIFORNIA-RN (Non-Participating),NA,2022-10-14,2022-10-14
CALIFORNIA-VN,107319,2022-10-14,2022-10-14
COLORADO,8497,2022-10-14,2022-10-14
CONNECTICUT,14213,2022-10-14,2022-10-14
DELAWARE,2867,2022-10-14,2022-10-14
DISTRICT OF COLUMBIA,2283,2022-10-14,2022-10-14
FLORIDA,65590,2022-10-14,2022-10-14
GEORGIA,30364,2022-10-14,2022-10-14
GUAM,221,2022-10-14,2022-10-14
HAWAII,1929,2022-10-14,2022-10-14
IDAHO,3217,2022-10-14,2022-10-14
ILLINOIS,26800,2022-10-14,2022-10-14
INDIANA,23776,2022-10-14,2022-10-14
IOWA,10064,2022-10-14,2022-10-14
KANSAS,9520,2022-10-14,2022-10-14
KENTUCKY,13481,2022-10-14,2022-10-14
LOUISIANA-PN,21650,2022-10-14,2022-10-14
LOUISIANA-RN (Non-Participating),NA,2022-10-14,2022-10-14
MAINE,1843,2022-10-14,2022-10-14
MARYLAND,11194,2022-10-14,2022-10-14
MASSACHUSETTS,20947,2022-10-14,2022-10-14
MICHIGAN (Non-Participating),NA,2022-10-14,2022-10-14
MINNESOTA,18955,2022-10-14,2022-10-14
MISSISSIPPI,13513,2022-10-14,2022-10-14
MISSOURI,22672,2022-10-14,2022-10-14
MONTANA,2388,2022-10-14,2022-10-14
NEBRASKA,5577,2022-10-14,2022-10-14
NEVADA,4644,2022-10-14,2022-10-14
NEW HAMPSHIRE,3117,2022-10-14,2022-10-14
NEW JERSEY,23448,2022-10-14,2022-10-14
NEW MEXICO,2426,2022-10-14,2022-10-14
NEW YORK,70214,2022-10-14,2022-10-14
NORTH CAROLINA,23008,2022-10-14,2022-10-14
NORTH DAKOTA,3300,2022-10-14,2022-10-14
NORTHERN MARIANA ISLANDS,54,2022-10-14,2022-10-14
OHIO,55597,2022-10-14,2022-10-14
OKLAHOMA,16592,2022-10-14,2022-10-14
OREGON,6196,2022-10-14,2022-10-14
PENNSYLVANIA,48051,2022-10-14,2022-10-14
RHODE ISLAND,2682,2022-10-14,2022-10-14
SOUTH CAROLINA,12035,2022-10-14,2022-10-14
SOUTH DAKOTA,2704,2022-10-14,2022-10-14
TENNESSEE,29866,2022-10-14,2022-10-14
TEXAS,104357,2022-10-14,2022-10-14
UTAH,2586,2022-10-14,2022-10-14
VERMONT,1828,2022-10-14,2022-10-14
VIRGIN ISLANDS,113,2022-10-14,2022-10-14
VIRGINIA,26726,2022-10-14,2022-10-14
WASHINGTON,11128,2022-10-14,2022-10-14
WEST VIRGINIA-PN,7815,2022-10-14,2022-10-14
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-14,2022-10-14
WISCONSIN,15962,2022-10-14,2022-10-14
WYOMING,997,2022-10-14,2022-10-14
TOTALS,957827,2022-10-14,2022-10-14
