state,counts_rn,updated_date,scrape_date
ALABAMA,87226,2024-12-28,2024-12-29
ALASKA,18359,2024-12-28,2024-12-29
AMERICAN SAMOA,62,2024-12-28,2024-12-29
ARIZONA,114725,2024-12-28,2024-12-29
ARKANSAS,47982,2024-12-28,2024-12-29
CALIFORNIA-RN,549136,2024-12-28,2024-12-29
CALIFORNIA-VN (Non-Participating),NA,2024-12-28,2024-12-29
COLORADO,87803,2024-12-28,2024-12-29
CONNECTICUT,82557,2024-12-28,2024-12-29
DELAWARE,21597,2024-12-28,2024-12-29
DISTRICT OF COLUMBIA,41864,2024-12-28,2024-12-29
FLORIDA,381420,2024-12-28,2024-12-29
GEORGIA,146834,2024-12-28,2024-12-29
GUAM,1242,2024-12-28,2024-12-29
HAWAII,38582,2024-12-28,2024-12-29
IDAHO,29778,2024-12-28,2024-12-29
ILLINOIS,255792,2024-12-28,2024-12-29
INDIANA,131842,2024-12-28,2024-12-29
IOWA,58226,2024-12-28,2024-12-29
KANSAS,53141,2024-12-28,2024-12-29
KENTUCKY,75851,2024-12-28,2024-12-29
LOUISIANA-PN (Non-Participating),NA,2024-12-28,2024-12-29
LOUISIANA-RN,67021,2024-12-28,2024-12-29
MAINE,28870,2024-12-28,2024-12-29
MARYLAND,89590,2024-12-28,2024-12-29
MASSACHUSETTS,157426,2024-12-28,2024-12-29
MICHIGAN,175158,2024-12-28,2024-12-29
MINNESOTA,134321,2024-12-28,2024-12-29
MISSISSIPPI,54730,2024-12-28,2024-12-29
MISSOURI,124527,2024-12-28,2024-12-29
MONTANA,25353,2024-12-28,2024-12-29
NEBRASKA,31112,2024-12-28,2024-12-29
NEVADA,60306,2024-12-28,2024-12-29
NEW HAMPSHIRE,27373,2024-12-28,2024-12-29
NEW JERSEY,149156,2024-12-28,2024-12-29
NEW MEXICO,34114,2024-12-28,2024-12-29
NEW YORK,487350,2024-12-28,2024-12-29
NORTH CAROLINA,162029,2024-12-28,2024-12-29
NORTH DAKOTA,17960,2024-12-28,2024-12-29
NORTHERN MARIANA ISLANDS,4598,2024-12-28,2024-12-29
OHIO,233930,2024-12-28,2024-12-29
OKLAHOMA,52891,2024-12-28,2024-12-29
OREGON,86534,2024-12-28,2024-12-29
PENNSYLVANIA,237858,2024-12-28,2024-12-29
RHODE ISLAND,25716,2024-12-28,2024-12-29
SOUTH CAROLINA,84091,2024-12-28,2024-12-29
SOUTH DAKOTA,19963,2024-12-28,2024-12-29
TENNESSEE,116559,2024-12-28,2024-12-29
TEXAS,415677,2024-12-28,2024-12-29
UTAH,47677,2024-12-28,2024-12-29
VERMONT,13158,2024-12-28,2024-12-29
VIRGIN ISLANDS,1313,2024-12-28,2024-12-29
VIRGINIA,121146,2024-12-28,2024-12-29
WASHINGTON,108023,2024-12-28,2024-12-29
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-28,2024-12-29
WEST VIRGINIA-RN,33572,2024-12-28,2024-12-29
WISCONSIN,114548,2024-12-28,2024-12-29
WYOMING,9621,2024-12-28,2024-12-29
TOTALS,5777290,2024-12-28,2024-12-29
