state,counts_all,updated_date,scrape_date
ALABAMA,104047,2025-04-10,2025-04-10
ALASKA,20298,2025-04-10,2025-04-10
AMERICAN SAMOA,133,2025-04-10,2025-04-10
ARIZONA,127504,2025-04-10,2025-04-10
ARKANSAS,61879,2025-04-10,2025-04-10
CALIFORNIA,675196,2025-04-10,2025-04-10
COLORADO,97117,2025-04-10,2025-04-10
CONNECTICUT,94655,2025-04-10,2025-04-10
DELAWARE,25013,2025-04-10,2025-04-10
DISTRICT OF COLUMBIA,46887,2025-04-10,2025-04-10
FLORIDA,452077,2025-04-10,2025-04-10
GEORGIA,174244,2025-04-10,2025-04-10
GUAM,1462,2025-04-10,2025-04-10
HAWAII,42556,2025-04-10,2025-04-10
IDAHO,33747,2025-04-10,2025-04-10
ILLINOIS,266832,2025-04-10,2025-04-10
INDIANA,154471,2025-04-10,2025-04-10
IOWA,67069,2025-04-10,2025-04-10
KANSAS,62099,2025-04-10,2025-04-10
KENTUCKY,89406,2025-04-10,2025-04-10
LOUISIANA,87959,2025-04-10,2025-04-10
MAINE,30438,2025-04-10,2025-04-10
MARYLAND,101036,2025-04-10,2025-04-10
MASSACHUSETTS,181492,2025-04-10,2025-04-10
MICHIGAN,197985,2025-04-10,2025-04-10
MINNESOTA,152178,2025-04-10,2025-04-10
MISSISSIPPI,66431,2025-04-10,2025-04-10
MISSOURI,146402,2025-04-10,2025-04-10
MONTANA,26853,2025-04-10,2025-04-10
NEBRASKA,36998,2025-04-10,2025-04-10
NEVADA,65863,2025-04-10,2025-04-10
NEW HAMPSHIRE,30600,2025-04-10,2025-04-10
NEW JERSEY,176122,2025-04-10,2025-04-10
NEW MEXICO,36575,2025-04-10,2025-04-10
NEW YORK,576550,2025-04-10,2025-04-10
NORTH CAROLINA,185217,2025-04-10,2025-04-10
NORTH DAKOTA,19684,2025-04-10,2025-04-10
NORTHERN MARIANA ISLANDS,4498,2025-04-10,2025-04-10
OHIO,287639,2025-04-10,2025-04-10
OKLAHOMA,70639,2025-04-10,2025-04-10
OREGON,95570,2025-04-10,2025-04-10
PENNSYLVANIA,290574,2025-04-10,2025-04-10
RHODE ISLAND,22827,2025-04-10,2025-04-10
SOUTH CAROLINA,98372,2025-04-10,2025-04-10
SOUTH DAKOTA,22840,2025-04-10,2025-04-10
TENNESSEE,145937,2025-04-10,2025-04-10
TEXAS,521281,2025-04-10,2025-04-10
UTAH,46770,2025-04-10,2025-04-10
VERMONT,12351,2025-04-10,2025-04-10
VIRGIN ISLANDS,1366,2025-04-10,2025-04-10
VIRGINIA,147761,2025-04-10,2025-04-10
WASHINGTON,118562,2025-04-10,2025-04-10
WEST VIRGINIA,41978,2025-04-10,2025-04-10
WISCONSIN,129359,2025-04-10,2025-04-10
WYOMING,9040,2025-04-10,2025-04-10
