state,counts_rn,updated_date,scrape_date
ALABAMA,94696,2022-03-21,2022-03-22
ALASKA,18660,2022-03-21,2022-03-22
AMERICAN SAMOA,166,2022-03-21,2022-03-22
ARIZONA,104862,2022-03-21,2022-03-22
ARKANSAS,45058,2022-03-21,2022-03-22
CALIFORNIA-RN,470997,2022-03-21,2022-03-22
CALIFORNIA-VN (Non-Participating),NA,2022-03-21,2022-03-22
COLORADO,82755,2022-03-21,2022-03-22
CONNECTICUT,83343,2022-03-21,2022-03-22
DELAWARE,19680,2022-03-21,2022-03-22
DISTRICT OF COLUMBIA,30922,2022-03-21,2022-03-22
FLORIDA,353038,2022-03-21,2022-03-22
GEORGIA,136004,2022-03-21,2022-03-22
GUAM,1633,2022-03-21,2022-03-22
HAWAII,28215,2022-03-21,2022-03-22
IDAHO,26507,2022-03-21,2022-03-22
ILLINOIS,222920,2022-03-21,2022-03-22
INDIANA,121675,2022-03-21,2022-03-22
IOWA,58829,2022-03-21,2022-03-22
KANSAS,53457,2022-03-21,2022-03-22
KENTUCKY,73417,2022-03-21,2022-03-22
LOUISIANA-PN (Non-Participating),NA,2022-03-21,2022-03-22
LOUISIANA-RN,63515,2022-03-21,2022-03-22
MAINE,28140,2022-03-21,2022-03-22
MARYLAND,86605,2022-03-21,2022-03-22
MASSACHUSETTS,156662,2022-03-21,2022-03-22
MICHIGAN (Non-Participating),NA,2022-03-21,2022-03-22
MINNESOTA,120786,2022-03-21,2022-03-22
MISSISSIPPI,51130,2022-03-21,2022-03-22
MISSOURI,117790,2022-03-21,2022-03-22
MONTANA,19877,2022-03-21,2022-03-22
NEBRASKA,31692,2022-03-21,2022-03-22
NEVADA,53240,2022-03-21,2022-03-22
NEW HAMPSHIRE,25808,2022-03-21,2022-03-22
NEW JERSEY,141785,2022-03-21,2022-03-22
NEW MEXICO,30465,2022-03-21,2022-03-22
NEW YORK,360911,2022-03-21,2022-03-22
NORTH CAROLINA,149894,2022-03-21,2022-03-22
NORTH DAKOTA,16185,2022-03-21,2022-03-22
NORTHERN MARIANA ISLANDS,3304,2022-03-21,2022-03-22
OHIO,225336,2022-03-21,2022-03-22
OKLAHOMA,51829,2022-03-21,2022-03-22
OREGON,74360,2022-03-21,2022-03-22
PENNSYLVANIA,236252,2022-03-21,2022-03-22
RHODE ISLAND,25733,2022-03-21,2022-03-22
SOUTH CAROLINA,78682,2022-03-21,2022-03-22
SOUTH DAKOTA,19366,2022-03-21,2022-03-22
TENNESSEE,110794,2022-03-21,2022-03-22
TEXAS,368971,2022-03-21,2022-03-22
UTAH,41283,2022-03-21,2022-03-22
VERMONT,20800,2022-03-21,2022-03-22
VIRGIN ISLANDS,1341,2022-03-21,2022-03-22
VIRGINIA,113146,2022-03-21,2022-03-22
WASHINGTON,119330,2022-03-21,2022-03-22
WEST VIRGINIA-PN (Non-Participating),NA,2022-03-21,2022-03-22
WEST VIRGINIA-RN,33778,2022-03-21,2022-03-22
WISCONSIN,113089,2022-03-21,2022-03-22
WYOMING,9053,2022-03-21,2022-03-22
TOTALS,5127766,2022-03-21,2022-03-22
