state,counts_rn,updated_date,scrape_date
ALABAMA,90827,2026-01-05,2026-01-08
ALASKA,22324,2026-01-05,2026-01-08
AMERICAN SAMOA,159,2026-01-05,2026-01-08
ARIZONA,116943,2026-01-05,2026-01-08
ARKANSAS,49202,2026-01-05,2026-01-08
CALIFORNIA-RN,592136,2026-01-05,2026-01-08
CALIFORNIA-VN (Non-Participating),NA,2026-01-05,2026-01-08
COLORADO,88874,2026-01-05,2026-01-08
CONNECTICUT,81763,2026-01-05,2026-01-08
DELAWARE,19062,2026-01-05,2026-01-08
DISTRICT OF COLUMBIA,48957,2026-01-05,2026-01-08
FLORIDA,390394,2026-01-05,2026-01-08
GEORGIA,149360,2026-01-05,2026-01-08
GUAM,1165,2026-01-05,2026-01-08
HAWAII,34481,2026-01-05,2026-01-08
IDAHO,28490,2026-01-05,2026-01-08
ILLINOIS,254485,2026-01-05,2026-01-08
INDIANA,127479,2026-01-05,2026-01-08
IOWA,58512,2026-01-05,2026-01-08
KANSAS,53433,2026-01-05,2026-01-08
KENTUCKY,77962,2026-01-05,2026-01-08
LOUISIANA-PN (Non-Participating),NA,2026-01-05,2026-01-08
LOUISIANA-RN,68210,2026-01-05,2026-01-08
MAINE,28675,2026-01-05,2026-01-08
MARYLAND,90553,2026-01-05,2026-01-08
MASSACHUSETTS,169994,2026-01-05,2026-01-08
MICHIGAN,180811,2026-01-05,2026-01-08
MINNESOTA,139038,2026-01-05,2026-01-08
MISSISSIPPI,54120,2026-01-05,2026-01-08
MISSOURI,118662,2026-01-05,2026-01-08
MONTANA,27123,2026-01-05,2026-01-08
NEBRASKA,32999,2026-01-05,2026-01-08
NEVADA,62771,2026-01-05,2026-01-08
NEW HAMPSHIRE,27694,2026-01-05,2026-01-08
NEW JERSEY,152545,2026-01-05,2026-01-08
NEW MEXICO,34589,2026-01-05,2026-01-08
NEW YORK,531321,2026-01-05,2026-01-08
NORTH CAROLINA,164947,2026-01-05,2026-01-08
NORTH DAKOTA,16812,2026-01-05,2026-01-08
NORTHERN MARIANA ISLANDS,3852,2026-01-05,2026-01-08
OHIO,226812,2026-01-05,2026-01-08
OKLAHOMA,56190,2026-01-05,2026-01-08
OREGON,91063,2026-01-05,2026-01-08
PENNSYLVANIA,236088,2026-01-05,2026-01-08
RHODE ISLAND,21835,2026-01-05,2026-01-08
SOUTH CAROLINA,90078,2026-01-05,2026-01-08
SOUTH DAKOTA,20287,2026-01-05,2026-01-08
TENNESSEE,117980,2026-01-05,2026-01-08
TEXAS,427262,2026-01-05,2026-01-08
UTAH,46673,2026-01-05,2026-01-08
VERMONT,11745,2026-01-05,2026-01-08
VIRGIN ISLANDS,1085,2026-01-05,2026-01-08
VIRGINIA,123033,2026-01-05,2026-01-08
WASHINGTON,106849,2026-01-05,2026-01-08
WEST VIRGINIA-PN (Non-Participating),NA,2026-01-05,2026-01-08
WEST VIRGINIA-RN,35938,2026-01-05,2026-01-08
WISCONSIN,121772,2026-01-05,2026-01-08
WYOMING,8784,2026-01-05,2026-01-08
TOTALS,5934198,2026-01-05,2026-01-08
