state,counts_rn,updated_date,scrape_date
ALABAMA,90785,2025-10-09,2025-10-09
ALASKA,21586,2025-10-09,2025-10-09
AMERICAN SAMOA,153,2025-10-09,2025-10-09
ARIZONA,115848,2025-10-09,2025-10-09
ARKANSAS,49030,2025-10-09,2025-10-09
CALIFORNIA-RN,584233,2025-10-09,2025-10-09
CALIFORNIA-VN (Non-Participating),NA,2025-10-09,2025-10-09
COLORADO,92475,2025-10-09,2025-10-09
CONNECTICUT,82844,2025-10-09,2025-10-09
DELAWARE,18754,2025-10-09,2025-10-09
DISTRICT OF COLUMBIA,47775,2025-10-09,2025-10-09
FLORIDA,386810,2025-10-09,2025-10-09
GEORGIA,148250,2025-10-09,2025-10-09
GUAM,1113,2025-10-09,2025-10-09
HAWAII,33401,2025-10-09,2025-10-09
IDAHO,27862,2025-10-09,2025-10-09
ILLINOIS,250524,2025-10-09,2025-10-09
INDIANA,138555,2025-10-09,2025-10-09
IOWA,58775,2025-10-09,2025-10-09
KANSAS,53656,2025-10-09,2025-10-09
KENTUCKY,79582,2025-10-09,2025-10-09
LOUISIANA-PN (Non-Participating),NA,2025-10-09,2025-10-09
LOUISIANA-RN,68402,2025-10-09,2025-10-09
MAINE,28891,2025-10-09,2025-10-09
MARYLAND,91150,2025-10-09,2025-10-09
MASSACHUSETTS,168052,2025-10-09,2025-10-09
MICHIGAN,180856,2025-10-09,2025-10-09
MINNESOTA,139280,2025-10-09,2025-10-09
MISSISSIPPI,53823,2025-10-09,2025-10-09
MISSOURI,118011,2025-10-09,2025-10-09
MONTANA,26504,2025-10-09,2025-10-09
NEBRASKA,32789,2025-10-09,2025-10-09
NEVADA,62430,2025-10-09,2025-10-09
NEW HAMPSHIRE,27763,2025-10-09,2025-10-09
NEW JERSEY,150867,2025-10-09,2025-10-09
NEW MEXICO,34614,2025-10-09,2025-10-09
NEW YORK,521625,2025-10-09,2025-10-09
NORTH CAROLINA,165310,2025-10-09,2025-10-09
NORTH DAKOTA,17782,2025-10-09,2025-10-09
NORTHERN MARIANA ISLANDS,4070,2025-10-09,2025-10-09
OHIO,239931,2025-10-09,2025-10-09
OKLAHOMA,55840,2025-10-09,2025-10-09
OREGON,90927,2025-10-09,2025-10-09
PENNSYLVANIA,241703,2025-10-09,2025-10-09
RHODE ISLAND,21600,2025-10-09,2025-10-09
SOUTH CAROLINA,89313,2025-10-09,2025-10-09
SOUTH DAKOTA,20267,2025-10-09,2025-10-09
TENNESSEE,117997,2025-10-09,2025-10-09
TEXAS,427473,2025-10-09,2025-10-09
UTAH,45996,2025-10-09,2025-10-09
VERMONT,11529,2025-10-09,2025-10-09
VIRGIN ISLANDS,1178,2025-10-09,2025-10-09
VIRGINIA,123445,2025-10-09,2025-10-09
WASHINGTON,110020,2025-10-09,2025-10-09
WEST VIRGINIA-PN (Non-Participating),NA,2025-10-09,2025-10-09
WEST VIRGINIA-RN,35684,2025-10-09,2025-10-09
WISCONSIN,120933,2025-10-09,2025-10-09
WYOMING,8697,2025-10-09,2025-10-09
TOTALS,5936763,2025-10-09,2025-10-09
