state,counts_all,updated_date,scrape_date
ALABAMA,104080,2025-04-16,2025-04-16
ALASKA,20360,2025-04-16,2025-04-16
AMERICAN SAMOA,133,2025-04-16,2025-04-16
ARIZONA,127547,2025-04-16,2025-04-16
ARKANSAS,61901,2025-04-16,2025-04-16
CALIFORNIA,675936,2025-04-16,2025-04-16
COLORADO,97173,2025-04-16,2025-04-16
CONNECTICUT,93983,2025-04-16,2025-04-16
DELAWARE,25045,2025-04-16,2025-04-16
DISTRICT OF COLUMBIA,47005,2025-04-16,2025-04-16
FLORIDA,452230,2025-04-16,2025-04-16
GEORGIA,174372,2025-04-16,2025-04-16
GUAM,1463,2025-04-16,2025-04-16
HAWAII,42595,2025-04-16,2025-04-16
IDAHO,33787,2025-04-16,2025-04-16
ILLINOIS,267061,2025-04-16,2025-04-16
INDIANA,154547,2025-04-16,2025-04-16
IOWA,67107,2025-04-16,2025-04-16
KANSAS,62147,2025-04-16,2025-04-16
KENTUCKY,89438,2025-04-16,2025-04-16
LOUISIANA,87985,2025-04-16,2025-04-16
MAINE,30430,2025-04-16,2025-04-16
MARYLAND,101177,2025-04-16,2025-04-16
MASSACHUSETTS,181630,2025-04-16,2025-04-16
MICHIGAN,197960,2025-04-16,2025-04-16
MINNESOTA,152375,2025-04-16,2025-04-16
MISSISSIPPI,66445,2025-04-16,2025-04-16
MISSOURI,146312,2025-04-16,2025-04-16
MONTANA,26910,2025-04-16,2025-04-16
NEBRASKA,37026,2025-04-16,2025-04-16
NEVADA,65897,2025-04-16,2025-04-16
NEW HAMPSHIRE,30628,2025-04-16,2025-04-16
NEW JERSEY,176201,2025-04-16,2025-04-16
NEW MEXICO,36631,2025-04-16,2025-04-16
NEW YORK,577156,2025-04-16,2025-04-16
NORTH CAROLINA,185347,2025-04-16,2025-04-16
NORTH DAKOTA,19697,2025-04-16,2025-04-16
NORTHERN MARIANA ISLANDS,4489,2025-04-16,2025-04-16
OHIO,287785,2025-04-16,2025-04-16
OKLAHOMA,70675,2025-04-16,2025-04-16
OREGON,95587,2025-04-16,2025-04-16
PENNSYLVANIA,290725,2025-04-16,2025-04-16
RHODE ISLAND,22885,2025-04-16,2025-04-16
SOUTH CAROLINA,98447,2025-04-16,2025-04-16
SOUTH DAKOTA,22835,2025-04-16,2025-04-16
TENNESSEE,146015,2025-04-16,2025-04-16
TEXAS,521708,2025-04-16,2025-04-16
UTAH,46791,2025-04-16,2025-04-16
VERMONT,12370,2025-04-16,2025-04-16
VIRGIN ISLANDS,1369,2025-04-16,2025-04-16
VIRGINIA,147850,2025-04-16,2025-04-16
WASHINGTON,118536,2025-04-16,2025-04-16
WEST VIRGINIA,42009,2025-04-16,2025-04-16
WISCONSIN,129454,2025-04-16,2025-04-16
WYOMING,9045,2025-04-16,2025-04-16
