state,counts_lpn,updated_date,scrape_date
ALABAMA,17677,2023-01-09,2023-01-10
ALASKA,631,2023-01-09,2023-01-10
AMERICAN SAMOA,132,2023-01-09,2023-01-10
ARIZONA,10958,2023-01-09,2023-01-10
ARKANSAS,13993,2023-01-09,2023-01-10
CALIFORNIA-RN (Non-Participating),NA,2023-01-09,2023-01-10
CALIFORNIA-VN,107452,2023-01-09,2023-01-10
COLORADO,7564,2023-01-09,2023-01-10
CONNECTICUT,14462,2023-01-09,2023-01-10
DELAWARE,2898,2023-01-09,2023-01-10
DISTRICT OF COLUMBIA,2337,2023-01-09,2023-01-10
FLORIDA,66493,2023-01-09,2023-01-10
GEORGIA,30627,2023-01-09,2023-01-10
GUAM,231,2023-01-09,2023-01-10
HAWAII,2007,2023-01-09,2023-01-10
IDAHO,3284,2023-01-09,2023-01-10
ILLINOIS,27178,2023-01-09,2023-01-10
INDIANA,20517,2023-01-09,2023-01-10
IOWA,9151,2023-01-09,2023-01-10
KANSAS,9310,2023-01-09,2023-01-10
KENTUCKY,12691,2023-01-09,2023-01-10
LOUISIANA-PN,21936,2023-01-09,2023-01-10
LOUISIANA-RN (Non-Participating),NA,2023-01-09,2023-01-10
MAINE,1838,2023-01-09,2023-01-10
MARYLAND,11078,2023-01-09,2023-01-10
MASSACHUSETTS,21186,2023-01-09,2023-01-10
MICHIGAN (Non-Participating),NA,2023-01-09,2023-01-10
MINNESOTA,18644,2023-01-09,2023-01-10
MISSISSIPPI,13625,2023-01-09,2023-01-10
MISSOURI,22904,2023-01-09,2023-01-10
MONTANA,2412,2023-01-09,2023-01-10
NEBRASKA,5618,2023-01-09,2023-01-10
NEVADA,4625,2023-01-09,2023-01-10
NEW HAMPSHIRE,3099,2023-01-09,2023-01-10
NEW JERSEY,23824,2023-01-09,2023-01-10
NEW MEXICO,2391,2023-01-09,2023-01-10
NEW YORK,70932,2023-01-09,2023-01-10
NORTH CAROLINA,22872,2023-01-09,2023-01-10
NORTH DAKOTA,2888,2023-01-09,2023-01-10
NORTHERN MARIANA ISLANDS,59,2023-01-09,2023-01-10
OHIO,49599,2023-01-09,2023-01-10
OKLAHOMA,16814,2023-01-09,2023-01-10
OREGON,6145,2023-01-09,2023-01-10
PENNSYLVANIA,49088,2023-01-09,2023-01-10
RHODE ISLAND,2800,2023-01-09,2023-01-10
SOUTH CAROLINA,12185,2023-01-09,2023-01-10
SOUTH DAKOTA,2674,2023-01-09,2023-01-10
TENNESSEE,29960,2023-01-09,2023-01-10
TEXAS,103742,2023-01-09,2023-01-10
UTAH,2637,2023-01-09,2023-01-10
VERMONT,1849,2023-01-09,2023-01-10
VIRGIN ISLANDS,92,2023-01-09,2023-01-10
VIRGINIA,26601,2023-01-09,2023-01-10
WASHINGTON,11123,2023-01-09,2023-01-10
WEST VIRGINIA-PN,7961,2023-01-09,2023-01-10
WEST VIRGINIA-RN (Non-Participating),NA,2023-01-09,2023-01-10
WISCONSIN,16165,2023-01-09,2023-01-10
WYOMING,699,2023-01-09,2023-01-10
TOTALS,949658,2023-01-09,2023-01-10
