state,counts_lpn,updated_date,scrape_date
ALABAMA,16751,2025-10-09,2025-10-09
ALASKA,819,2025-10-09,2025-10-09
AMERICAN SAMOA,69,2025-10-09,2025-10-09
ARIZONA,10782,2025-10-09,2025-10-09
ARKANSAS,13791,2025-10-09,2025-10-09
CALIFORNIA-RN (Non-Participating),NA,2025-10-09,2025-10-09
CALIFORNIA-VN,115347,2025-10-09,2025-10-09
COLORADO,7793,2025-10-09,2025-10-09
CONNECTICUT,12855,2025-10-09,2025-10-09
DELAWARE,3326,2025-10-09,2025-10-09
DISTRICT OF COLUMBIA,2984,2025-10-09,2025-10-09
FLORIDA,58300,2025-10-09,2025-10-09
GEORGIA,27913,2025-10-09,2025-10-09
GUAM,174,2025-10-09,2025-10-09
HAWAII,1781,2025-10-09,2025-10-09
IDAHO,3359,2025-10-09,2025-10-09
ILLINOIS,24882,2025-10-09,2025-10-09
INDIANA,21129,2025-10-09,2025-10-09
IOWA,8959,2025-10-09,2025-10-09
KANSAS,9144,2025-10-09,2025-10-09
KENTUCKY,13031,2025-10-09,2025-10-09
LOUISIANA-PN,22042,2025-10-09,2025-10-09
LOUISIANA-RN (Non-Participating),NA,2025-10-09,2025-10-09
MAINE,1593,2025-10-09,2025-10-09
MARYLAND,11348,2025-10-09,2025-10-09
MASSACHUSETTS,21227,2025-10-09,2025-10-09
MICHIGAN,20748,2025-10-09,2025-10-09
MINNESOTA,17427,2025-10-09,2025-10-09
MISSISSIPPI,14879,2025-10-09,2025-10-09
MISSOURI,23655,2025-10-09,2025-10-09
MONTANA,2192,2025-10-09,2025-10-09
NEBRASKA,5670,2025-10-09,2025-10-09
NEVADA,4770,2025-10-09,2025-10-09
NEW HAMPSHIRE,3163,2025-10-09,2025-10-09
NEW JERSEY,23819,2025-10-09,2025-10-09
NEW MEXICO,2465,2025-10-09,2025-10-09
NEW YORK,78402,2025-10-09,2025-10-09
NORTH CAROLINA,23090,2025-10-09,2025-10-09
NORTH DAKOTA,2844,2025-10-09,2025-10-09
NORTHERN MARIANA ISLANDS,55,2025-10-09,2025-10-09
OHIO,53316,2025-10-09,2025-10-09
OKLAHOMA,16516,2025-10-09,2025-10-09
OREGON,6737,2025-10-09,2025-10-09
PENNSYLVANIA,51027,2025-10-09,2025-10-09
RHODE ISLAND,2583,2025-10-09,2025-10-09
SOUTH CAROLINA,12709,2025-10-09,2025-10-09
SOUTH DAKOTA,2835,2025-10-09,2025-10-09
TENNESSEE,29127,2025-10-09,2025-10-09
TEXAS,100897,2025-10-09,2025-10-09
UTAH,2770,2025-10-09,2025-10-09
VERMONT,1758,2025-10-09,2025-10-09
VIRGIN ISLANDS,79,2025-10-09,2025-10-09
VIRGINIA,26231,2025-10-09,2025-10-09
WASHINGTON,10678,2025-10-09,2025-10-09
WEST VIRGINIA-PN,7359,2025-10-09,2025-10-09
WEST VIRGINIA-RN (Non-Participating),NA,2025-10-09,2025-10-09
WISCONSIN,10646,2025-10-09,2025-10-09
WYOMING,822,2025-10-09,2025-10-09
TOTALS,968668,2025-10-09,2025-10-09
