state,counts_lpn,updated_date,scrape_date
ALABAMA,17185,2021-12-04,2021-12-05
ALASKA,753,2021-12-04,2021-12-05
AMERICAN SAMOA,132,2021-12-04,2021-12-05
ARIZONA,10784,2021-12-04,2021-12-05
ARKANSAS,14137,2021-12-04,2021-12-05
CALIFORNIA-RN (Non-Participating),NA,2021-12-04,2021-12-05
CALIFORNIA-VN,105293,2021-12-04,2021-12-05
COLORADO,7995,2021-12-04,2021-12-05
CONNECTICUT,13780,2021-12-04,2021-12-05
DELAWARE,3161,2021-12-04,2021-12-05
DISTRICT OF COLUMBIA,2168,2021-12-04,2021-12-05
FLORIDA,61117,2021-12-04,2021-12-05
GEORGIA,29640,2021-12-04,2021-12-05
GUAM,198,2021-12-04,2021-12-05
HAWAII,1670,2021-12-04,2021-12-05
IDAHO,3490,2021-12-04,2021-12-05
ILLINOIS,25555,2021-12-04,2021-12-05
INDIANA,22838,2021-12-04,2021-12-05
IOWA,10110,2021-12-04,2021-12-05
KANSAS,9609,2021-12-04,2021-12-05
KENTUCKY,12689,2021-12-04,2021-12-05
LOUISIANA-PN,21782,2021-12-04,2021-12-05
LOUISIANA-RN (Non-Participating),NA,2021-12-04,2021-12-05
MAINE,1904,2021-12-04,2021-12-05
MARYLAND,11290,2021-12-04,2021-12-05
MASSACHUSETTS,20078,2021-12-04,2021-12-05
MICHIGAN (Non-Participating),NA,2021-12-04,2021-12-05
MINNESOTA,19572,2021-12-04,2021-12-05
MISSISSIPPI,14099,2021-12-04,2021-12-05
MISSOURI,24470,2021-12-04,2021-12-05
MONTANA,2413,2021-12-04,2021-12-05
NEBRASKA,5189,2021-12-04,2021-12-05
NEVADA,4412,2021-12-04,2021-12-05
NEW HAMPSHIRE,3078,2021-12-04,2021-12-05
NEW JERSEY,23761,2021-12-04,2021-12-05
NEW MEXICO,2469,2021-12-04,2021-12-05
NEW YORK,86940,2021-12-04,2021-12-05
NORTH CAROLINA,22675,2021-12-04,2021-12-05
NORTH DAKOTA,3442,2021-12-04,2021-12-05
NORTHERN MARIANA ISLANDS,47,2021-12-04,2021-12-05
OHIO,53481,2021-12-04,2021-12-05
OKLAHOMA,15459,2021-12-04,2021-12-05
OREGON,6020,2021-12-04,2021-12-05
PENNSYLVANIA,52519,2021-12-04,2021-12-05
RHODE ISLAND,2539,2021-12-04,2021-12-05
SOUTH CAROLINA,12312,2021-12-04,2021-12-05
SOUTH DAKOTA,2683,2021-12-04,2021-12-05
TENNESSEE,30206,2021-12-04,2021-12-05
TEXAS,105252,2021-12-04,2021-12-05
UTAH,2779,2021-12-04,2021-12-05
VERMONT,2571,2021-12-04,2021-12-05
VIRGIN ISLANDS,91,2021-12-04,2021-12-05
VIRGINIA,26908,2021-12-04,2021-12-05
WASHINGTON,11074,2021-12-04,2021-12-05
WEST VIRGINIA-PN,7936,2021-12-04,2021-12-05
WEST VIRGINIA-RN (Non-Participating),NA,2021-12-04,2021-12-05
WISCONSIN,15008,2021-12-04,2021-12-05
WYOMING,848,2021-12-04,2021-12-05
TOTALS,967611,2021-12-04,2021-12-05
