state,counts_lpn,updated_date,scrape_date
ALABAMA,15004,2024-08-31,2024-08-31
ALASKA,853,2024-08-31,2024-08-31
AMERICAN SAMOA,6,2024-08-31,2024-08-31
ARIZONA,10678,2024-08-31,2024-08-31
ARKANSAS,13958,2024-08-31,2024-08-31
CALIFORNIA-RN (Non-Participating),NA,2024-08-31,2024-08-31
CALIFORNIA-VN,112875,2024-08-31,2024-08-31
COLORADO,8472,2024-08-31,2024-08-31
CONNECTICUT,12771,2024-08-31,2024-08-31
DELAWARE,2962,2024-08-31,2024-08-31
DISTRICT OF COLUMBIA,2809,2024-08-31,2024-08-31
FLORIDA,63832,2024-08-31,2024-08-31
GEORGIA,29645,2024-08-31,2024-08-31
GUAM,190,2024-08-31,2024-08-31
HAWAII,2036,2024-08-31,2024-08-31
IDAHO,3544,2024-08-31,2024-08-31
ILLINOIS,26368,2024-08-31,2024-08-31
INDIANA,22770,2024-08-31,2024-08-31
IOWA,8984,2024-08-31,2024-08-31
KANSAS,9346,2024-08-31,2024-08-31
KENTUCKY,13173,2024-08-31,2024-08-31
LOUISIANA-PN,21834,2024-08-31,2024-08-31
LOUISIANA-RN (Non-Participating),NA,2024-08-31,2024-08-31
MAINE,1674,2024-08-31,2024-08-31
MARYLAND,11040,2024-08-31,2024-08-31
MASSACHUSETTS,19676,2024-08-31,2024-08-31
MICHIGAN,20857,2024-08-31,2024-08-31
MINNESOTA,17967,2024-08-31,2024-08-31
MISSISSIPPI,13658,2024-08-31,2024-08-31
MISSOURI,22095,2024-08-31,2024-08-31
MONTANA,2216,2024-08-31,2024-08-31
NEBRASKA,5293,2024-08-31,2024-08-31
NEVADA,4808,2024-08-31,2024-08-31
NEW HAMPSHIRE,3132,2024-08-31,2024-08-31
NEW JERSEY,23594,2024-08-31,2024-08-31
NEW MEXICO,2450,2024-08-31,2024-08-31
NEW YORK,75144,2024-08-31,2024-08-31
NORTH CAROLINA,23124,2024-08-31,2024-08-31
NORTH DAKOTA,2975,2024-08-31,2024-08-31
NORTHERN MARIANA ISLANDS,57,2024-08-31,2024-08-31
OHIO,55840,2024-08-31,2024-08-31
OKLAHOMA,16888,2024-08-31,2024-08-31
OREGON,6482,2024-08-31,2024-08-31
PENNSYLVANIA,47704,2024-08-31,2024-08-31
RHODE ISLAND,2612,2024-08-31,2024-08-31
SOUTH CAROLINA,11978,2024-08-31,2024-08-31
SOUTH DAKOTA,2760,2024-08-31,2024-08-31
TENNESSEE,29286,2024-08-31,2024-08-31
TEXAS,102061,2024-08-31,2024-08-31
UTAH,2549,2024-08-31,2024-08-31
VERMONT,1482,2024-08-31,2024-08-31
VIRGIN ISLANDS,86,2024-08-31,2024-08-31
VIRGINIA,26309,2024-08-31,2024-08-31
WASHINGTON,10462,2024-08-31,2024-08-31
WEST VIRGINIA-PN,7245,2024-08-31,2024-08-31
WEST VIRGINIA-RN (Non-Participating),NA,2024-08-31,2024-08-31
WISCONSIN,11740,2024-08-31,2024-08-31
WYOMING,1005,2024-08-31,2024-08-31
TOTALS,968359,2024-08-31,2024-08-31
