state,counts_rn,updated_date,scrape_date
ALABAMA,93601,2021-12-07,2021-12-08
ALASKA,17918,2021-12-07,2021-12-08
AMERICAN SAMOA,166,2021-12-07,2021-12-08
ARIZONA,101980,2021-12-07,2021-12-08
ARKANSAS,44693,2021-12-07,2021-12-08
CALIFORNIA-RN,463676,2021-12-07,2021-12-08
CALIFORNIA-VN (Non-Participating),NA,2021-12-07,2021-12-08
COLORADO,85024,2021-12-07,2021-12-08
CONNECTICUT,80864,2021-12-07,2021-12-08
DELAWARE,19085,2021-12-07,2021-12-08
DISTRICT OF COLUMBIA,29963,2021-12-07,2021-12-08
FLORIDA,346107,2021-12-07,2021-12-08
GEORGIA,138772,2021-12-07,2021-12-08
GUAM,1525,2021-12-07,2021-12-08
HAWAII,26463,2021-12-07,2021-12-08
IDAHO,25562,2021-12-07,2021-12-08
ILLINOIS,218661,2021-12-07,2021-12-08
INDIANA,117453,2021-12-07,2021-12-08
IOWA,58614,2021-12-07,2021-12-08
KANSAS,53628,2021-12-07,2021-12-08
KENTUCKY,71789,2021-12-07,2021-12-08
LOUISIANA-PN (Non-Participating),NA,2021-12-07,2021-12-08
LOUISIANA-RN,65341,2021-12-07,2021-12-08
MAINE,27908,2021-12-07,2021-12-08
MARYLAND,86853,2021-12-07,2021-12-08
MASSACHUSETTS,153091,2021-12-07,2021-12-08
MICHIGAN (Non-Participating),NA,2021-12-07,2021-12-08
MINNESOTA,119258,2021-12-07,2021-12-08
MISSISSIPPI,50367,2021-12-07,2021-12-08
MISSOURI,116133,2021-12-07,2021-12-08
MONTANA,20077,2021-12-07,2021-12-08
NEBRASKA,31182,2021-12-07,2021-12-08
NEVADA,51453,2021-12-07,2021-12-08
NEW HAMPSHIRE,25563,2021-12-07,2021-12-08
NEW JERSEY,139192,2021-12-07,2021-12-08
NEW MEXICO,29978,2021-12-07,2021-12-08
NEW YORK,403891,2021-12-07,2021-12-08
NORTH CAROLINA,148489,2021-12-07,2021-12-08
NORTH DAKOTA,16739,2021-12-07,2021-12-08
NORTHERN MARIANA ISLANDS,3534,2021-12-07,2021-12-08
OHIO,220113,2021-12-07,2021-12-08
OKLAHOMA,51958,2021-12-07,2021-12-08
OREGON,73046,2021-12-07,2021-12-08
PENNSYLVANIA,231507,2021-12-07,2021-12-08
RHODE ISLAND,27059,2021-12-07,2021-12-08
SOUTH CAROLINA,77051,2021-12-07,2021-12-08
SOUTH DAKOTA,19245,2021-12-07,2021-12-08
TENNESSEE,110649,2021-12-07,2021-12-08
TEXAS,362507,2021-12-07,2021-12-08
UTAH,40016,2021-12-07,2021-12-08
VERMONT,20100,2021-12-07,2021-12-08
VIRGIN ISLANDS,1302,2021-12-07,2021-12-08
VIRGINIA,112067,2021-12-07,2021-12-08
WASHINGTON,116600,2021-12-07,2021-12-08
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-07,2021-12-08
WEST VIRGINIA-RN,32853,2021-12-07,2021-12-08
WISCONSIN,110920,2021-12-07,2021-12-08
WYOMING,8822,2021-12-07,2021-12-08
TOTALS,5100408,2021-12-07,2021-12-08
