state,counts_lpn,updated_date,scrape_date
ALABAMA,17646,2023-01-05,2023-01-05
ALASKA,630,2023-01-05,2023-01-05
AMERICAN SAMOA,132,2023-01-05,2023-01-05
ARIZONA,10950,2023-01-05,2023-01-05
ARKANSAS,13979,2023-01-05,2023-01-05
CALIFORNIA-RN (Non-Participating),NA,2023-01-05,2023-01-05
CALIFORNIA-VN,107333,2023-01-05,2023-01-05
COLORADO,7558,2023-01-05,2023-01-05
CONNECTICUT,14446,2023-01-05,2023-01-05
DELAWARE,2896,2023-01-05,2023-01-05
DISTRICT OF COLUMBIA,2336,2023-01-05,2023-01-05
FLORIDA,66439,2023-01-05,2023-01-05
GEORGIA,30616,2023-01-05,2023-01-05
GUAM,231,2023-01-05,2023-01-05
HAWAII,2005,2023-01-05,2023-01-05
IDAHO,3288,2023-01-05,2023-01-05
ILLINOIS,27182,2023-01-05,2023-01-05
INDIANA,20499,2023-01-05,2023-01-05
IOWA,9142,2023-01-05,2023-01-05
KANSAS,9302,2023-01-05,2023-01-05
KENTUCKY,12668,2023-01-05,2023-01-05
LOUISIANA-PN,21940,2023-01-05,2023-01-05
LOUISIANA-RN (Non-Participating),NA,2023-01-05,2023-01-05
MAINE,1837,2023-01-05,2023-01-05
MARYLAND,11066,2023-01-05,2023-01-05
MASSACHUSETTS,21192,2023-01-05,2023-01-05
MICHIGAN (Non-Participating),NA,2023-01-05,2023-01-05
MINNESOTA,18635,2023-01-05,2023-01-05
MISSISSIPPI,13615,2023-01-05,2023-01-05
MISSOURI,22867,2023-01-05,2023-01-05
MONTANA,2412,2023-01-05,2023-01-05
NEBRASKA,5611,2023-01-05,2023-01-05
NEVADA,4630,2023-01-05,2023-01-05
NEW HAMPSHIRE,3095,2023-01-05,2023-01-05
NEW JERSEY,23806,2023-01-05,2023-01-05
NEW MEXICO,2385,2023-01-05,2023-01-05
NEW YORK,70907,2023-01-05,2023-01-05
NORTH CAROLINA,22864,2023-01-05,2023-01-05
NORTH DAKOTA,2883,2023-01-05,2023-01-05
NORTHERN MARIANA ISLANDS,59,2023-01-05,2023-01-05
OHIO,49549,2023-01-05,2023-01-05
OKLAHOMA,16789,2023-01-05,2023-01-05
OREGON,6146,2023-01-05,2023-01-05
PENNSYLVANIA,49056,2023-01-05,2023-01-05
RHODE ISLAND,2794,2023-01-05,2023-01-05
SOUTH CAROLINA,12181,2023-01-05,2023-01-05
SOUTH DAKOTA,2665,2023-01-05,2023-01-05
TENNESSEE,29957,2023-01-05,2023-01-05
TEXAS,103634,2023-01-05,2023-01-05
UTAH,2637,2023-01-05,2023-01-05
VERMONT,1849,2023-01-05,2023-01-05
VIRGIN ISLANDS,91,2023-01-05,2023-01-05
VIRGINIA,26582,2023-01-05,2023-01-05
WASHINGTON,11112,2023-01-05,2023-01-05
WEST VIRGINIA-PN,7945,2023-01-05,2023-01-05
WEST VIRGINIA-RN (Non-Participating),NA,2023-01-05,2023-01-05
WISCONSIN,16154,2023-01-05,2023-01-05
WYOMING,691,2023-01-05,2023-01-05
TOTALS,948914,2023-01-05,2023-01-05
