state,counts_all,updated_date,scrape_date
ALABAMA,103533,2025-02-03,2025-02-03
ALASKA,19445,2025-02-03,2025-02-03
AMERICAN SAMOA,71,2025-02-03,2025-02-03
ARIZONA,126546,2025-02-03,2025-02-03
ARKANSAS,61937,2025-02-03,2025-02-03
CALIFORNIA,666623,2025-02-03,2025-02-03
COLORADO,95716,2025-02-03,2025-02-03
CONNECTICUT,95366,2025-02-03,2025-02-03
DELAWARE,24841,2025-02-03,2025-02-03
DISTRICT OF COLUMBIA,45439,2025-02-03,2025-02-03
FLORIDA,447962,2025-02-03,2025-02-03
GEORGIA,178090,2025-02-03,2025-02-03
GUAM,1443,2025-02-03,2025-02-03
HAWAII,41373,2025-02-03,2025-02-03
IDAHO,33356,2025-02-03,2025-02-03
ILLINOIS,285182,2025-02-03,2025-02-03
INDIANA,152946,2025-02-03,2025-02-03
IOWA,66924,2025-02-03,2025-02-03
KANSAS,62096,2025-02-03,2025-02-03
KENTUCKY,88766,2025-02-03,2025-02-03
LOUISIANA,86878,2025-02-03,2025-02-03
MAINE,30494,2025-02-03,2025-02-03
MARYLAND,100586,2025-02-03,2025-02-03
MASSACHUSETTS,178462,2025-02-03,2025-02-03
MICHIGAN,196868,2025-02-03,2025-02-03
MINNESOTA,151281,2025-02-03,2025-02-03
MISSISSIPPI,65695,2025-02-03,2025-02-03
MISSOURI,148006,2025-02-03,2025-02-03
MONTANA,27870,2025-02-03,2025-02-03
NEBRASKA,36732,2025-02-03,2025-02-03
NEVADA,65201,2025-02-03,2025-02-03
NEW HAMPSHIRE,30624,2025-02-03,2025-02-03
NEW JERSEY,174099,2025-02-03,2025-02-03
NEW MEXICO,36304,2025-02-03,2025-02-03
NEW YORK,567227,2025-02-03,2025-02-03
NORTH CAROLINA,185096,2025-02-03,2025-02-03
NORTH DAKOTA,19430,2025-02-03,2025-02-03
NORTHERN MARIANA ISLANDS,4567,2025-02-03,2025-02-03
OHIO,285669,2025-02-03,2025-02-03
OKLAHOMA,70201,2025-02-03,2025-02-03
OREGON,93952,2025-02-03,2025-02-03
PENNSYLVANIA,288322,2025-02-03,2025-02-03
RHODE ISLAND,28576,2025-02-03,2025-02-03
SOUTH CAROLINA,97218,2025-02-03,2025-02-03
SOUTH DAKOTA,22820,2025-02-03,2025-02-03
TENNESSEE,146149,2025-02-03,2025-02-03
TEXAS,518605,2025-02-03,2025-02-03
UTAH,50533,2025-02-03,2025-02-03
VERMONT,14767,2025-02-03,2025-02-03
VIRGIN ISLANDS,1371,2025-02-03,2025-02-03
VIRGINIA,147698,2025-02-03,2025-02-03
WASHINGTON,118796,2025-02-03,2025-02-03
WEST VIRGINIA,41405,2025-02-03,2025-02-03
WISCONSIN,127698,2025-02-03,2025-02-03
WYOMING,8917,2025-02-03,2025-02-03
