state,counts_lpn,updated_date,scrape_date
ALABAMA,17243,2022-07-29,2022-07-30
ALASKA,818,2022-07-29,2022-07-30
AMERICAN SAMOA,132,2022-07-29,2022-07-30
ARIZONA,11310,2022-07-29,2022-07-30
ARKANSAS,14210,2022-07-29,2022-07-30
CALIFORNIA-RN (Non-Participating),NA,2022-07-29,2022-07-30
CALIFORNIA-VN,107288,2022-07-29,2022-07-30
COLORADO,8331,2022-07-29,2022-07-30
CONNECTICUT,14220,2022-07-29,2022-07-30
DELAWARE,2810,2022-07-29,2022-07-30
DISTRICT OF COLUMBIA,2231,2022-07-29,2022-07-30
FLORIDA,64364,2022-07-29,2022-07-30
GEORGIA,29878,2022-07-29,2022-07-30
GUAM,218,2022-07-29,2022-07-30
HAWAII,1868,2022-07-29,2022-07-30
IDAHO,3622,2022-07-29,2022-07-30
ILLINOIS,26258,2022-07-29,2022-07-30
INDIANA,23471,2022-07-29,2022-07-30
IOWA,10071,2022-07-29,2022-07-30
KANSAS,9681,2022-07-29,2022-07-30
KENTUCKY,13334,2022-07-29,2022-07-30
LOUISIANA-PN,21445,2022-07-29,2022-07-30
LOUISIANA-RN (Non-Participating),NA,2022-07-29,2022-07-30
MAINE,1874,2022-07-29,2022-07-30
MARYLAND,11249,2022-07-29,2022-07-30
MASSACHUSETTS,20484,2022-07-29,2022-07-30
MICHIGAN (Non-Participating),NA,2022-07-29,2022-07-30
MINNESOTA,19256,2022-07-29,2022-07-30
MISSISSIPPI,13143,2022-07-29,2022-07-30
MISSOURI,22194,2022-07-29,2022-07-30
MONTANA,2368,2022-07-29,2022-07-30
NEBRASKA,5493,2022-07-29,2022-07-30
NEVADA,4582,2022-07-29,2022-07-30
NEW HAMPSHIRE,3107,2022-07-29,2022-07-30
NEW JERSEY,23002,2022-07-29,2022-07-30
NEW MEXICO,2452,2022-07-29,2022-07-30
NEW YORK,69402,2022-07-29,2022-07-30
NORTH CAROLINA,22726,2022-07-29,2022-07-30
NORTH DAKOTA,3200,2022-07-29,2022-07-30
NORTHERN MARIANA ISLANDS,56,2022-07-29,2022-07-30
OHIO,55556,2022-07-29,2022-07-30
OKLAHOMA,16242,2022-07-29,2022-07-30
OREGON,6118,2022-07-29,2022-07-30
PENNSYLVANIA,46648,2022-07-29,2022-07-30
RHODE ISLAND,2594,2022-07-29,2022-07-30
SOUTH CAROLINA,11822,2022-07-29,2022-07-30
SOUTH DAKOTA,2698,2022-07-29,2022-07-30
TENNESSEE,29953,2022-07-29,2022-07-30
TEXAS,104526,2022-07-29,2022-07-30
UTAH,2581,2022-07-29,2022-07-30
VERMONT,1793,2022-07-29,2022-07-30
VIRGIN ISLANDS,108,2022-07-29,2022-07-30
VIRGINIA,26840,2022-07-29,2022-07-30
WASHINGTON,11032,2022-07-29,2022-07-30
WEST VIRGINIA-PN,7548,2022-07-29,2022-07-30
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-29,2022-07-30
WISCONSIN,15709,2022-07-29,2022-07-30
WYOMING,982,2022-07-29,2022-07-30
TOTALS,950141,2022-07-29,2022-07-30
