state,counts_rn,updated_date,scrape_date
ALABAMA,87980,2025-02-08,2025-02-08
ALASKA,18829,2025-02-08,2025-02-08
AMERICAN SAMOA,82,2025-02-08,2025-02-08
ARIZONA,115717,2025-02-08,2025-02-08
ARKANSAS,48202,2025-02-08,2025-02-08
CALIFORNIA-RN,553968,2025-02-08,2025-02-08
CALIFORNIA-VN (Non-Participating),NA,2025-02-08,2025-02-08
COLORADO,88507,2025-02-08,2025-02-08
CONNECTICUT,82926,2025-02-08,2025-02-08
DELAWARE,21811,2025-02-08,2025-02-08
DISTRICT OF COLUMBIA,42670,2025-02-08,2025-02-08
FLORIDA,383207,2025-02-08,2025-02-08
GEORGIA,148072,2025-02-08,2025-02-08
GUAM,1254,2025-02-08,2025-02-08
HAWAII,39332,2025-02-08,2025-02-08
IDAHO,30191,2025-02-08,2025-02-08
ILLINOIS,234944,2025-02-08,2025-02-08
INDIANA,132952,2025-02-08,2025-02-08
IOWA,58343,2025-02-08,2025-02-08
KANSAS,53086,2025-02-08,2025-02-08
KENTUCKY,76375,2025-02-08,2025-02-08
LOUISIANA-PN (Non-Participating),NA,2025-02-08,2025-02-08
LOUISIANA-RN,66114,2025-02-08,2025-02-08
MAINE,28842,2025-02-08,2025-02-08
MARYLAND,89599,2025-02-08,2025-02-08
MASSACHUSETTS,158519,2025-02-08,2025-02-08
MICHIGAN,176340,2025-02-08,2025-02-08
MINNESOTA,134027,2025-02-08,2025-02-08
MISSISSIPPI,51599,2025-02-08,2025-02-08
MISSOURI,125359,2025-02-08,2025-02-08
MONTANA,25718,2025-02-08,2025-02-08
NEBRASKA,31405,2025-02-08,2025-02-08
NEVADA,60592,2025-02-08,2025-02-08
NEW HAMPSHIRE,27466,2025-02-08,2025-02-08
NEW JERSEY,150054,2025-02-08,2025-02-08
NEW MEXICO,34045,2025-02-08,2025-02-08
NEW YORK,491430,2025-02-08,2025-02-08
NORTH CAROLINA,162337,2025-02-08,2025-02-08
NORTH DAKOTA,16869,2025-02-08,2025-02-08
NORTHERN MARIANA ISLANDS,4506,2025-02-08,2025-02-08
OHIO,235433,2025-02-08,2025-02-08
OKLAHOMA,53229,2025-02-08,2025-02-08
OREGON,87650,2025-02-08,2025-02-08
PENNSYLVANIA,239389,2025-02-08,2025-02-08
RHODE ISLAND,25856,2025-02-08,2025-02-08
SOUTH CAROLINA,85130,2025-02-08,2025-02-08
SOUTH DAKOTA,20060,2025-02-08,2025-02-08
TENNESSEE,116403,2025-02-08,2025-02-08
TEXAS,418492,2025-02-08,2025-02-08
UTAH,43035,2025-02-08,2025-02-08
VERMONT,13235,2025-02-08,2025-02-08
VIRGIN ISLANDS,1308,2025-02-08,2025-02-08
VIRGINIA,121138,2025-02-08,2025-02-08
WASHINGTON,108399,2025-02-08,2025-02-08
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-08,2025-02-08
WEST VIRGINIA-RN,33952,2025-02-08,2025-02-08
WISCONSIN,115716,2025-02-08,2025-02-08
WYOMING,8241,2025-02-08,2025-02-08
TOTALS,5779935,2025-02-08,2025-02-08
