state,counts_all,updated_date,scrape_date
ALABAMA,107484,2025-11-12,2025-11-12
ALASKA,22755,2025-11-12,2025-11-12
AMERICAN SAMOA,216,2025-11-12,2025-11-12
ARIZONA,127218,2025-11-12,2025-11-12
ARKANSAS,62725,2025-11-12,2025-11-12
CALIFORNIA,703209,2025-11-12,2025-11-12
COLORADO,100828,2025-11-12,2025-11-12
CONNECTICUT,95452,2025-11-12,2025-11-12
DELAWARE,22275,2025-11-12,2025-11-12
DISTRICT OF COLUMBIA,51261,2025-11-12,2025-11-12
FLORIDA,447314,2025-11-12,2025-11-12
GEORGIA,177063,2025-11-12,2025-11-12
GUAM,1313,2025-11-12,2025-11-12
HAWAII,35300,2025-11-12,2025-11-12
IDAHO,31568,2025-11-12,2025-11-12
ILLINOIS,277333,2025-11-12,2025-11-12
INDIANA,146465,2025-11-12,2025-11-12
IOWA,67694,2025-11-12,2025-11-12
KANSAS,62695,2025-11-12,2025-11-12
KENTUCKY,88834,2025-11-12,2025-11-12
LOUISIANA,90508,2025-11-12,2025-11-12
MAINE,30404,2025-11-12,2025-11-12
MARYLAND,102315,2025-11-12,2025-11-12
MASSACHUSETTS,190295,2025-11-12,2025-11-12
MICHIGAN,202030,2025-11-12,2025-11-12
MINNESOTA,156726,2025-11-12,2025-11-12
MISSISSIPPI,68924,2025-11-12,2025-11-12
MISSOURI,142045,2025-11-12,2025-11-12
MONTANA,28912,2025-11-12,2025-11-12
NEBRASKA,38402,2025-11-12,2025-11-12
NEVADA,67505,2025-11-12,2025-11-12
NEW HAMPSHIRE,30838,2025-11-12,2025-11-12
NEW JERSEY,175672,2025-11-12,2025-11-12
NEW MEXICO,37153,2025-11-12,2025-11-12
NEW YORK,604581,2025-11-12,2025-11-12
NORTH CAROLINA,188248,2025-11-12,2025-11-12
NORTH DAKOTA,20717,2025-11-12,2025-11-12
NORTHERN MARIANA ISLANDS,4039,2025-11-12,2025-11-12
OHIO,279567,2025-11-12,2025-11-12
OKLAHOMA,72384,2025-11-12,2025-11-12
OREGON,97778,2025-11-12,2025-11-12
PENNSYLVANIA,286283,2025-11-12,2025-11-12
RHODE ISLAND,24362,2025-11-12,2025-11-12
SOUTH CAROLINA,102406,2025-11-12,2025-11-12
SOUTH DAKOTA,23110,2025-11-12,2025-11-12
TENNESSEE,147280,2025-11-12,2025-11-12
TEXAS,528822,2025-11-12,2025-11-12
UTAH,49133,2025-11-12,2025-11-12
VERMONT,13395,2025-11-12,2025-11-12
VIRGIN ISLANDS,1229,2025-11-12,2025-11-12
VIRGINIA,149685,2025-11-12,2025-11-12
WASHINGTON,117263,2025-11-12,2025-11-12
WEST VIRGINIA,43185,2025-11-12,2025-11-12
WISCONSIN,132121,2025-11-12,2025-11-12
WYOMING,9549,2025-11-12,2025-11-12
