state,counts_lpn,updated_date,scrape_date
ALABAMA,16793,2022-02-22,2022-02-23
ALASKA,777,2022-02-22,2022-02-23
AMERICAN SAMOA,132,2022-02-22,2022-02-23
ARIZONA,10937,2022-02-22,2022-02-23
ARKANSAS,14172,2022-02-22,2022-02-23
CALIFORNIA-RN (Non-Participating),NA,2022-02-22,2022-02-23
CALIFORNIA-VN,105837,2022-02-22,2022-02-23
COLORADO,8079,2022-02-22,2022-02-23
CONNECTICUT,13912,2022-02-22,2022-02-23
DELAWARE,3185,2022-02-22,2022-02-23
DISTRICT OF COLUMBIA,2185,2022-02-22,2022-02-23
FLORIDA,62152,2022-02-22,2022-02-23
GEORGIA,30057,2022-02-22,2022-02-23
GUAM,214,2022-02-22,2022-02-23
HAWAII,1715,2022-02-22,2022-02-23
IDAHO,3545,2022-02-22,2022-02-23
ILLINOIS,25823,2022-02-22,2022-02-23
INDIANA,23162,2022-02-22,2022-02-23
IOWA,10029,2022-02-22,2022-02-23
KANSAS,9581,2022-02-22,2022-02-23
KENTUCKY,12915,2022-02-22,2022-02-23
LOUISIANA-PN,20850,2022-02-22,2022-02-23
LOUISIANA-RN (Non-Participating),NA,2022-02-22,2022-02-23
MAINE,1908,2022-02-22,2022-02-23
MARYLAND,11364,2022-02-22,2022-02-23
MASSACHUSETTS,20067,2022-02-22,2022-02-23
MICHIGAN (Non-Participating),NA,2022-02-22,2022-02-23
MINNESOTA,19488,2022-02-22,2022-02-23
MISSISSIPPI,12804,2022-02-22,2022-02-23
MISSOURI,24743,2022-02-22,2022-02-23
MONTANA,2290,2022-02-22,2022-02-23
NEBRASKA,5277,2022-02-22,2022-02-23
NEVADA,4423,2022-02-22,2022-02-23
NEW HAMPSHIRE,3108,2022-02-22,2022-02-23
NEW JERSEY,24059,2022-02-22,2022-02-23
NEW MEXICO,2461,2022-02-22,2022-02-23
NEW YORK,68340,2022-02-22,2022-02-23
NORTH CAROLINA,22729,2022-02-22,2022-02-23
NORTH DAKOTA,3066,2022-02-22,2022-02-23
NORTHERN MARIANA ISLANDS,47,2022-02-22,2022-02-23
OHIO,54261,2022-02-22,2022-02-23
OKLAHOMA,15568,2022-02-22,2022-02-23
OREGON,6019,2022-02-22,2022-02-23
PENNSYLVANIA,53104,2022-02-22,2022-02-23
RHODE ISLAND,2637,2022-02-22,2022-02-23
SOUTH CAROLINA,12427,2022-02-22,2022-02-23
SOUTH DAKOTA,2699,2022-02-22,2022-02-23
TENNESSEE,30010,2022-02-22,2022-02-23
TEXAS,105428,2022-02-22,2022-02-23
UTAH,2458,2022-02-22,2022-02-23
VERMONT,1534,2022-02-22,2022-02-23
VIRGIN ISLANDS,92,2022-02-22,2022-02-23
VIRGINIA,26894,2022-02-22,2022-02-23
WASHINGTON,11062,2022-02-22,2022-02-23
WEST VIRGINIA-PN,8082,2022-02-22,2022-02-23
WEST VIRGINIA-RN (Non-Participating),NA,2022-02-22,2022-02-23
WISCONSIN,15229,2022-02-22,2022-02-23
WYOMING,890,2022-02-22,2022-02-23
TOTALS,950620,2022-02-22,2022-02-23
