state,counts_lpn,updated_date,scrape_date
ALABAMA,17751,2022-11-28,2022-11-28
ALASKA,624,2022-11-28,2022-11-28
AMERICAN SAMOA,132,2022-11-28,2022-11-28
ARIZONA,10953,2022-11-28,2022-11-28
ARKANSAS,13984,2022-11-28,2022-11-28
CALIFORNIA-RN (Non-Participating),NA,2022-11-28,2022-11-28
CALIFORNIA-VN,107710,2022-11-28,2022-11-28
COLORADO,7509,2022-11-28,2022-11-28
CONNECTICUT,14269,2022-11-28,2022-11-28
DELAWARE,2883,2022-11-28,2022-11-28
DISTRICT OF COLUMBIA,2320,2022-11-28,2022-11-28
FLORIDA,66090,2022-11-28,2022-11-28
GEORGIA,30512,2022-11-28,2022-11-28
GUAM,222,2022-11-28,2022-11-28
HAWAII,1979,2022-11-28,2022-11-28
IDAHO,3248,2022-11-28,2022-11-28
ILLINOIS,27099,2022-11-28,2022-11-28
INDIANA,20252,2022-11-28,2022-11-28
IOWA,9184,2022-11-28,2022-11-28
KANSAS,9452,2022-11-28,2022-11-28
KENTUCKY,12595,2022-11-28,2022-11-28
LOUISIANA-PN,21712,2022-11-28,2022-11-28
LOUISIANA-RN (Non-Participating),NA,2022-11-28,2022-11-28
MAINE,1839,2022-11-28,2022-11-28
MARYLAND,11177,2022-11-28,2022-11-28
MASSACHUSETTS,21164,2022-11-28,2022-11-28
MICHIGAN (Non-Participating),NA,2022-11-28,2022-11-28
MINNESOTA,18887,2022-11-28,2022-11-28
MISSISSIPPI,13573,2022-11-28,2022-11-28
MISSOURI,22789,2022-11-28,2022-11-28
MONTANA,2398,2022-11-28,2022-11-28
NEBRASKA,5594,2022-11-28,2022-11-28
NEVADA,4641,2022-11-28,2022-11-28
NEW HAMPSHIRE,3099,2022-11-28,2022-11-28
NEW JERSEY,23669,2022-11-28,2022-11-28
NEW MEXICO,2418,2022-11-28,2022-11-28
NEW YORK,70633,2022-11-28,2022-11-28
NORTH CAROLINA,23048,2022-11-28,2022-11-28
NORTH DAKOTA,3316,2022-11-28,2022-11-28
NORTHERN MARIANA ISLANDS,57,2022-11-28,2022-11-28
OHIO,49627,2022-11-28,2022-11-28
OKLAHOMA,16712,2022-11-28,2022-11-28
OREGON,6170,2022-11-28,2022-11-28
PENNSYLVANIA,48609,2022-11-28,2022-11-28
RHODE ISLAND,2755,2022-11-28,2022-11-28
SOUTH CAROLINA,12132,2022-11-28,2022-11-28
SOUTH DAKOTA,2687,2022-11-28,2022-11-28
TENNESSEE,29995,2022-11-28,2022-11-28
TEXAS,104279,2022-11-28,2022-11-28
UTAH,2598,2022-11-28,2022-11-28
VERMONT,1838,2022-11-28,2022-11-28
VIRGIN ISLANDS,88,2022-11-28,2022-11-28
VIRGINIA,26741,2022-11-28,2022-11-28
WASHINGTON,11143,2022-11-28,2022-11-28
WEST VIRGINIA-PN,7906,2022-11-28,2022-11-28
WEST VIRGINIA-RN (Non-Participating),NA,2022-11-28,2022-11-28
WISCONSIN,16085,2022-11-28,2022-11-28
WYOMING,1003,2022-11-28,2022-11-28
TOTALS,949150,2022-11-28,2022-11-28
