state,counts_rn,updated_date,scrape_date
ALABAMA,94522,2022-01-22,2022-01-24
ALASKA,18273,2022-01-22,2022-01-24
AMERICAN SAMOA,166,2022-01-22,2022-01-24
ARIZONA,102785,2022-01-22,2022-01-24
ARKANSAS,45106,2022-01-22,2022-01-24
CALIFORNIA-RN,466473,2022-01-22,2022-01-24
CALIFORNIA-VN (Non-Participating),NA,2022-01-22,2022-01-24
COLORADO,81329,2022-01-22,2022-01-24
CONNECTICUT,81628,2022-01-22,2022-01-24
DELAWARE,19328,2022-01-22,2022-01-24
DISTRICT OF COLUMBIA,30358,2022-01-22,2022-01-24
FLORIDA,348784,2022-01-22,2022-01-24
GEORGIA,140185,2022-01-22,2022-01-24
GUAM,1608,2022-01-22,2022-01-24
HAWAII,27001,2022-01-22,2022-01-24
IDAHO,25987,2022-01-22,2022-01-24
ILLINOIS,220139,2022-01-22,2022-01-24
INDIANA,119603,2022-01-22,2022-01-24
IOWA,58556,2022-01-22,2022-01-24
KANSAS,53505,2022-01-22,2022-01-24
KENTUCKY,72496,2022-01-22,2022-01-24
LOUISIANA-PN (Non-Participating),NA,2022-01-22,2022-01-24
LOUISIANA-RN,65347,2022-01-22,2022-01-24
MAINE,27995,2022-01-22,2022-01-24
MARYLAND,86784,2022-01-22,2022-01-24
MASSACHUSETTS,154287,2022-01-22,2022-01-24
MICHIGAN (Non-Participating),NA,2022-01-22,2022-01-24
MINNESOTA,119882,2022-01-22,2022-01-24
MISSISSIPPI,50660,2022-01-22,2022-01-24
MISSOURI,116570,2022-01-22,2022-01-24
MONTANA,20391,2022-01-22,2022-01-24
NEBRASKA,31395,2022-01-22,2022-01-24
NEVADA,51874,2022-01-22,2022-01-24
NEW HAMPSHIRE,25737,2022-01-22,2022-01-24
NEW JERSEY,140235,2022-01-22,2022-01-24
NEW MEXICO,30141,2022-01-22,2022-01-24
NEW YORK,356880,2022-01-22,2022-01-24
NORTH CAROLINA,148976,2022-01-22,2022-01-24
NORTH DAKOTA,15869,2022-01-22,2022-01-24
NORTHERN MARIANA ISLANDS,3123,2022-01-22,2022-01-24
OHIO,221770,2022-01-22,2022-01-24
OKLAHOMA,52166,2022-01-22,2022-01-24
OREGON,73727,2022-01-22,2022-01-24
PENNSYLVANIA,232937,2022-01-22,2022-01-24
RHODE ISLAND,27516,2022-01-22,2022-01-24
SOUTH CAROLINA,77614,2022-01-22,2022-01-24
SOUTH DAKOTA,19262,2022-01-22,2022-01-24
TENNESSEE,110233,2022-01-22,2022-01-24
TEXAS,365428,2022-01-22,2022-01-24
UTAH,40340,2022-01-22,2022-01-24
VERMONT,20984,2022-01-22,2022-01-24
VIRGIN ISLANDS,1313,2022-01-22,2022-01-24
VIRGINIA,112307,2022-01-22,2022-01-24
WASHINGTON,117741,2022-01-22,2022-01-24
WEST VIRGINIA-PN (Non-Participating),NA,2022-01-22,2022-01-24
WEST VIRGINIA-RN,33420,2022-01-22,2022-01-24
WISCONSIN,111668,2022-01-22,2022-01-24
WYOMING,8932,2022-01-22,2022-01-24
TOTALS,5081336,2022-01-22,2022-01-24
