state,counts_lpn,updated_date,scrape_date
ALABAMA,16695,2026-07-29,2026-07-29
ALASKA,959,2026-07-29,2026-07-29
AMERICAN SAMOA,72,2026-07-29,2026-07-29
ARIZONA,11392,2026-07-29,2026-07-29
ARKANSAS,13923,2026-07-29,2026-07-29
CALIFORNIA-RN (Non-Participating),NA,2026-07-29,2026-07-29
CALIFORNIA-VN,118312,2026-07-29,2026-07-29
COLORADO,8200,2026-07-29,2026-07-29
CONNECTICUT,12578,2026-07-29,2026-07-29
DELAWARE,3159,2026-07-29,2026-07-29
DISTRICT OF COLUMBIA,2185,2026-07-29,2026-07-29
FLORIDA,62188,2026-07-29,2026-07-29
GEORGIA,29066,2026-07-29,2026-07-29
GUAM,193,2026-07-29,2026-07-29
HAWAII,2015,2026-07-29,2026-07-29
IDAHO,3560,2026-07-29,2026-07-29
ILLINOIS,26686,2026-07-29,2026-07-29
INDIANA,22121,2026-07-29,2026-07-29
IOWA,9081,2026-07-29,2026-07-29
KANSAS,9301,2026-07-29,2026-07-29
KENTUCKY,12851,2026-07-29,2026-07-29
LOUISIANA-PN,22005,2026-07-29,2026-07-29
LOUISIANA-RN (Non-Participating),NA,2026-07-29,2026-07-29
MAINE,1550,2026-07-29,2026-07-29
MARYLAND,11383,2026-07-29,2026-07-29
MASSACHUSETTS,19563,2026-07-29,2026-07-29
MICHIGAN,20900,2026-07-29,2026-07-29
MINNESOTA,17256,2026-07-29,2026-07-29
MISSISSIPPI,13736,2026-07-29,2026-07-29
MISSOURI,21094,2026-07-29,2026-07-29
MONTANA,2157,2026-07-29,2026-07-29
NEBRASKA,5071,2026-07-29,2026-07-29
NEVADA,4803,2026-07-29,2026-07-29
NEW HAMPSHIRE,3107,2026-07-29,2026-07-29
NEW JERSEY,23487,2026-07-29,2026-07-29
NEW MEXICO,2560,2026-07-29,2026-07-29
NEW YORK,80689,2026-07-29,2026-07-29
NORTH CAROLINA,22816,2026-07-29,2026-07-29
NORTH DAKOTA,2625,2026-07-29,2026-07-29
NORTHERN MARIANA ISLANDS,49,2026-07-29,2026-07-29
OHIO,56665,2026-07-29,2026-07-29
OKLAHOMA,17164,2026-07-29,2026-07-29
OREGON,6906,2026-07-29,2026-07-29
PENNSYLVANIA,46546,2026-07-29,2026-07-29
RHODE ISLAND,2607,2026-07-29,2026-07-29
SOUTH CAROLINA,12191,2026-07-29,2026-07-29
SOUTH DAKOTA,2796,2026-07-29,2026-07-29
TENNESSEE,29207,2026-07-29,2026-07-29
TEXAS,100398,2026-07-29,2026-07-29
UTAH,2647,2026-07-29,2026-07-29
VERMONT,1307,2026-07-29,2026-07-29
VIRGIN ISLANDS,80,2026-07-29,2026-07-29
VIRGINIA,26246,2026-07-29,2026-07-29
WASHINGTON,9975,2026-07-29,2026-07-29
WEST VIRGINIA-PN,6974,2026-07-29,2026-07-29
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-29,2026-07-29
WISCONSIN,12053,2026-07-29,2026-07-29
WYOMING,964,2026-07-29,2026-07-29
TOTALS,974114,2026-07-29,2026-07-29
