state,counts_all,updated_date,scrape_date
ALABAMA,130392,2024-07-26,2024-07-26
ALASKA,23751,2024-07-26,2024-07-26
AMERICAN SAMOA,310,2024-07-26,2024-07-26
ARIZONA,127908,2024-07-26,2024-07-26
ARKANSAS,61895,2024-07-26,2024-07-26
CALIFORNIA,636586,2024-07-26,2024-07-26
COLORADO,99550,2024-07-26,2024-07-26
CONNECTICUT,94649,2024-07-26,2024-07-26
DELAWARE,23933,2024-07-26,2024-07-26
DISTRICT OF COLUMBIA,50420,2024-07-26,2024-07-26
FLORIDA,446974,2024-07-26,2024-07-26
GEORGIA,173470,2024-07-26,2024-07-26
GUAM,1324,2024-07-26,2024-07-26
HAWAII,37735,2024-07-26,2024-07-26
IDAHO,32321,2024-07-26,2024-07-26
ILLINOIS,272354,2024-07-26,2024-07-26
INDIANA,152129,2024-07-26,2024-07-26
IOWA,67389,2024-07-26,2024-07-26
KANSAS,63006,2024-07-26,2024-07-26
KENTUCKY,90665,2024-07-26,2024-07-26
LOUISIANA,88444,2024-07-26,2024-07-26
MAINE,30686,2024-07-26,2024-07-26
MARYLAND,100998,2024-07-26,2024-07-26
MASSACHUSETTS,182579,2024-07-26,2024-07-26
MICHIGAN,198169,2024-07-26,2024-07-26
MINNESOTA,153534,2024-07-26,2024-07-26
MISSISSIPPI,67939,2024-07-26,2024-07-26
MISSOURI,145094,2024-07-26,2024-07-26
MONTANA,26229,2024-07-26,2024-07-26
NEBRASKA,39469,2024-07-26,2024-07-26
NEVADA,65018,2024-07-26,2024-07-26
NEW HAMPSHIRE,30387,2024-07-26,2024-07-26
NEW JERSEY,168057,2024-07-26,2024-07-26
NEW MEXICO,36316,2024-07-26,2024-07-26
NEW YORK,543299,2024-07-26,2024-07-26
NORTH CAROLINA,185006,2024-07-26,2024-07-26
NORTH DAKOTA,20522,2024-07-26,2024-07-26
NORTHERN MARIANA ISLANDS,4752,2024-07-26,2024-07-26
OHIO,286204,2024-07-26,2024-07-26
OKLAHOMA,70536,2024-07-26,2024-07-26
OREGON,92397,2024-07-26,2024-07-26
PENNSYLVANIA,290161,2024-07-26,2024-07-26
RHODE ISLAND,27679,2024-07-26,2024-07-26
SOUTH CAROLINA,93807,2024-07-26,2024-07-26
SOUTH DAKOTA,22674,2024-07-26,2024-07-26
TENNESSEE,146253,2024-07-26,2024-07-26
TEXAS,515631,2024-07-26,2024-07-26
UTAH,49048,2024-07-26,2024-07-26
VERMONT,14207,2024-07-26,2024-07-26
VIRGIN ISLANDS,1300,2024-07-26,2024-07-26
VIRGINIA,146832,2024-07-26,2024-07-26
WASHINGTON,120848,2024-07-26,2024-07-26
WEST VIRGINIA,45270,2024-07-26,2024-07-26
WISCONSIN,123547,2024-07-26,2024-07-26
WYOMING,10366,2024-07-26,2024-07-26
