state,counts_lpn,updated_date,scrape_date
ALABAMA,15383,2024-12-28,2024-12-28
ALASKA,681,2024-12-28,2024-12-28
AMERICAN SAMOA,5,2024-12-28,2024-12-28
ARIZONA,10925,2024-12-28,2024-12-28
ARKANSAS,13867,2024-12-28,2024-12-28
CALIFORNIA-RN (Non-Participating),NA,2024-12-28,2024-12-28
CALIFORNIA-VN,113312,2024-12-28,2024-12-28
COLORADO,7309,2024-12-28,2024-12-28
CONNECTICUT,12707,2024-12-28,2024-12-28
DELAWARE,3036,2024-12-28,2024-12-28
DISTRICT OF COLUMBIA,2794,2024-12-28,2024-12-28
FLORIDA,64858,2024-12-28,2024-12-28
GEORGIA,30181,2024-12-28,2024-12-28
GUAM,190,2024-12-28,2024-12-28
HAWAII,2152,2024-12-28,2024-12-28
IDAHO,3169,2024-12-28,2024-12-28
ILLINOIS,27113,2024-12-28,2024-12-28
INDIANA,19726,2024-12-28,2024-12-28
IOWA,8773,2024-12-28,2024-12-28
KANSAS,9153,2024-12-28,2024-12-28
KENTUCKY,12336,2024-12-28,2024-12-28
LOUISIANA-PN,22097,2024-12-28,2024-12-28
LOUISIANA-RN (Non-Participating),NA,2024-12-28,2024-12-28
MAINE,1657,2024-12-28,2024-12-28
MARYLAND,11168,2024-12-28,2024-12-28
MASSACHUSETTS,20077,2024-12-28,2024-12-28
MICHIGAN,20675,2024-12-28,2024-12-28
MINNESOTA,17637,2024-12-28,2024-12-28
MISSISSIPPI,14025,2024-12-28,2024-12-28
MISSOURI,22485,2024-12-28,2024-12-28
MONTANA,2236,2024-12-28,2024-12-28
NEBRASKA,5318,2024-12-28,2024-12-28
NEVADA,4750,2024-12-28,2024-12-28
NEW HAMPSHIRE,3120,2024-12-28,2024-12-28
NEW JERSEY,24037,2024-12-28,2024-12-28
NEW MEXICO,2403,2024-12-28,2024-12-28
NEW YORK,76163,2024-12-28,2024-12-28
NORTH CAROLINA,22997,2024-12-28,2024-12-28
NORTH DAKOTA,3030,2024-12-28,2024-12-28
NORTHERN MARIANA ISLANDS,56,2024-12-28,2024-12-28
OHIO,49857,2024-12-28,2024-12-28
OKLAHOMA,17182,2024-12-28,2024-12-28
OREGON,6543,2024-12-28,2024-12-28
PENNSYLVANIA,48797,2024-12-28,2024-12-28
RHODE ISLAND,2729,2024-12-28,2024-12-28
SOUTH CAROLINA,12182,2024-12-28,2024-12-28
SOUTH DAKOTA,2740,2024-12-28,2024-12-28
TENNESSEE,29422,2024-12-28,2024-12-28
TEXAS,101588,2024-12-28,2024-12-28
UTAH,2641,2024-12-28,2024-12-28
VERMONT,1540,2024-12-28,2024-12-28
VIRGIN ISLANDS,80,2024-12-28,2024-12-28
VIRGINIA,26319,2024-12-28,2024-12-28
WASHINGTON,10345,2024-12-28,2024-12-28
WEST VIRGINIA-PN,7471,2024-12-28,2024-12-28
WEST VIRGINIA-RN (Non-Participating),NA,2024-12-28,2024-12-28
WISCONSIN,12012,2024-12-28,2024-12-28
WYOMING,1026,2024-12-28,2024-12-28
TOTALS,964075,2024-12-28,2024-12-28
