state,counts_rn,updated_date,scrape_date
ALABAMA,88109,2025-03-26,2025-03-26
ALASKA,19362,2025-03-26,2025-03-26
AMERICAN SAMOA,83,2025-03-26,2025-03-26
ARIZONA,116307,2025-03-26,2025-03-26
ARKANSAS,48232,2025-03-26,2025-03-26
CALIFORNIA-RN,559919,2025-03-26,2025-03-26
CALIFORNIA-VN (Non-Participating),NA,2025-03-26,2025-03-26
COLORADO,89405,2025-03-26,2025-03-26
CONNECTICUT,81572,2025-03-26,2025-03-26
DELAWARE,21824,2025-03-26,2025-03-26
DISTRICT OF COLUMBIA,43599,2025-03-26,2025-03-26
FLORIDA,385862,2025-03-26,2025-03-26
GEORGIA,143451,2025-03-26,2025-03-26
GUAM,1269,2025-03-26,2025-03-26
HAWAII,40153,2025-03-26,2025-03-26
IDAHO,30408,2025-03-26,2025-03-26
ILLINOIS,238498,2025-03-26,2025-03-26
INDIANA,133859,2025-03-26,2025-03-26
IOWA,58248,2025-03-26,2025-03-26
KANSAS,53176,2025-03-26,2025-03-26
KENTUCKY,76658,2025-03-26,2025-03-26
LOUISIANA-PN (Non-Participating),NA,2025-03-26,2025-03-26
LOUISIANA-RN,66596,2025-03-26,2025-03-26
MAINE,28782,2025-03-26,2025-03-26
MARYLAND,90041,2025-03-26,2025-03-26
MASSACHUSETTS,160572,2025-03-26,2025-03-26
MICHIGAN,177107,2025-03-26,2025-03-26
MINNESOTA,134934,2025-03-26,2025-03-26
MISSISSIPPI,52007,2025-03-26,2025-03-26
MISSOURI,123772,2025-03-26,2025-03-26
MONTANA,24597,2025-03-26,2025-03-26
NEBRASKA,31561,2025-03-26,2025-03-26
NEVADA,60974,2025-03-26,2025-03-26
NEW HAMPSHIRE,27522,2025-03-26,2025-03-26
NEW JERSEY,151449,2025-03-26,2025-03-26
NEW MEXICO,34278,2025-03-26,2025-03-26
NEW YORK,496925,2025-03-26,2025-03-26
NORTH CAROLINA,162652,2025-03-26,2025-03-26
NORTH DAKOTA,16995,2025-03-26,2025-03-26
NORTHERN MARIANA ISLANDS,4470,2025-03-26,2025-03-26
OHIO,236337,2025-03-26,2025-03-26
OKLAHOMA,53660,2025-03-26,2025-03-26
OREGON,88822,2025-03-26,2025-03-26
PENNSYLVANIA,240686,2025-03-26,2025-03-26
RHODE ISLAND,20319,2025-03-26,2025-03-26
SOUTH CAROLINA,85778,2025-03-26,2025-03-26
SOUTH DAKOTA,20068,2025-03-26,2025-03-26
TENNESSEE,116969,2025-03-26,2025-03-26
TEXAS,420518,2025-03-26,2025-03-26
UTAH,43953,2025-03-26,2025-03-26
VERMONT,13317,2025-03-26,2025-03-26
VIRGIN ISLANDS,1331,2025-03-26,2025-03-26
VIRGINIA,121820,2025-03-26,2025-03-26
WASHINGTON,108615,2025-03-26,2025-03-26
WEST VIRGINIA-PN (Non-Participating),NA,2025-03-26,2025-03-26
WEST VIRGINIA-RN,34284,2025-03-26,2025-03-26
WISCONSIN,116686,2025-03-26,2025-03-26
WYOMING,8316,2025-03-26,2025-03-26
TOTALS,5806707,2025-03-26,2025-03-26
