state,counts_all,updated_date,scrape_date
ALABAMA,107532,2025-10-10,2025-10-10
ALASKA,22413,2025-10-10,2025-10-10
AMERICAN SAMOA,221,2025-10-10,2025-10-10
ARIZONA,126634,2025-10-10,2025-10-10
ARKANSAS,62833,2025-10-10,2025-10-10
CALIFORNIA,699842,2025-10-10,2025-10-10
COLORADO,100293,2025-10-10,2025-10-10
CONNECTICUT,95721,2025-10-10,2025-10-10
DELAWARE,22080,2025-10-10,2025-10-10
DISTRICT OF COLUMBIA,50759,2025-10-10,2025-10-10
FLORIDA,445202,2025-10-10,2025-10-10
GEORGIA,176259,2025-10-10,2025-10-10
GUAM,1290,2025-10-10,2025-10-10
HAWAII,35208,2025-10-10,2025-10-10
IDAHO,31232,2025-10-10,2025-10-10
ILLINOIS,275440,2025-10-10,2025-10-10
INDIANA,159719,2025-10-10,2025-10-10
IOWA,67753,2025-10-10,2025-10-10
KANSAS,62812,2025-10-10,2025-10-10
KENTUCKY,92618,2025-10-10,2025-10-10
LOUISIANA,90446,2025-10-10,2025-10-10
MAINE,30481,2025-10-10,2025-10-10
MARYLAND,102537,2025-10-10,2025-10-10
MASSACHUSETTS,189313,2025-10-10,2025-10-10
MICHIGAN,201623,2025-10-10,2025-10-10
MINNESOTA,156758,2025-10-10,2025-10-10
MISSISSIPPI,68704,2025-10-10,2025-10-10
MISSOURI,141679,2025-10-10,2025-10-10
MONTANA,28709,2025-10-10,2025-10-10
NEBRASKA,38447,2025-10-10,2025-10-10
NEVADA,67214,2025-10-10,2025-10-10
NEW HAMPSHIRE,30942,2025-10-10,2025-10-10
NEW JERSEY,174724,2025-10-10,2025-10-10
NEW MEXICO,37102,2025-10-10,2025-10-10
NEW YORK,600190,2025-10-10,2025-10-10
NORTH CAROLINA,188376,2025-10-10,2025-10-10
NORTH DAKOTA,20626,2025-10-10,2025-10-10
NORTHERN MARIANA ISLANDS,4122,2025-10-10,2025-10-10
OHIO,293279,2025-10-10,2025-10-10
OKLAHOMA,72358,2025-10-10,2025-10-10
OREGON,97697,2025-10-10,2025-10-10
PENNSYLVANIA,292752,2025-10-10,2025-10-10
RHODE ISLAND,24189,2025-10-10,2025-10-10
SOUTH CAROLINA,102033,2025-10-10,2025-10-10
SOUTH DAKOTA,23099,2025-10-10,2025-10-10
TENNESSEE,147144,2025-10-10,2025-10-10
TEXAS,528401,2025-10-10,2025-10-10
UTAH,48777,2025-10-10,2025-10-10
VERMONT,13288,2025-10-10,2025-10-10
VIRGIN ISLANDS,1257,2025-10-10,2025-10-10
VIRGINIA,149701,2025-10-10,2025-10-10
WASHINGTON,120704,2025-10-10,2025-10-10
WEST VIRGINIA,43051,2025-10-10,2025-10-10
WISCONSIN,131613,2025-10-10,2025-10-10
WYOMING,9519,2025-10-10,2025-10-10
