state,counts_rn,updated_date,scrape_date
ALABAMA,95653,2022-06-02,2022-06-03
ALASKA,19508,2022-06-02,2022-06-03
AMERICAN SAMOA,166,2022-06-02,2022-06-03
ARIZONA,106179,2022-06-02,2022-06-03
ARKANSAS,45425,2022-06-02,2022-06-03
CALIFORNIA-RN,474416,2022-06-02,2022-06-03
CALIFORNIA-VN (Non-Participating),NA,2022-06-02,2022-06-03
COLORADO,83920,2022-06-02,2022-06-03
CONNECTICUT,84912,2022-06-02,2022-06-03
DELAWARE,20045,2022-06-02,2022-06-03
DISTRICT OF COLUMBIA,31857,2022-06-02,2022-06-03
FLORIDA,353010,2022-06-02,2022-06-03
GEORGIA,137037,2022-06-02,2022-06-03
GUAM,1662,2022-06-02,2022-06-03
HAWAII,29718,2022-06-02,2022-06-03
IDAHO,27261,2022-06-02,2022-06-03
ILLINOIS,225436,2022-06-02,2022-06-03
INDIANA,123057,2022-06-02,2022-06-03
IOWA,58991,2022-06-02,2022-06-03
KANSAS,53165,2022-06-02,2022-06-03
KENTUCKY,74335,2022-06-02,2022-06-03
LOUISIANA-PN (Non-Participating),NA,2022-06-02,2022-06-03
LOUISIANA-RN,63998,2022-06-02,2022-06-03
MAINE,28294,2022-06-02,2022-06-03
MARYLAND,87389,2022-06-02,2022-06-03
MASSACHUSETTS,159479,2022-06-02,2022-06-03
MICHIGAN (Non-Participating),NA,2022-06-02,2022-06-03
MINNESOTA,120821,2022-06-02,2022-06-03
MISSISSIPPI,51418,2022-06-02,2022-06-03
MISSOURI,118481,2022-06-02,2022-06-03
MONTANA,20319,2022-06-02,2022-06-03
NEBRASKA,31915,2022-06-02,2022-06-03
NEVADA,54401,2022-06-02,2022-06-03
NEW HAMPSHIRE,25955,2022-06-02,2022-06-03
NEW JERSEY,142253,2022-06-02,2022-06-03
NEW MEXICO,30551,2022-06-02,2022-06-03
NEW YORK,365830,2022-06-02,2022-06-03
NORTH CAROLINA,150351,2022-06-02,2022-06-03
NORTH DAKOTA,16456,2022-06-02,2022-06-03
NORTHERN MARIANA ISLANDS,3518,2022-06-02,2022-06-03
OHIO,228764,2022-06-02,2022-06-03
OKLAHOMA,50872,2022-06-02,2022-06-03
OREGON,76075,2022-06-02,2022-06-03
PENNSYLVANIA,233587,2022-06-02,2022-06-03
RHODE ISLAND,26524,2022-06-02,2022-06-03
SOUTH CAROLINA,79077,2022-06-02,2022-06-03
SOUTH DAKOTA,19396,2022-06-02,2022-06-03
TENNESSEE,111140,2022-06-02,2022-06-03
TEXAS,370490,2022-06-02,2022-06-03
UTAH,41759,2022-06-02,2022-06-03
VERMONT,21156,2022-06-02,2022-06-03
VIRGIN ISLANDS,1475,2022-06-02,2022-06-03
VIRGINIA,113216,2022-06-02,2022-06-03
WASHINGTON,121655,2022-06-02,2022-06-03
WEST VIRGINIA-PN (Non-Participating),NA,2022-06-02,2022-06-03
WEST VIRGINIA-RN,34725,2022-06-02,2022-06-03
WISCONSIN,114195,2022-06-02,2022-06-03
WYOMING,9278,2022-06-02,2022-06-03
TOTALS,5170566,2022-06-02,2022-06-03
