state,counts_lpn,updated_date,scrape_date
ALABAMA,17240,2022-07-30,2022-07-31
ALASKA,819,2022-07-30,2022-07-31
AMERICAN SAMOA,132,2022-07-30,2022-07-31
ARIZONA,11312,2022-07-30,2022-07-31
ARKANSAS,14221,2022-07-30,2022-07-31
CALIFORNIA-RN (Non-Participating),NA,2022-07-30,2022-07-31
CALIFORNIA-VN,107327,2022-07-30,2022-07-31
COLORADO,8334,2022-07-30,2022-07-31
CONNECTICUT,14223,2022-07-30,2022-07-31
DELAWARE,2811,2022-07-30,2022-07-31
DISTRICT OF COLUMBIA,2231,2022-07-30,2022-07-31
FLORIDA,64389,2022-07-30,2022-07-31
GEORGIA,29882,2022-07-30,2022-07-31
GUAM,218,2022-07-30,2022-07-31
HAWAII,1870,2022-07-30,2022-07-31
IDAHO,3624,2022-07-30,2022-07-31
ILLINOIS,26265,2022-07-30,2022-07-31
INDIANA,23476,2022-07-30,2022-07-31
IOWA,10071,2022-07-30,2022-07-31
KANSAS,9680,2022-07-30,2022-07-31
KENTUCKY,13341,2022-07-30,2022-07-31
LOUISIANA-PN,21449,2022-07-30,2022-07-31
LOUISIANA-RN (Non-Participating),NA,2022-07-30,2022-07-31
MAINE,1873,2022-07-30,2022-07-31
MARYLAND,11252,2022-07-30,2022-07-31
MASSACHUSETTS,20490,2022-07-30,2022-07-31
MICHIGAN (Non-Participating),NA,2022-07-30,2022-07-31
MINNESOTA,19261,2022-07-30,2022-07-31
MISSISSIPPI,13146,2022-07-30,2022-07-31
MISSOURI,22204,2022-07-30,2022-07-31
MONTANA,2367,2022-07-30,2022-07-31
NEBRASKA,5496,2022-07-30,2022-07-31
NEVADA,4581,2022-07-30,2022-07-31
NEW HAMPSHIRE,3104,2022-07-30,2022-07-31
NEW JERSEY,23005,2022-07-30,2022-07-31
NEW MEXICO,2454,2022-07-30,2022-07-31
NEW YORK,69410,2022-07-30,2022-07-31
NORTH CAROLINA,22732,2022-07-30,2022-07-31
NORTH DAKOTA,3202,2022-07-30,2022-07-31
NORTHERN MARIANA ISLANDS,56,2022-07-30,2022-07-31
OHIO,55575,2022-07-30,2022-07-31
OKLAHOMA,16255,2022-07-30,2022-07-31
OREGON,6115,2022-07-30,2022-07-31
PENNSYLVANIA,46683,2022-07-30,2022-07-31
RHODE ISLAND,2594,2022-07-30,2022-07-31
SOUTH CAROLINA,11827,2022-07-30,2022-07-31
SOUTH DAKOTA,2698,2022-07-30,2022-07-31
TENNESSEE,29958,2022-07-30,2022-07-31
TEXAS,104537,2022-07-30,2022-07-31
UTAH,2583,2022-07-30,2022-07-31
VERMONT,1794,2022-07-30,2022-07-31
VIRGIN ISLANDS,108,2022-07-30,2022-07-31
VIRGINIA,26848,2022-07-30,2022-07-31
WASHINGTON,11035,2022-07-30,2022-07-31
WEST VIRGINIA-PN,7552,2022-07-30,2022-07-31
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-30,2022-07-31
WISCONSIN,15712,2022-07-30,2022-07-31
WYOMING,982,2022-07-30,2022-07-31
TOTALS,950404,2022-07-30,2022-07-31
