state,counts_lpn,updated_date,scrape_date
ALABAMA,15832,2025-03-22,2025-03-23
ALASKA,714,2025-03-22,2025-03-23
AMERICAN SAMOA,14,2025-03-22,2025-03-23
ARIZONA,11054,2025-03-22,2025-03-23
ARKANSAS,13793,2025-03-22,2025-03-23
CALIFORNIA-RN (Non-Participating),NA,2025-03-22,2025-03-23
CALIFORNIA-VN,113859,2025-03-22,2025-03-23
COLORADO,7437,2025-03-22,2025-03-23
CONNECTICUT,12629,2025-03-22,2025-03-23
DELAWARE,3107,2025-03-22,2025-03-23
DISTRICT OF COLUMBIA,2864,2025-03-22,2025-03-23
FLORIDA,65655,2025-03-22,2025-03-23
GEORGIA,30549,2025-03-22,2025-03-23
GUAM,190,2025-03-22,2025-03-23
HAWAII,2245,2025-03-22,2025-03-23
IDAHO,3233,2025-03-22,2025-03-23
ILLINOIS,27531,2025-03-22,2025-03-23
INDIANA,20311,2025-03-22,2025-03-23
IOWA,8721,2025-03-22,2025-03-23
KANSAS,9112,2025-03-22,2025-03-23
KENTUCKY,12498,2025-03-22,2025-03-23
LOUISIANA-PN,21285,2025-03-22,2025-03-23
LOUISIANA-RN (Non-Participating),NA,2025-03-22,2025-03-23
MAINE,1648,2025-03-22,2025-03-23
MARYLAND,11180,2025-03-22,2025-03-23
MASSACHUSETTS,20302,2025-03-22,2025-03-23
MICHIGAN,20639,2025-03-22,2025-03-23
MINNESOTA,17549,2025-03-22,2025-03-23
MISSISSIPPI,14318,2025-03-22,2025-03-23
MISSOURI,22851,2025-03-22,2025-03-23
MONTANA,2123,2025-03-22,2025-03-23
NEBRASKA,5396,2025-03-22,2025-03-23
NEVADA,4759,2025-03-22,2025-03-23
NEW HAMPSHIRE,3177,2025-03-22,2025-03-23
NEW JERSEY,24356,2025-03-22,2025-03-23
NEW MEXICO,2410,2025-03-22,2025-03-23
NEW YORK,76559,2025-03-22,2025-03-23
NORTH CAROLINA,22953,2025-03-22,2025-03-23
NORTH DAKOTA,2632,2025-03-22,2025-03-23
NORTHERN MARIANA ISLANDS,54,2025-03-22,2025-03-23
OHIO,50896,2025-03-22,2025-03-23
OKLAHOMA,17084,2025-03-22,2025-03-23
OREGON,6535,2025-03-22,2025-03-23
PENNSYLVANIA,49445,2025-03-22,2025-03-23
RHODE ISLAND,2309,2025-03-22,2025-03-23
SOUTH CAROLINA,12356,2025-03-22,2025-03-23
SOUTH DAKOTA,2769,2025-03-22,2025-03-23
TENNESSEE,29271,2025-03-22,2025-03-23
TEXAS,101536,2025-03-22,2025-03-23
UTAH,2665,2025-03-22,2025-03-23
VERMONT,1566,2025-03-22,2025-03-23
VIRGIN ISLANDS,77,2025-03-22,2025-03-23
VIRGINIA,26267,2025-03-22,2025-03-23
WASHINGTON,10311,2025-03-22,2025-03-23
WEST VIRGINIA-PN,7624,2025-03-22,2025-03-23
WEST VIRGINIA-RN (Non-Participating),NA,2025-03-22,2025-03-23
WISCONSIN,12398,2025-03-22,2025-03-23
WYOMING,704,2025-03-22,2025-03-23
TOTALS,969352,2025-03-22,2025-03-23
