state,counts_lpn,updated_date,scrape_date
ALABAMA,16781,2025-11-05,2025-11-05
ALASKA,831,2025-11-05,2025-11-05
AMERICAN SAMOA,66,2025-11-05,2025-11-05
ARIZONA,10830,2025-11-05,2025-11-05
ARKANSAS,13724,2025-11-05,2025-11-05
CALIFORNIA-RN (Non-Participating),NA,2025-11-05,2025-11-05
CALIFORNIA-VN,115241,2025-11-05,2025-11-05
COLORADO,7838,2025-11-05,2025-11-05
CONNECTICUT,12809,2025-11-05,2025-11-05
DELAWARE,3344,2025-11-05,2025-11-05
DISTRICT OF COLUMBIA,3001,2025-11-05,2025-11-05
FLORIDA,58722,2025-11-05,2025-11-05
GEORGIA,28078,2025-11-05,2025-11-05
GUAM,178,2025-11-05,2025-11-05
HAWAII,1787,2025-11-05,2025-11-05
IDAHO,3413,2025-11-05,2025-11-05
ILLINOIS,25065,2025-11-05,2025-11-05
INDIANA,21230,2025-11-05,2025-11-05
IOWA,8944,2025-11-05,2025-11-05
KANSAS,9100,2025-11-05,2025-11-05
KENTUCKY,12098,2025-11-05,2025-11-05
LOUISIANA-PN,22079,2025-11-05,2025-11-05
LOUISIANA-RN (Non-Participating),NA,2025-11-05,2025-11-05
MAINE,1601,2025-11-05,2025-11-05
MARYLAND,11300,2025-11-05,2025-11-05
MASSACHUSETTS,21320,2025-11-05,2025-11-05
MICHIGAN,20789,2025-11-05,2025-11-05
MINNESOTA,17339,2025-11-05,2025-11-05
MISSISSIPPI,14922,2025-11-05,2025-11-05
MISSOURI,23725,2025-11-05,2025-11-05
MONTANA,2196,2025-11-05,2025-11-05
NEBRASKA,5671,2025-11-05,2025-11-05
NEVADA,4780,2025-11-05,2025-11-05
NEW HAMPSHIRE,3162,2025-11-05,2025-11-05
NEW JERSEY,23986,2025-11-05,2025-11-05
NEW MEXICO,2468,2025-11-05,2025-11-05
NEW YORK,78737,2025-11-05,2025-11-05
NORTH CAROLINA,23036,2025-11-05,2025-11-05
NORTH DAKOTA,2847,2025-11-05,2025-11-05
NORTHERN MARIANA ISLANDS,53,2025-11-05,2025-11-05
OHIO,53739,2025-11-05,2025-11-05
OKLAHOMA,16398,2025-11-05,2025-11-05
OREGON,6741,2025-11-05,2025-11-05
PENNSYLVANIA,51241,2025-11-05,2025-11-05
RHODE ISLAND,2632,2025-11-05,2025-11-05
SOUTH CAROLINA,12752,2025-11-05,2025-11-05
SOUTH DAKOTA,2830,2025-11-05,2025-11-05
TENNESSEE,29379,2025-11-05,2025-11-05
TEXAS,100807,2025-11-05,2025-11-05
UTAH,2743,2025-11-05,2025-11-05
VERMONT,1776,2025-11-05,2025-11-05
VIRGIN ISLANDS,79,2025-11-05,2025-11-05
VIRGINIA,26195,2025-11-05,2025-11-05
WASHINGTON,10649,2025-11-05,2025-11-05
WEST VIRGINIA-PN,7402,2025-11-05,2025-11-05
WEST VIRGINIA-RN (Non-Participating),NA,2025-11-05,2025-11-05
WISCONSIN,10714,2025-11-05,2025-11-05
WYOMING,827,2025-11-05,2025-11-05
TOTALS,969995,2025-11-05,2025-11-05
