state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-05,2026-09-05
ALASKA,24958,2026-09-05,2026-09-05
AMERICAN SAMOA,174,2026-09-05,2026-09-05
ARIZONA,116611,2026-09-05,2026-09-05
ARKANSAS,50141,2026-09-05,2026-09-05
CALIFORNIA-RN,623344,2026-09-05,2026-09-05
CALIFORNIA-VN (Non-Participating),NA,2026-09-05,2026-09-05
COLORADO,93451,2026-09-05,2026-09-05
CONNECTICUT,75928,2026-09-05,2026-09-05
DELAWARE,20014,2026-09-05,2026-09-05
DISTRICT OF COLUMBIA,46148,2026-09-05,2026-09-05
FLORIDA,387364,2026-09-05,2026-09-05
GEORGIA,151470,2026-09-05,2026-09-05
GUAM,1311,2026-09-05,2026-09-05
HAWAII,38530,2026-09-05,2026-09-05
IDAHO,30333,2026-09-05,2026-09-05
ILLINOIS,242167,2026-09-05,2026-09-05
INDIANA,134735,2026-09-05,2026-09-05
IOWA,59524,2026-09-05,2026-09-05
KANSAS,54175,2026-09-05,2026-09-05
KENTUCKY,81508,2026-09-05,2026-09-05
LOUISIANA-PN (Non-Participating),NA,2026-09-05,2026-09-05
LOUISIANA-RN,69251,2026-09-05,2026-09-05
MAINE,29006,2026-09-05,2026-09-05
MARYLAND,91189,2026-09-05,2026-09-05
MASSACHUSETTS,162160,2026-09-05,2026-09-05
MICHIGAN,192227,2026-09-05,2026-09-05
MINNESOTA,141167,2026-09-05,2026-09-05
MISSISSIPPI,56563,2026-09-05,2026-09-05
MISSOURI,122935,2026-09-05,2026-09-05
MONTANA,27486,2026-09-05,2026-09-05
NEBRASKA,34453,2026-09-05,2026-09-05
NEVADA,65299,2026-09-05,2026-09-05
NEW HAMPSHIRE,28082,2026-09-05,2026-09-05
NEW JERSEY,151654,2026-09-05,2026-09-05
NEW MEXICO,35824,2026-09-05,2026-09-05
NEW YORK,563499,2026-09-05,2026-09-05
NORTH CAROLINA,169687,2026-09-05,2026-09-05
NORTH DAKOTA,17955,2026-09-05,2026-09-05
NORTHERN MARIANA ISLANDS,3591,2026-09-05,2026-09-05
OHIO,235808,2026-09-05,2026-09-05
OKLAHOMA,56519,2026-09-05,2026-09-05
OREGON,93564,2026-09-05,2026-09-05
PENNSYLVANIA,239972,2026-09-05,2026-09-05
RHODE ISLAND,21482,2026-09-05,2026-09-05
SOUTH CAROLINA,89051,2026-09-05,2026-09-05
SOUTH DAKOTA,20736,2026-09-05,2026-09-05
TENNESSEE,120000,2026-09-05,2026-09-05
TEXAS,437869,2026-09-05,2026-09-05
UTAH,49215,2026-09-05,2026-09-05
VERMONT,12594,2026-09-05,2026-09-05
VIRGIN ISLANDS,1199,2026-09-05,2026-09-05
VIRGINIA,125719,2026-09-05,2026-09-05
WASHINGTON,108210,2026-09-05,2026-09-05
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-05,2026-09-05
WEST VIRGINIA-RN,33150,2026-09-05,2026-09-05
WISCONSIN,115837,2026-09-05,2026-09-05
WYOMING,9214,2026-09-05,2026-09-05
TOTALS,6057666,2026-09-05,2026-09-05
