state,counts_lpn,updated_date,scrape_date
ALABAMA,17126,2021-11-04,2021-11-06
ALASKA,739,2021-11-04,2021-11-06
AMERICAN SAMOA,132,2021-11-04,2021-11-06
ARIZONA,10745,2021-11-04,2021-11-06
ARKANSAS,14182,2021-11-04,2021-11-06
CALIFORNIA-RN (Non-Participating),NA,2021-11-04,2021-11-06
CALIFORNIA-VN,105274,2021-11-04,2021-11-06
COLORADO,7962,2021-11-04,2021-11-06
CONNECTICUT,13730,2021-11-04,2021-11-06
DELAWARE,3145,2021-11-04,2021-11-06
DISTRICT OF COLUMBIA,2162,2021-11-04,2021-11-06
FLORIDA,60638,2021-11-04,2021-11-06
GEORGIA,29550,2021-11-04,2021-11-06
GUAM,197,2021-11-04,2021-11-06
HAWAII,1643,2021-11-04,2021-11-06
IDAHO,3484,2021-11-04,2021-11-06
ILLINOIS,25418,2021-11-04,2021-11-06
INDIANA,22766,2021-11-04,2021-11-06
IOWA,10180,2021-11-04,2021-11-06
KANSAS,9658,2021-11-04,2021-11-06
KENTUCKY,12545,2021-11-04,2021-11-06
LOUISIANA-PN,21733,2021-11-04,2021-11-06
LOUISIANA-RN (Non-Participating),NA,2021-11-04,2021-11-06
MAINE,1912,2021-11-04,2021-11-06
MARYLAND,11295,2021-11-04,2021-11-06
MASSACHUSETTS,20326,2021-11-04,2021-11-06
MICHIGAN (Non-Participating),NA,2021-11-04,2021-11-06
MINNESOTA,19663,2021-11-04,2021-11-06
MISSISSIPPI,14080,2021-11-04,2021-11-06
MISSOURI,24427,2021-11-04,2021-11-06
MONTANA,2403,2021-11-04,2021-11-06
NEBRASKA,6026,2021-11-04,2021-11-06
NEVADA,4395,2021-11-04,2021-11-06
NEW HAMPSHIRE,3079,2021-11-04,2021-11-06
NEW JERSEY,23631,2021-11-04,2021-11-06
NEW MEXICO,2478,2021-11-04,2021-11-06
NEW YORK,86703,2021-11-04,2021-11-06
NORTH CAROLINA,22689,2021-11-04,2021-11-06
NORTH DAKOTA,3427,2021-11-04,2021-11-06
NORTHERN MARIANA ISLANDS,45,2021-11-04,2021-11-06
OHIO,53191,2021-11-04,2021-11-06
OKLAHOMA,15635,2021-11-04,2021-11-06
OREGON,6025,2021-11-04,2021-11-06
PENNSYLVANIA,52215,2021-11-04,2021-11-06
RHODE ISLAND,2504,2021-11-04,2021-11-06
SOUTH CAROLINA,12254,2021-11-04,2021-11-06
SOUTH DAKOTA,2683,2021-11-04,2021-11-06
TENNESSEE,30171,2021-11-04,2021-11-06
TEXAS,105701,2021-11-04,2021-11-06
UTAH,2751,2021-11-04,2021-11-06
VERMONT,2544,2021-11-04,2021-11-06
VIRGIN ISLANDS,91,2021-11-04,2021-11-06
VIRGINIA,26920,2021-11-04,2021-11-06
WASHINGTON,11100,2021-11-04,2021-11-06
WEST VIRGINIA-PN,7884,2021-11-04,2021-11-06
WEST VIRGINIA-RN (Non-Participating),NA,2021-11-04,2021-11-06
WISCONSIN,14945,2021-11-04,2021-11-06
WYOMING,845,2021-11-04,2021-11-06
TOTALS,967047,2021-11-04,2021-11-06
