state,counts_rn,updated_date,scrape_date
ALABAMA,97904,2022-09-07,2022-09-07
ALASKA,20556,2022-09-07,2022-09-07
AMERICAN SAMOA,167,2022-09-07,2022-09-07
ARIZONA,104854,2022-09-07,2022-09-07
ARKANSAS,45809,2022-09-07,2022-09-07
CALIFORNIA-RN,485949,2022-09-07,2022-09-07
CALIFORNIA-VN (Non-Participating),NA,2022-09-07,2022-09-07
COLORADO,86372,2022-09-07,2022-09-07
CONNECTICUT,87608,2022-09-07,2022-09-07
DELAWARE,20649,2022-09-07,2022-09-07
DISTRICT OF COLUMBIA,33689,2022-09-07,2022-09-07
FLORIDA,353491,2022-09-07,2022-09-07
GEORGIA,138467,2022-09-07,2022-09-07
GUAM,1196,2022-09-07,2022-09-07
HAWAII,31332,2022-09-07,2022-09-07
IDAHO,28026,2022-09-07,2022-09-07
ILLINOIS,229447,2022-09-07,2022-09-07
INDIANA,126468,2022-09-07,2022-09-07
IOWA,59750,2022-09-07,2022-09-07
KANSAS,53577,2022-09-07,2022-09-07
KENTUCKY,76310,2022-09-07,2022-09-07
LOUISIANA-PN (Non-Participating),NA,2022-09-07,2022-09-07
LOUISIANA-RN,65396,2022-09-07,2022-09-07
MAINE,28789,2022-09-07,2022-09-07
MARYLAND,87929,2022-09-07,2022-09-07
MASSACHUSETTS,165018,2022-09-07,2022-09-07
MICHIGAN (Non-Participating),NA,2022-09-07,2022-09-07
MINNESOTA,125785,2022-09-07,2022-09-07
MISSISSIPPI,52549,2022-09-07,2022-09-07
MISSOURI,121057,2022-09-07,2022-09-07
MONTANA,21085,2022-09-07,2022-09-07
NEBRASKA,32779,2022-09-07,2022-09-07
NEVADA,55922,2022-09-07,2022-09-07
NEW HAMPSHIRE,26470,2022-09-07,2022-09-07
NEW JERSEY,139347,2022-09-07,2022-09-07
NEW MEXICO,31051,2022-09-07,2022-09-07
NEW YORK,375735,2022-09-07,2022-09-07
NORTH CAROLINA,153509,2022-09-07,2022-09-07
NORTH DAKOTA,17136,2022-09-07,2022-09-07
NORTHERN MARIANA ISLANDS,3616,2022-09-07,2022-09-07
OHIO,235415,2022-09-07,2022-09-07
OKLAHOMA,51082,2022-09-07,2022-09-07
OREGON,79790,2022-09-07,2022-09-07
PENNSYLVANIA,239822,2022-09-07,2022-09-07
RHODE ISLAND,27936,2022-09-07,2022-09-07
SOUTH CAROLINA,77501,2022-09-07,2022-09-07
SOUTH DAKOTA,19681,2022-09-07,2022-09-07
TENNESSEE,113057,2022-09-07,2022-09-07
TEXAS,376734,2022-09-07,2022-09-07
UTAH,43190,2022-09-07,2022-09-07
VERMONT,21764,2022-09-07,2022-09-07
VIRGIN ISLANDS,1596,2022-09-07,2022-09-07
VIRGINIA,115187,2022-09-07,2022-09-07
WASHINGTON,125630,2022-09-07,2022-09-07
WEST VIRGINIA-PN (Non-Participating),NA,2022-09-07,2022-09-07
WEST VIRGINIA-RN,35422,2022-09-07,2022-09-07
WISCONSIN,116085,2022-09-07,2022-09-07
WYOMING,9469,2022-09-07,2022-09-07
TOTALS,5274155,2022-09-07,2022-09-07
