state,counts_lpn,updated_date,scrape_date
ALABAMA,15744,2025-02-13,2025-02-13
ALASKA,699,2025-02-13,2025-02-13
AMERICAN SAMOA,13,2025-02-13,2025-02-13
ARIZONA,10999,2025-02-13,2025-02-13
ARKANSAS,13836,2025-02-13,2025-02-13
CALIFORNIA-RN (Non-Participating),NA,2025-02-13,2025-02-13
CALIFORNIA-VN,113340,2025-02-13,2025-02-13
COLORADO,7364,2025-02-13,2025-02-13
CONNECTICUT,12664,2025-02-13,2025-02-13
DELAWARE,3073,2025-02-13,2025-02-13
DISTRICT OF COLUMBIA,2834,2025-02-13,2025-02-13
FLORIDA,65251,2025-02-13,2025-02-13
GEORGIA,30368,2025-02-13,2025-02-13
GUAM,190,2025-02-13,2025-02-13
HAWAII,2194,2025-02-13,2025-02-13
IDAHO,3210,2025-02-13,2025-02-13
ILLINOIS,27260,2025-02-13,2025-02-13
INDIANA,20163,2025-02-13,2025-02-13
IOWA,8771,2025-02-13,2025-02-13
KANSAS,9081,2025-02-13,2025-02-13
KENTUCKY,12436,2025-02-13,2025-02-13
LOUISIANA-PN,21114,2025-02-13,2025-02-13
LOUISIANA-RN (Non-Participating),NA,2025-02-13,2025-02-13
MAINE,1651,2025-02-13,2025-02-13
MARYLAND,11138,2025-02-13,2025-02-13
MASSACHUSETTS,20182,2025-02-13,2025-02-13
MICHIGAN,20639,2025-02-13,2025-02-13
MINNESOTA,17572,2025-02-13,2025-02-13
MISSISSIPPI,14201,2025-02-13,2025-02-13
MISSOURI,22758,2025-02-13,2025-02-13
MONTANA,2253,2025-02-13,2025-02-13
NEBRASKA,5376,2025-02-13,2025-02-13
NEVADA,4760,2025-02-13,2025-02-13
NEW HAMPSHIRE,3159,2025-02-13,2025-02-13
NEW JERSEY,24188,2025-02-13,2025-02-13
NEW MEXICO,2397,2025-02-13,2025-02-13
NEW YORK,76362,2025-02-13,2025-02-13
NORTH CAROLINA,22956,2025-02-13,2025-02-13
NORTH DAKOTA,2611,2025-02-13,2025-02-13
NORTHERN MARIANA ISLANDS,55,2025-02-13,2025-02-13
OHIO,50530,2025-02-13,2025-02-13
OKLAHOMA,17152,2025-02-13,2025-02-13
OREGON,6535,2025-02-13,2025-02-13
PENNSYLVANIA,49145,2025-02-13,2025-02-13
RHODE ISLAND,2765,2025-02-13,2025-02-13
SOUTH CAROLINA,12275,2025-02-13,2025-02-13
SOUTH DAKOTA,2780,2025-02-13,2025-02-13
TENNESSEE,29251,2025-02-13,2025-02-13
TEXAS,101388,2025-02-13,2025-02-13
UTAH,2644,2025-02-13,2025-02-13
VERMONT,1558,2025-02-13,2025-02-13
VIRGIN ISLANDS,77,2025-02-13,2025-02-13
VIRGINIA,26208,2025-02-13,2025-02-13
WASHINGTON,10350,2025-02-13,2025-02-13
WEST VIRGINIA-PN,7562,2025-02-13,2025-02-13
WEST VIRGINIA-RN (Non-Participating),NA,2025-02-13,2025-02-13
WISCONSIN,12241,2025-02-13,2025-02-13
WYOMING,698,2025-02-13,2025-02-13
TOTALS,966021,2025-02-13,2025-02-13
