state,counts_all,updated_date,scrape_date
ALABAMA,116371,2022-12-17,2022-12-18
ALASKA,22033,2022-12-17,2022-12-18
AMERICAN SAMOA,299,2022-12-17,2022-12-18
ARIZONA,118711,2022-12-17,2022-12-18
ARKANSAS,59888,2022-12-17,2022-12-18
CALIFORNIA,603306,2022-12-17,2022-12-18
COLORADO,92370,2022-12-17,2022-12-18
CONNECTICUT,102344,2022-12-17,2022-12-18
DELAWARE,24039,2022-12-17,2022-12-18
DISTRICT OF COLUMBIA,38465,2022-12-17,2022-12-18
FLORIDA,426742,2022-12-17,2022-12-18
GEORGIA,170892,2022-12-17,2022-12-18
GUAM,1512,2022-12-17,2022-12-18
HAWAII,35111,2022-12-17,2022-12-18
IDAHO,31909,2022-12-17,2022-12-18
ILLINOIS,239778,2022-12-17,2022-12-18
INDIANA,148653,2022-12-17,2022-12-18
IOWA,66819,2022-12-17,2022-12-18
KANSAS,62564,2022-12-17,2022-12-18
KENTUCKY,86152,2022-12-17,2022-12-18
LOUISIANA,87433,2022-12-17,2022-12-18
MAINE,30646,2022-12-17,2022-12-18
MARYLAND,99233,2022-12-17,2022-12-18
MASSACHUSETTS,189793,2022-12-17,2022-12-18
MICHIGAN (Non-Participating),NA,2022-12-17,2022-12-18
MINNESOTA,147631,2022-12-17,2022-12-18
MISSISSIPPI,66136,2022-12-17,2022-12-18
MISSOURI,144884,2022-12-17,2022-12-18
MONTANA,24129,2022-12-17,2022-12-18
NEBRASKA,36727,2022-12-17,2022-12-18
NEVADA,61323,2022-12-17,2022-12-18
NEW HAMPSHIRE,29740,2022-12-17,2022-12-18
NEW JERSEY,165990,2022-12-17,2022-12-18
NEW MEXICO,33920,2022-12-17,2022-12-18
NEW YORK,456467,2022-12-17,2022-12-18
NORTH CAROLINA,177082,2022-12-17,2022-12-18
NORTH DAKOTA,20751,2022-12-17,2022-12-18
NORTHERN MARIANA ISLANDS,3680,2022-12-17,2022-12-18
OHIO,288963,2022-12-17,2022-12-18
OKLAHOMA,67182,2022-12-17,2022-12-18
OREGON,87179,2022-12-17,2022-12-18
PENNSYLVANIA,293716,2022-12-17,2022-12-18
RHODE ISLAND,31955,2022-12-17,2022-12-18
SOUTH CAROLINA,91090,2022-12-17,2022-12-18
SOUTH DAKOTA,22371,2022-12-17,2022-12-18
TENNESSEE,143070,2022-12-17,2022-12-18
TEXAS,483973,2022-12-17,2022-12-18
UTAH,46707,2022-12-17,2022-12-18
VERMONT,23828,2022-12-17,2022-12-18
VIRGIN ISLANDS,1198,2022-12-17,2022-12-18
VIRGINIA,142631,2022-12-17,2022-12-18
WASHINGTON,137616,2022-12-17,2022-12-18
WEST VIRGINIA,42318,2022-12-17,2022-12-18
WISCONSIN,133778,2022-12-17,2022-12-18
WYOMING,10598,2022-12-17,2022-12-18
