state,counts_all,updated_date,scrape_date
ALABAMA,102990,2025-01-15,2025-01-15
ALASKA,19193,2025-01-15,2025-01-15
AMERICAN SAMOA,70,2025-01-15,2025-01-15
ARIZONA,125932,2025-01-15,2025-01-15
ARKANSAS,61949,2025-01-15,2025-01-15
CALIFORNIA,663857,2025-01-15,2025-01-15
COLORADO,95313,2025-01-15,2025-01-15
CONNECTICUT,94842,2025-01-15,2025-01-15
DELAWARE,24723,2025-01-15,2025-01-15
DISTRICT OF COLUMBIA,44947,2025-01-15,2025-01-15
FLORIDA,446802,2025-01-15,2025-01-15
GEORGIA,177311,2025-01-15,2025-01-15
GUAM,1442,2025-01-15,2025-01-15
HAWAII,41026,2025-01-15,2025-01-15
IDAHO,33166,2025-01-15,2025-01-15
ILLINOIS,283770,2025-01-15,2025-01-15
INDIANA,152059,2025-01-15,2025-01-15
IOWA,67076,2025-01-15,2025-01-15
KANSAS,62162,2025-01-15,2025-01-15
KENTUCKY,88598,2025-01-15,2025-01-15
LOUISIANA,89390,2025-01-15,2025-01-15
MAINE,30506,2025-01-15,2025-01-15
MARYLAND,100547,2025-01-15,2025-01-15
MASSACHUSETTS,177875,2025-01-15,2025-01-15
MICHIGAN,196150,2025-01-15,2025-01-15
MINNESOTA,151391,2025-01-15,2025-01-15
MISSISSIPPI,65149,2025-01-15,2025-01-15
MISSOURI,147073,2025-01-15,2025-01-15
MONTANA,27705,2025-01-15,2025-01-15
NEBRASKA,36537,2025-01-15,2025-01-15
NEVADA,65013,2025-01-15,2025-01-15
NEW HAMPSHIRE,30559,2025-01-15,2025-01-15
NEW JERSEY,173559,2025-01-15,2025-01-15
NEW MEXICO,36420,2025-01-15,2025-01-15
NEW YORK,565828,2025-01-15,2025-01-15
NORTH CAROLINA,184946,2025-01-15,2025-01-15
NORTH DAKOTA,19339,2025-01-15,2025-01-15
NORTHERN MARIANA ISLANDS,4581,2025-01-15,2025-01-15
OHIO,284598,2025-01-15,2025-01-15
OKLAHOMA,69997,2025-01-15,2025-01-15
OREGON,93323,2025-01-15,2025-01-15
PENNSYLVANIA,287269,2025-01-15,2025-01-15
RHODE ISLAND,28495,2025-01-15,2025-01-15
SOUTH CAROLINA,96611,2025-01-15,2025-01-15
SOUTH DAKOTA,22754,2025-01-15,2025-01-15
TENNESSEE,145656,2025-01-15,2025-01-15
TEXAS,516640,2025-01-15,2025-01-15
UTAH,50366,2025-01-15,2025-01-15
VERMONT,14734,2025-01-15,2025-01-15
VIRGIN ISLANDS,1402,2025-01-15,2025-01-15
VIRGINIA,147072,2025-01-15,2025-01-15
WASHINGTON,118480,2025-01-15,2025-01-15
WEST VIRGINIA,41176,2025-01-15,2025-01-15
WISCONSIN,126913,2025-01-15,2025-01-15
WYOMING,8864,2025-01-15,2025-01-15
