state,counts_all,updated_date,scrape_date
ALABAMA,102836,2024-12-07,2024-12-08
ALASKA,24610,2024-12-07,2024-12-08
AMERICAN SAMOA,68,2024-12-07,2024-12-08
ARIZONA,125327,2024-12-07,2024-12-08
ARKANSAS,61384,2024-12-07,2024-12-08
CALIFORNIA,660064,2024-12-07,2024-12-08
COLORADO,94800,2024-12-07,2024-12-08
CONNECTICUT,94936,2024-12-07,2024-12-08
DELAWARE,24559,2024-12-07,2024-12-08
DISTRICT OF COLUMBIA,44348,2024-12-07,2024-12-08
FLORIDA,445707,2024-12-07,2024-12-08
GEORGIA,176798,2024-12-07,2024-12-08
GUAM,1426,2024-12-07,2024-12-08
HAWAII,40541,2024-12-07,2024-12-08
IDAHO,32775,2024-12-07,2024-12-08
ILLINOIS,282026,2024-12-07,2024-12-08
INDIANA,151307,2024-12-07,2024-12-08
IOWA,67155,2024-12-07,2024-12-08
KANSAS,62191,2024-12-07,2024-12-08
KENTUCKY,87258,2024-12-07,2024-12-08
LOUISIANA,89050,2024-12-07,2024-12-08
MAINE,30542,2024-12-07,2024-12-08
MARYLAND,100482,2024-12-07,2024-12-08
MASSACHUSETTS,177220,2024-12-07,2024-12-08
MICHIGAN,195879,2024-12-07,2024-12-08
MINNESOTA,151515,2024-12-07,2024-12-08
MISSISSIPPI,68889,2024-12-07,2024-12-08
MISSOURI,146882,2024-12-07,2024-12-08
MONTANA,27430,2024-12-07,2024-12-08
NEBRASKA,36381,2024-12-07,2024-12-08
NEVADA,65269,2024-12-07,2024-12-08
NEW HAMPSHIRE,30457,2024-12-07,2024-12-08
NEW JERSEY,172726,2024-12-07,2024-12-08
NEW MEXICO,36421,2024-12-07,2024-12-08
NEW YORK,560827,2024-12-07,2024-12-08
NORTH CAROLINA,184619,2024-12-07,2024-12-08
NORTH DAKOTA,20953,2024-12-07,2024-12-08
NORTHERN MARIANA ISLANDS,4658,2024-12-07,2024-12-08
OHIO,283326,2024-12-07,2024-12-08
OKLAHOMA,69960,2024-12-07,2024-12-08
OREGON,92960,2024-12-07,2024-12-08
PENNSYLVANIA,286109,2024-12-07,2024-12-08
RHODE ISLAND,28389,2024-12-07,2024-12-08
SOUTH CAROLINA,96099,2024-12-07,2024-12-08
SOUTH DAKOTA,22729,2024-12-07,2024-12-08
TENNESSEE,146340,2024-12-07,2024-12-08
TEXAS,516112,2024-12-07,2024-12-08
UTAH,50262,2024-12-07,2024-12-08
VERMONT,14643,2024-12-07,2024-12-08
VIRGIN ISLANDS,1391,2024-12-07,2024-12-08
VIRGINIA,147136,2024-12-07,2024-12-08
WASHINGTON,118551,2024-12-07,2024-12-08
WEST VIRGINIA,40941,2024-12-07,2024-12-08
WISCONSIN,126325,2024-12-07,2024-12-08
WYOMING,10600,2024-12-07,2024-12-08
