state,counts_lpn,updated_date,scrape_date
ALABAMA,17695,2022-12-14,2022-12-14
ALASKA,625,2022-12-14,2022-12-14
AMERICAN SAMOA,132,2022-12-14,2022-12-14
ARIZONA,10986,2022-12-14,2022-12-14
ARKANSAS,13949,2022-12-14,2022-12-14
CALIFORNIA-RN (Non-Participating),NA,2022-12-14,2022-12-14
CALIFORNIA-VN,107498,2022-12-14,2022-12-14
COLORADO,7530,2022-12-14,2022-12-14
CONNECTICUT,14269,2022-12-14,2022-12-14
DELAWARE,2890,2022-12-14,2022-12-14
DISTRICT OF COLUMBIA,2327,2022-12-14,2022-12-14
FLORIDA,66271,2022-12-14,2022-12-14
GEORGIA,30559,2022-12-14,2022-12-14
GUAM,225,2022-12-14,2022-12-14
HAWAII,1985,2022-12-14,2022-12-14
IDAHO,3265,2022-12-14,2022-12-14
ILLINOIS,27147,2022-12-14,2022-12-14
INDIANA,20397,2022-12-14,2022-12-14
IOWA,9197,2022-12-14,2022-12-14
KANSAS,9389,2022-12-14,2022-12-14
KENTUCKY,12621,2022-12-14,2022-12-14
LOUISIANA-PN,21770,2022-12-14,2022-12-14
LOUISIANA-RN (Non-Participating),NA,2022-12-14,2022-12-14
MAINE,1839,2022-12-14,2022-12-14
MARYLAND,11139,2022-12-14,2022-12-14
MASSACHUSETTS,21204,2022-12-14,2022-12-14
MICHIGAN (Non-Participating),NA,2022-12-14,2022-12-14
MINNESOTA,18771,2022-12-14,2022-12-14
MISSISSIPPI,13596,2022-12-14,2022-12-14
MISSOURI,22827,2022-12-14,2022-12-14
MONTANA,2404,2022-12-14,2022-12-14
NEBRASKA,5598,2022-12-14,2022-12-14
NEVADA,4636,2022-12-14,2022-12-14
NEW HAMPSHIRE,3096,2022-12-14,2022-12-14
NEW JERSEY,23725,2022-12-14,2022-12-14
NEW MEXICO,2400,2022-12-14,2022-12-14
NEW YORK,70795,2022-12-14,2022-12-14
NORTH CAROLINA,22971,2022-12-14,2022-12-14
NORTH DAKOTA,3321,2022-12-14,2022-12-14
NORTHERN MARIANA ISLANDS,57,2022-12-14,2022-12-14
OHIO,49796,2022-12-14,2022-12-14
OKLAHOMA,16753,2022-12-14,2022-12-14
OREGON,6175,2022-12-14,2022-12-14
PENNSYLVANIA,48804,2022-12-14,2022-12-14
RHODE ISLAND,2773,2022-12-14,2022-12-14
SOUTH CAROLINA,12163,2022-12-14,2022-12-14
SOUTH DAKOTA,2681,2022-12-14,2022-12-14
TENNESSEE,29910,2022-12-14,2022-12-14
TEXAS,104003,2022-12-14,2022-12-14
UTAH,2618,2022-12-14,2022-12-14
VERMONT,1842,2022-12-14,2022-12-14
VIRGIN ISLANDS,89,2022-12-14,2022-12-14
VIRGINIA,26683,2022-12-14,2022-12-14
WASHINGTON,11146,2022-12-14,2022-12-14
WEST VIRGINIA-PN,7926,2022-12-14,2022-12-14
WEST VIRGINIA-RN (Non-Participating),NA,2022-12-14,2022-12-14
WISCONSIN,16112,2022-12-14,2022-12-14
WYOMING,1000,2022-12-14,2022-12-14
TOTALS,949580,2022-12-14,2022-12-14
