state,counts_all,updated_date,scrape_date
ALABAMA,102918,2024-12-02,2024-12-02
ALASKA,24596,2024-12-02,2024-12-02
AMERICAN SAMOA,68,2024-12-02,2024-12-02
ARIZONA,125259,2024-12-02,2024-12-02
ARKANSAS,61312,2024-12-02,2024-12-02
CALIFORNIA,660073,2024-12-02,2024-12-02
COLORADO,100088,2024-12-02,2024-12-02
CONNECTICUT,95553,2024-12-02,2024-12-02
DELAWARE,24527,2024-12-02,2024-12-02
DISTRICT OF COLUMBIA,44254,2024-12-02,2024-12-02
FLORIDA,445496,2024-12-02,2024-12-02
GEORGIA,176724,2024-12-02,2024-12-02
GUAM,1424,2024-12-02,2024-12-02
HAWAII,40429,2024-12-02,2024-12-02
IDAHO,32730,2024-12-02,2024-12-02
ILLINOIS,281568,2024-12-02,2024-12-02
INDIANA,151213,2024-12-02,2024-12-02
IOWA,67108,2024-12-02,2024-12-02
KANSAS,62183,2024-12-02,2024-12-02
KENTUCKY,87187,2024-12-02,2024-12-02
LOUISIANA,89070,2024-12-02,2024-12-02
MAINE,30558,2024-12-02,2024-12-02
MARYLAND,100930,2024-12-02,2024-12-02
MASSACHUSETTS,177035,2024-12-02,2024-12-02
MICHIGAN,196100,2024-12-02,2024-12-02
MINNESOTA,151318,2024-12-02,2024-12-02
MISSISSIPPI,68911,2024-12-02,2024-12-02
MISSOURI,146847,2024-12-02,2024-12-02
MONTANA,27378,2024-12-02,2024-12-02
NEBRASKA,36368,2024-12-02,2024-12-02
NEVADA,65228,2024-12-02,2024-12-02
NEW HAMPSHIRE,30432,2024-12-02,2024-12-02
NEW JERSEY,172546,2024-12-02,2024-12-02
NEW MEXICO,36345,2024-12-02,2024-12-02
NEW YORK,560363,2024-12-02,2024-12-02
NORTH CAROLINA,184555,2024-12-02,2024-12-02
NORTH DAKOTA,20935,2024-12-02,2024-12-02
NORTHERN MARIANA ISLANDS,4652,2024-12-02,2024-12-02
OHIO,283205,2024-12-02,2024-12-02
OKLAHOMA,70281,2024-12-02,2024-12-02
OREGON,92806,2024-12-02,2024-12-02
PENNSYLVANIA,285927,2024-12-02,2024-12-02
RHODE ISLAND,28380,2024-12-02,2024-12-02
SOUTH CAROLINA,96043,2024-12-02,2024-12-02
SOUTH DAKOTA,22732,2024-12-02,2024-12-02
TENNESSEE,146294,2024-12-02,2024-12-02
TEXAS,515573,2024-12-02,2024-12-02
UTAH,50248,2024-12-02,2024-12-02
VERMONT,14627,2024-12-02,2024-12-02
VIRGIN ISLANDS,1391,2024-12-02,2024-12-02
VIRGINIA,147591,2024-12-02,2024-12-02
WASHINGTON,118582,2024-12-02,2024-12-02
WEST VIRGINIA,40891,2024-12-02,2024-12-02
WISCONSIN,126239,2024-12-02,2024-12-02
WYOMING,10595,2024-12-02,2024-12-02
